1.232723758358904023e-05
6.787557389335881078e-04
3.708721375207217619e-02
4.101771236353967121e-01
6.595088876194095118e-01
7.513897469037253973e-01
8.345822070746504728e-01
9.491124289225889576e-01
1.036156063762662560e+00
1.093611158604722799e+00
1.136287543987808846e+00
1.173739577116148514e+00
1.214846307299000339e+00
1.262410047537918301e+00
1.308853016126779734e+00
1.348921887267545250e+00
1.383002992374329887e+00
1.413627435140726085e+00
1.443217436570899181e+00
1.475578591329840039e+00
1.512257975679951461e+00
1.549953986985938226e+00
1.588085419744466709e+00
1.627140686634422018e+00
1.667059420255025737e+00
1.706820607992057814e+00
1.745500239900366513e+00
1.783757579654546621e+00
1.822844124252307907e+00
1.863972313298228212e+00
1.906626695764298995e+00
1.950912167014060117e+00
1.996780096347746447e+00
2.044436168190509218e+00
2.094139014211692462e+00
2.145383740250024207e+00
2.197968569950285112e+00
2.252699187464232367e+00
2.310985639153092741e+00
2.374550052098819641e+00
2.445751696859490121e+00
2.524169292050964408e+00
2.609560167143990750e+00
2.698652310172538815e+00
2.792075993649747012e+00
2.895771334426677335e+00
3.077194166565261124e+00
3.318242263970592187e+00
3.613205364960418553e+00
4.067594780906751417e+00
4.456328937998445205e+00
4.793522632667380989e+00
