1.191707494666663290e-05
6.562147323488837008e-04
3.585069062732430117e-02
3.938769034013842596e-01
6.288299357974362902e-01
7.130663923375655244e-01
7.871853606735970121e-01
8.872561076249422252e-01
9.616153987175977136e-01
1.009445532191519002e+00
1.044032534549326208e+00
1.073551968218869890e+00
1.105132929705998635e+00
1.140843291702677176e+00
1.174845723483396442e+00
1.203357909096785860e+00
1.226900402585534344e+00
1.247398822796316198e+00
1.266590294184884335e+00
1.286937103275287875e+00
1.309307176979415788e+00
1.331550179425050606e+00
1.353287238853317920e+00
1.374775427435533492e+00
1.395962640976639024e+00
1.416257881428933274e+00
1.435223358853817688e+00
1.453184371637380901e+00
1.470759506424579088e+00
1.488427764194051317e+00
1.505910295147208533e+00
1.523174738518249249e+00
1.540138071029765410e+00
1.556813416956454255e+00
1.573216445354903348e+00
1.589100764904293195e+00
1.604346171389427367e+00
1.619111817317164137e+00
1.633673324196914134e+00
1.648275223621734620e+00
1.663215600235565805e+00
1.678106732573162008e+00
1.692609321909721576e+00
1.705963702478219268e+00
1.718098230646929236e+00
1.729473896427969226e+00
1.745630048083669728e+00
1.762433618641228383e+00
1.777117916939526143e+00
1.789900758693765415e+00
1.795700255055319161e+00
1.798488440226758245e+00
