tau,optimal_h,optimal_k,I_CS_value,optimal_I_CX
10.0,8.542713567839197,0.99,2.0400000000000005,0.5556061057818217
10.0,10.64321608040201,0.99,2.0600000000000005,0.4269487183318868
10.0,1.0,0.56375,2.0800000000000005,0.6517698045027253
10.0,8.256281407035175,0.99,2.1000000000000005,0.5721953831666668
10.0,10.356783919597987,0.97625,2.120000000000001,0.4389438637496491
10.0,1.0,0.5225,2.140000000000001,0.667780670589579
10.0,7.969849246231155,0.97625,2.1600000000000006,0.5914487207433619
10.0,9.974874371859295,0.99,2.1800000000000006,0.4529987443931646
10.0,1.0,0.48125,2.2000000000000006,0.6852219531542826
10.0,7.683417085427135,0.97625,2.2200000000000006,0.6101690672164561
10.0,9.688442211055277,0.97625,2.24,0.4666168445238271
10.0,1.0,0.44,2.26,0.704264872583199
10.0,7.396984924623116,0.99,2.28,0.6282640026559946
10.0,9.402010050251256,0.9625,2.3000000000000003,0.4811166969957638
10.0,7.110552763819095,0.9625,2.3200000000000003,0.7188148180264302
10.0,7.110552763819095,0.99,2.3400000000000003,0.649321893001562
10.0,9.115577889447236,0.97625,2.3600000000000003,0.4936711055325501
10.0,6.7286432160804015,0.99,2.3800000000000003,0.7423886974596
10.0,6.919597989949748,0.97625,2.4000000000000004,0.6659853073755088
10.0,8.829145728643216,0.97625,2.4200000000000004,0.5085690668667989
10.0,6.5376884422110555,0.9625,2.4400000000000004,0.7600230520214741
10.0,6.7286432160804015,0.9625,2.4600000000000004,0.6833882287473865
10.0,8.542713567839197,0.99,2.4800000000000004,0.5229687001025595
10.0,6.251256281407035,0.9625,2.5000000000000004,0.7821687318903245
10.0,6.442211055276382,0.99,2.5200000000000005,0.703811589530259
10.0,8.35175879396985,0.9625,2.5400000000000005,0.5373543923209939
10.0,5.964824120603015,0.97625,2.5600000000000005,0.8035189166143408
10.0,6.251256281407035,0.97625,2.5800000000000005,0.7229705903329662
10.0,8.065326633165828,0.99,2.6000000000000005,0.5520192914804812
10.0,5.773869346733668,0.94875,2.620000000000001,0.823492462817324
10.0,6.060301507537688,0.97625,2.640000000000001,0.7408808719202443
10.0,7.874371859296482,0.97625,2.6600000000000006,0.5663225681835351
10.0,5.4874371859296485,0.97625,2.6800000000000006,0.844537283468715
10.0,5.869346733668341,0.9625,2.7000000000000006,0.7618108613881516
10.0,7.683417085427135,0.97625,2.7200000000000006,0.5796203922106755
10.0,5.296482412060302,0.94875,2.7400000000000007,0.8657268105322429
10.0,5.6783919597989945,0.97625,2.7600000000000007,0.779217013466542
10.0,7.492462311557789,0.97625,2.7800000000000007,0.5935908886372088
10.0,5.105527638190955,0.935,2.8000000000000007,0.8852574064569019
10.0,5.4874371859296485,0.97625,2.8200000000000007,0.7997817697689477
10.0,7.301507537688442,0.97625,2.8400000000000007,0.6082791456563087
10.0,4.914572864321608,0.9075,2.8600000000000003,0.907144718254852
10.0,5.391959798994975,0.94875,2.8800000000000003,0.8152126043857739
10.0,7.110552763819095,0.97625,2.9000000000000004,0.6237346176914247
10.0,4.723618090452261,0.89375,2.9200000000000004,0.926760958012929
10.0,5.201005025125628,0.94875,2.9400000000000004,0.8375113477061944
10.0,6.919597989949748,0.99,2.9600000000000004,0.6380925553027339
10.0,4.4371859296482405,0.9075,2.9800000000000004,0.949493835872928
10.0,5.105527638190955,0.92125,3.0000000000000004,0.8542263428581792
10.0,6.7286432160804015,0.99,3.0200000000000005,0.655198130884391
10.0,4.2462311557788945,0.89375,3.0400000000000005,0.967096872906716
10.0,4.914572864321608,0.935,3.0600000000000005,0.8758059377120564
10.0,6.633165829145728,0.9625,3.0800000000000005,0.6681323440692756
10.0,4.055276381909548,0.86625,3.1000000000000005,0.9853407081549608
10.0,4.819095477386934,0.92125,3.120000000000001,0.8910703232923634
10.0,6.442211055276382,0.99,3.140000000000001,0.6826544275438264
10.0,3.768844221105528,0.86625,3.1600000000000006,1.0014768628197732
10.0,4.723618090452261,0.89375,3.1800000000000006,0.9096140648180272
10.0,6.346733668341709,0.9625,3.2000000000000006,0.6965302819301082
10.0,1.0954773869346734,0.1375,3.2200000000000006,0.9525229385371168
10.0,4.532663316582914,0.92125,3.2400000000000007,0.9308186572495034
10.0,6.155778894472362,0.97625,3.2600000000000007,0.7146469771856809
10.0,3.1959798994974875,0.825,3.2800000000000007,1.0142277295447826
10.0,4.4371859296482405,0.89375,3.3000000000000007,0.9505910012909669
10.0,6.060301507537688,0.9625,3.3200000000000007,0.7274180040227654
10.0,3.386934673366834,0.715,3.3400000000000007,1.035843909436751
10.0,4.341708542713567,0.88,3.3600000000000008,0.9679253280330596
10.0,5.869346733668341,0.99,3.380000000000001,0.7450106503681022
10.0,3.4824120603015074,0.6325,3.400000000000001,1.051937830965248
10.0,4.2462311557788945,0.86625,3.420000000000001,0.98567847485596
10.0,5.773869346733668,0.97625,3.440000000000001,0.7587781530340214
10.0,3.768844221105528,0.5225,3.460000000000001,1.0715628572674003
10.0,3.959798994974874,0.9625,3.480000000000001,1.009421491210435
10.0,5.6783919597989945,0.9625,3.500000000000001,0.7729905219289848
10.0,3.8643216080402008,0.45375,3.5200000000000005,1.0870773071218056
10.0,3.959798994974874,0.88,3.5400000000000005,1.027913185457487
10.0,5.582914572864322,0.94875,3.5600000000000005,0.7876641632365851
10.0,3.959798994974874,0.39875,3.5800000000000005,1.100294045253849
10.0,3.8643216080402008,0.86625,3.6000000000000005,1.0466642790064546
10.0,5.4874371859296485,0.94875,3.620000000000001,0.8003279382705181
10.0,4.150753768844221,0.33,3.640000000000001,1.1154632369852306
10.0,3.768844221105528,0.8525,3.6600000000000006,1.065606064323121
10.0,5.391959798994975,0.935,3.6800000000000006,0.8159018138574884
10.0,4.341708542713567,0.275,3.7000000000000006,1.1274314058408288
10.0,3.6733668341708543,0.83875,3.7200000000000006,1.084657809436323
10.0,5.296482412060302,0.935,3.7400000000000007,0.8293875773428672
10.0,3.959798994974874,0.28875,3.7600000000000007,1.1429971727702453
10.0,3.577889447236181,0.83875,3.7800000000000007,1.1002722119164472
10.0,5.201005025125628,0.92125,3.8000000000000007,0.8459263533590566
10.0,4.341708542713567,0.22,3.8200000000000007,1.156646550666105
10.0,3.4824120603015074,0.825,3.8400000000000007,1.1192032448856022
10.0,5.105527638190955,0.92125,3.8600000000000008,0.8602977461317987
10.0,4.150753768844221,0.22,3.880000000000001,1.1683026432413417
10.0,3.386934673366834,0.81125,3.900000000000001,1.1379459903839118
10.0,5.010050251256281,0.92125,3.920000000000001,0.8751188846908152
10.0,4.055276381909548,0.20625,3.940000000000001,1.1811925743075116
10.0,3.1959798994974875,0.83875,3.960000000000001,1.1602998968203035
10.0,4.914572864321608,0.92125,3.980000000000001,0.8904092984806999
10.0,4.150753768844221,0.17875,4.000000000000001,1.194029693394588
10.0,3.1959798994974875,0.7975,4.0200000000000005,1.1707949385424707
10.0,4.819095477386934,0.92125,4.040000000000001,0.9061905568733684
10.0,4.150753768844221,0.165,4.0600000000000005,1.2037062039749913
10.0,3.0050251256281406,0.825,4.080000000000001,1.1907497082824288
10.0,4.723618090452261,0.92125,4.1000000000000005,0.9224865536588132
10.0,4.341708542713567,0.1375,4.120000000000001,1.2147212467976891
10.0,2.909547738693467,0.81125,4.140000000000001,1.2064927062227857
10.0,4.723618090452261,0.88,4.160000000000001,0.931267509477121
10.0,4.055276381909548,0.1375,4.180000000000001,1.2294438620252408
10.0,2.8140703517587937,0.7975,4.200000000000001,1.2212034307538016
10.0,4.628140703517587,0.88,4.220000000000001,0.948242806611014
10.0,4.723618090452261,0.0872324290929691,4.240000000000001,1.241144452562665
10.0,2.8140703517587937,0.75625,4.260000000000001,1.2318865269479031
10.0,4.532663316582914,0.89375,4.280000000000001,0.9627287651964764
10.0,4.532663316582914,0.0872324290929691,4.300000000000001,1.2548580197881671
10.0,2.7185929648241203,0.7424999999999999,4.320000000000001,1.245518907717209
10.0,4.4371859296482405,0.89375,4.340000000000001,0.980836671223409
10.0,4.628140703517587,0.0760949668545987,4.360000000000001,1.263463468496398
10.0,2.7185929648241203,0.70125,4.380000000000001,1.2567550802170355
10.0,4.341708542713567,0.9075,4.400000000000001,0.996463522165314
10.0,4.4371859296482405,0.0760949668545987,4.420000000000001,1.2759161019954754
10.0,2.7185929648241203,0.66,4.440000000000001,1.268515346937947
10.0,4.341708542713567,0.86625,4.460000000000001,1.005965108170884
10.0,4.723618090452261,0.0579044398060248,4.48,1.2861972836839295
10.0,2.6231155778894473,0.66,4.500000000000001,1.2771042581719851
10.0,4.2462311557788945,0.86625,4.5200000000000005,1.0254969597063028
10.0,4.532663316582914,0.0579044398060248,4.540000000000001,1.2989853906728446
10.0,2.7185929648241203,0.59125,4.5600000000000005,1.2894342449055436
10.0,4.150753768844221,0.88,4.580000000000001,1.0424204738534613
10.0,4.341708542713567,0.0579044398060248,4.6000000000000005,1.3096798927023494
10.0,2.7185929648241203,0.56375,4.620000000000001,1.298321316737139
10.0,4.055276381909548,0.89375,4.640000000000001,1.0600303581589556
10.0,4.628140703517587,0.0440623642777357,4.660000000000001,1.3207378730952044
10.0,2.6231155778894473,0.55,4.680000000000001,1.3112131576690271
10.0,4.055276381909548,0.8525,4.700000000000001,1.070173070754787
10.0,4.723618090452261,0.0384366706752615,4.720000000000001,1.327995502153804
10.0,2.7185929648241203,0.495,4.740000000000001,1.3220534373321229
10.0,3.959798994974874,0.88,4.760000000000001,1.085085582959346
10.0,4.723618090452261,0.0335292414924955,4.780000000000001,1.3412315929626617
10.0,2.7185929648241203,0.4674999999999999,4.800000000000001,1.332232145469155
10.0,3.959798994974874,0.83875,4.820000000000001,1.0955505156876637
10.0,4.341708542713567,0.0384366706752615,4.840000000000001,1.3491050273714174
10.0,2.7185929648241203,0.44,4.860000000000001,1.3428577582090746
10.0,3.8643216080402008,0.8525,4.880000000000001,1.1146549992941457
10.0,4.819095477386934,0.0255140652003129,4.900000000000001,1.3605215589263262
10.0,2.6231155778894473,0.44,4.920000000000001,1.3508323277211742
10.0,3.768844221105528,0.86625,4.940000000000001,1.1345262761397468
10.0,4.628140703517587,0.0255140652003129,4.960000000000001,1.3722069035774198
10.0,2.8140703517587937,0.3712499999999999,4.980000000000001,1.3628016015192808
60.0,3.768844221105528,0.83875,0.1,1.1417715610232222
60.0,4.723618090452261,0.0222565388345968,0.12,1.3787872188909975
60.0,2.909547738693467,0.33,0.14,1.3724141625389998
60.0,3.6733668341708543,0.8525,0.16,1.1624165596079057
60.0,4.723618090452261,0.0194149194574388,0.18,1.390537313888448
60.0,2.8140703517587937,0.33,0.2,1.3821995571493375
60.0,3.6733668341708543,0.81125,0.22,1.1736686453562122
60.0,5.105527638190955,0.0128875241323836,0.24,1.4005003209404916
60.0,2.7185929648241203,0.33,0.26,1.390852274322916
60.0,3.577889447236181,0.83875,0.28,1.1912601646401506
60.0,5.296482412060302,0.0098067572169157,0.3,1.4091340011798996
60.0,3.0050251256281406,0.26125,0.32,1.399104086360724
60.0,3.4824120603015074,0.8525,0.3400000000000001,1.213407498557583
60.0,4.819095477386934,0.0128875241323836,0.36,1.418497913084557
60.0,2.8140703517587937,0.275,0.38,1.410893805892938
60.0,3.4824120603015074,0.825,0.4000000000000001,1.2209946772426703
60.0,4.819095477386934,0.0112421003506208,0.42,1.4288910010434266
60.0,2.7185929648241203,0.275,0.44,1.4191874989157047
60.0,3.4824120603015074,0.78375,0.4600000000000001,1.2327747547414083
60.0,5.201005025125628,0.007462448653723,0.4800000000000001,1.4368411515520436
60.0,2.7185929648241203,0.26125,0.5000000000000001,1.42687194832165
60.0,3.386934673366834,0.81125,0.5200000000000001,1.2515192548587213
60.0,5.201005025125628,0.0065096752304581,0.54,1.4467815287628611
60.0,2.8140703517587937,0.23375,0.56,1.4350983128403136
60.0,3.291457286432161,0.83875,0.5800000000000001,1.2710353554019105
60.0,5.773869346733668,0.0032881313098424,0.6000000000000001,1.453964538713011
60.0,3.0050251256281406,0.1925,0.6200000000000001,1.444272573539731
60.0,3.291457286432161,0.7975,0.6400000000000001,1.2826904523678837
60.0,5.869346733668341,0.0025021024303602,0.6600000000000001,1.4636919730620237
60.0,2.909547738693467,0.1925,0.6800000000000002,1.4538113234470675
60.0,3.1959798994974875,0.825,0.7000000000000002,1.302587520474964
60.0,5.4874371859296485,0.0032881313098424,0.7200000000000001,1.4735364636870067
60.0,2.8140703517587937,0.1925,0.7400000000000001,1.4623415602878902
60.0,3.1959798994974875,0.7975,0.7600000000000001,1.310361983028335
60.0,5.582914572864322,0.0025021024303602,0.7800000000000001,1.4828010749302083
60.0,2.7185929648241203,0.1925,0.8000000000000002,1.4700786180380592
60.0,3.100502512562814,0.81125,0.8200000000000002,1.3344490652521204
60.0,5.773869346733668,0.0016608827826277,0.8400000000000002,1.4902708399395193
60.0,2.6231155778894473,0.1925,0.8600000000000001,1.477192524952979
60.0,3.100502512562814,0.78375,0.8800000000000001,1.3422246068152337
60.0,5.391959798994975,0.0021826447283974,0.9000000000000001,1.4999000601456416
60.0,2.909547738693467,0.15125,0.9200000000000002,1.4856950134606646
60.0,3.0050251256281406,0.81125,0.9400000000000002,1.362565723775453
60.0,5.4874371859296485,0.0016608827826277,0.9600000000000002,1.505707978400174
60.0,2.8140703517587937,0.15125,0.9800000000000002,1.4937366139796664
60.0,3.0050251256281406,0.77,1.0000000000000002,1.374082732556228
60.0,5.391959798994975,0.001448828395673,1.0200000000000002,1.513601967013267
60.0,3.0050251256281406,0.12375,1.0400000000000005,1.5018257803259296
60.0,2.909547738693467,0.7975,1.0600000000000005,1.3943048405655574
60.0,5.296482412060302,0.001448828395673,1.0800000000000003,1.5170214646956333
60.0,2.6231155778894473,0.15125,1.1,1.507969354005224
60.0,2.909547738693467,0.77,1.12,1.4018330528338625
60.0,5.296482412060302,0.0011024854874674,1.14,1.5217432211621804
60.0,3.0050251256281406,0.11,1.16,1.515629793672344
60.0,2.8140703517587937,0.7975,1.1800000000000002,1.421927535420522
60.0,5.010050251256281,0.001448828395673,1.2000000000000002,1.5249066386917245
60.0,2.909547738693467,0.11,1.2200000000000002,1.5237108303619071
60.0,2.7185929648241203,0.81125,1.2400000000000002,1.4455595281453153
60.0,4.914572864321608,0.0012638482029342,1.2600000000000002,1.5271964729601866
60.0,2.8140703517587937,0.11,1.2800000000000002,1.5312325646663136
60.0,2.7185929648241203,0.78375,1.3000000000000005,1.4525345005100392
60.0,4.819095477386934,0.0012638482029342,1.3200000000000005,1.5274848861587949
60.0,2.527638190954774,0.12375,1.3400000000000003,1.5369610599100985
60.0,2.7185929648241203,0.75625,1.3600000000000003,1.4596348927830562
60.0,4.628140703517587,0.001448828395673,1.3800000000000003,1.527167844121463
60.0,2.6231155778894473,0.11,1.4000000000000004,1.5442722173301404
60.0,2.6231155778894473,0.77,1.4200000000000004,1.4822063429369436
60.0,4.532663316582914,0.0012638482029342,1.4400000000000002,1.52643246670553
60.0,2.527638190954774,0.11,1.4600000000000002,1.5495849517417848
60.0,2.527638190954774,0.7975,1.4800000000000002,1.5010522196172869
60.0,4.055276381909548,0.001448828395673,1.5000000000000002,1.518764312186926
60.0,2.8140703517587937,0.0872324290929691,1.5200000000000002,1.5557591060986449
60.0,2.527638190954774,0.77,1.5400000000000005,1.507527873278415
60.0,3.6733668341708543,0.0011024854874674,1.5600000000000005,1.4955324525147735
60.0,2.4321608040201004,0.1,1.5800000000000003,1.5639069762571285
60.0,2.527638190954774,0.7424999999999999,1.6000000000000003,1.5141148915627431
60.0,0.0,0.0,1.6200000000000003,0.0
60.0,2.8140703517587937,0.0760949668545987,1.6400000000000003,1.5691147558850846
60.0,2.4321608040201004,0.77,1.6600000000000004,1.531956219761624
60.0,0.0,0.0,1.6800000000000004,0.0
60.0,2.4321608040201004,0.0872324290929691,1.7000000000000004,1.5769820005192892
60.0,2.4321608040201004,0.72875,1.7200000000000004,1.5414502342508714
60.0,0.0,0.0,1.7400000000000002,0.0
60.0,3.291457286432161,0.0440623642777357,1.7600000000000002,1.5818557753807658
60.0,2.3366834170854274,0.75625,1.7800000000000002,1.5584118756310836
60.0,0.0,0.0,1.8000000000000005,0.0
60.0,2.909547738693467,0.0579044398060248,1.8200000000000005,1.587388617557941
60.0,2.241206030150754,0.78375,1.8400000000000003,1.5749361889977609
60.0,0.0,0.0,1.8600000000000003,0.0
60.0,2.8140703517587937,0.0579044398060248,1.8800000000000003,1.5934499862602192
60.0,2.241206030150754,0.75625,1.9000000000000004,1.5806219686442329
60.0,0.0,0.0,1.9200000000000004,0.0
60.0,2.909547738693467,0.0505114493954715,1.9400000000000004,1.5988044446618577
60.0,2.241206030150754,0.72875,1.9600000000000004,1.586398128769572
60.0,0.0,0.0,1.9800000000000004,0.0
60.0,2.8140703517587937,0.0505114493954715,2.0000000000000004,1.604476678215617
60.0,2.1457286432160805,0.75625,2.0200000000000005,1.6014415129615376
60.0,0.0,0.0,2.0400000000000005,0.0
60.0,3.1959798994974875,0.0335292414924955,2.0600000000000005,1.6109641756036512
60.0,2.1457286432160805,0.72875,2.0800000000000005,1.6068932229070445
60.0,0.0,0.0,2.1000000000000005,0.0
60.0,2.8140703517587937,0.0440623642777357,2.120000000000001,1.6147863912173646
60.0,2.050251256281407,0.77,2.140000000000001,1.618002347055361
60.0,0.0,0.0,2.1600000000000006,0.0
60.0,3.1959798994974875,0.0292483718103515,2.1800000000000006,1.6207513694164764
60.0,2.050251256281407,0.7424999999999999,2.2000000000000006,1.6230732228312903
60.0,0.0,0.0,2.2200000000000006,0.0
60.0,3.100502512562814,0.0292483718103515,2.24,1.6270063058507795
60.0,2.050251256281407,0.715,2.26,1.6282086177992612
60.0,0.0,0.0,2.28,0.0
60.0,3.1959798994974875,0.0255140652003129,2.3000000000000003,1.629932150006965
60.0,1.9547738693467336,0.7424999999999999,2.3200000000000003,1.639887892713393
60.0,0.0,0.0,2.3400000000000003,0.0
60.0,2.7185929648241203,0.0335292414924955,2.3600000000000003,1.6375209757211722
60.0,1.9547738693467336,0.715,2.3800000000000003,1.644636393119668
60.0,0.0,0.0,2.4000000000000004,0.0
60.0,2.8140703517587937,0.0292483718103515,2.4200000000000004,1.641770875845411
60.0,1.85929648241206,0.75625,2.4400000000000004,1.652037880071236
60.0,0.0,0.0,2.4600000000000004,0.0
60.0,2.7185929648241203,0.0292483718103515,2.4800000000000004,1.645645290979589
60.0,1.85929648241206,0.72875,2.5000000000000004,1.656370306715785
60.0,0.0,0.0,2.5200000000000005,0.0
60.0,3.386934673366834,0.0147737765259851,2.5400000000000005,1.6500993203121266
60.0,1.85929648241206,0.70125,2.5600000000000005,1.660740296059819
60.0,0.0,0.0,2.5800000000000005,0.0
60.0,3.0050251256281406,0.0194149194574388,2.6000000000000005,1.65600949336135
60.0,1.763819095477387,0.7424999999999999,2.620000000000001,1.6659447235401554
60.0,0.0,0.0,2.640000000000001,0.0
60.0,2.909547738693467,0.0194149194574388,2.6600000000000006,1.659900378896788
60.0,1.763819095477387,0.715,2.6800000000000006,1.6699454506798093
60.0,0.0,0.0,2.7000000000000006,0.0
60.0,2.8140703517587937,0.0194149194574388,2.7200000000000006,1.66339701755361
60.0,1.763819095477387,0.6875,2.7400000000000007,1.6739793954986482
60.0,0.0,0.0,2.7600000000000007,0.0
60.0,3.0050251256281406,0.0147737765259851,2.7800000000000007,1.66868246183848
60.0,1.6683417085427137,0.72875,2.8000000000000007,1.6771863092850905
60.0,0.0,0.0,2.8200000000000007,0.0
60.0,3.1959798994974875,0.0112421003506208,2.8400000000000007,1.6721517060060829
60.0,1.763819095477387,0.64625,2.8600000000000003,1.6800948986503528
60.0,0.0,0.0,2.8800000000000003,0.0
60.0,3.100502512562814,0.0112421003506208,2.9000000000000004,1.675688566680063
60.0,1.763819095477387,0.61875,2.9200000000000004,1.6842165575428665
60.0,0.0,0.0,2.9400000000000004,0.0
60.0,3.6733668341708543,0.0049535352089591,2.9600000000000004,1.6793296544983465
60.0,1.6683417085427137,0.66,2.9800000000000004,1.6865139359749104
60.0,0.0,0.0,3.0000000000000004,0.0
60.0,3.291457286432161,0.007462448653723,3.0200000000000005,1.6825868112899571
60.0,1.763819095477387,0.5775,3.0400000000000005,1.6904686909930318
60.0,0.0,0.0,3.0600000000000005,0.0
60.0,3.1959798994974875,0.007462448653723,3.0800000000000005,1.6855467507197206
60.0,1.763819095477387,0.56375,3.1000000000000005,1.6925717517420948
60.0,0.0,0.0,3.120000000000001,0.0
60.0,3.1959798994974875,0.0065096752304581,3.140000000000001,1.6891857866172784
60.0,1.6683417085427137,0.59125,3.1600000000000006,1.6959957871030569
60.0,0.0,0.0,3.1800000000000006,0.0
60.0,3.386934673366834,0.0043210890887505,3.2000000000000006,1.6917409335512874
60.0,1.763819095477387,0.5225,3.2200000000000006,1.698938701660951
60.0,0.0,0.0,3.2400000000000007,0.0
60.0,3.1959798994974875,0.0049535352089591,3.2600000000000007,1.6943920727420203
60.0,1.85929648241206,0.45375,3.2800000000000007,1.7019792471859376
60.0,0.0,0.0,3.3000000000000007,0.0
60.0,3.1959798994974875,0.0043210890887505,3.3200000000000007,1.6953696704760524
60.0,1.85929648241206,0.44,3.3400000000000007,1.7043871979261849
60.0,0.0,0.0,3.3600000000000008,0.0
60.0,3.100502512562814,0.0043210890887505,3.380000000000001,1.6965526788867349
60.0,1.763819095477387,0.4674999999999999,3.400000000000001,1.7075589222787235
60.0,0.0,0.0,3.420000000000001,0.0
60.0,3.0050251256281406,0.0049535352089591,3.440000000000001,1.6971585496870238
60.0,1.763819095477387,0.45375,3.460000000000001,1.7097353657675856
60.0,0.0,0.0,3.480000000000001,0.0
60.0,2.909547738693467,0.0049535352089591,3.500000000000001,1.6977845333224124
60.0,1.763819095477387,0.44,3.5200000000000005,1.7119192909189158
60.0,0.0,0.0,3.5400000000000005,0.0
60.0,2.8140703517587937,0.0049535352089591,3.5600000000000005,1.697806666396362
60.0,1.85929648241206,0.385,3.5800000000000005,1.7141657057814943
60.0,0.0,0.0,3.6000000000000005,0.0
60.0,2.7185929648241203,0.0049535352089591,3.620000000000001,1.6971080143253758
60.0,1.9547738693467336,0.33,3.640000000000001,1.7167972831045033
60.0,0.0,0.0,3.6600000000000006,0.0
60.0,2.6231155778894473,0.0049535352089591,3.6800000000000006,1.6955544727498044
