tau,h,optimalh_k_ICS,optimalh_I_CS,optimalh_k_ICX,optimalh_I_CX
10.0,1.0,0.005678547829591997,1.4795122727356753,0.014773776525985112,1.0315087010598138
10.0,1.0954773869346734,0.05051144939547159,3.659911882536022,0.07609496685459875,1.7478439118251148
10.0,1.1909547738693467,0.00495353520895917,1.5710419097320412,0.012887524132383678,1.0832200132687202
10.0,1.2864321608040201,0.05051144939547159,3.732707947851483,0.06637948800475621,1.7551735829847657
10.0,1.3819095477386933,0.00495353520895917,1.6529894624445118,0.012887524132383678,1.1294190213237125
10.0,1.4773869346733668,0.04406236427773573,3.795157464206775,0.06637948800475621,1.760885369691593
10.0,1.5728643216080402,0.004321089088750567,1.7241534522073236,0.011242100350620862,1.1707783984105573
10.0,1.6683417085427137,0.03843667067526157,3.851032941478179,0.057904439806024895,1.765436603442283
10.0,1.763819095477387,0.004321089088750567,1.7841736525316156,0.011242100350620862,1.2078615356876166
10.0,1.8592964824120601,0.03843667067526157,3.899215154521637,0.05051144939547159,1.769020623494646
10.0,1.9547738693467336,0.0037693909753883635,1.8355159440764435,0.009806757216915775,1.2411204904208413
10.0,2.050251256281407,0.033529241492495566,3.939432308925258,0.05051144939547159,1.771875011030285
10.0,2.1457286432160805,0.0032881313098424274,1.877858530486188,0.008554672535565685,1.2708093615648715
10.0,2.241206030150754,0.029248371810351573,3.9773210098759657,0.04406236427773573,1.774160999121156
10.0,2.3366834170854274,0.0032881313098424274,1.9139360757145325,0.007462448653723031,1.2975518767529661
10.0,2.4321608040201004,0.0255140652003129,4.006549067950791,0.03843667067526157,1.7759847960315622
10.0,2.527638190954774,0.002868316813342012,1.945245033318487,0.005678547829591997,1.322138149062376
10.0,2.6231155778894473,0.0255140652003129,4.028155583395502,0.03843667067526157,1.7772991868003531
10.0,2.7185929648241203,0.002868316813342012,1.971676566754526,0.00495353520895917,1.3446611491996912
10.0,2.8140703517587937,0.019414919457438815,4.049598611602578,0.033529241492495566,1.7783496332748316
10.0,2.909547738693467,0.0025021024303602817,1.9951524088512866,0.00495353520895917,1.3649351324032797
10.0,3.0050251256281406,0.01693610584916738,4.063587632972968,0.029248371810351573,1.7791652725712026
10.0,3.100502512562814,0.0021826447283974874,2.0152380147623665,0.004321089088750567,1.3827551864811833
10.0,3.1959798994974875,0.014773776525985112,4.068554045394292,0.0255140652003129,1.779580855929628
10.0,3.291457286432161,0.0021826447283974874,2.0336380212123064,0.004321089088750567,1.3988855194760323
10.0,3.386934673366834,0.012887524132383678,4.0642273993323705,0.0255140652003129,1.7795608424855616
10.0,3.4824120603015074,0.0021826447283974874,2.0500911687455385,0.004321089088750567,1.4129343604031743
10.0,3.577889447236181,0.008554672535565685,4.063348216085872,0.022256538834596835,1.7793903565676579
10.0,3.6733668341708543,0.0019039740150507663,2.0656333107766245,0.0037693909753883635,1.425437247244583
10.0,3.7688442211055277,0.007462448653723031,4.059886366101583,0.01693610584916738,1.779170295305661
10.0,3.8643216080402008,0.0019039740150507663,2.0804910670564984,0.0037693909753883635,1.4366996660630869
10.0,3.959798994974874,0.00650967523045817,4.0395436218796545,0.01693610584916738,1.7787106791449758
10.0,4.055276381909548,0.0019039740150507663,2.094867770168106,0.0037693909753883635,1.4465314520824744
10.0,4.150753768844221,0.005678547829591997,4.007448242097086,0.014773776525985112,1.778066525834263
10.0,4.2462311557788945,0.0019039740150507663,2.10900136999961,0.0032881313098424274,1.455317909994914
10.0,4.341708542713567,0.00495353520895917,3.969548941854766,0.014773776525985112,1.7772413749003784
10.0,4.4371859296482405,0.0019039740150507663,2.1229923526409755,0.0032881313098424274,1.4634112505225294
10.0,4.532663316582914,0.004321089088750567,3.9311482833747666,0.012887524132383678,1.775744111259457
10.0,4.628140703517587,0.0019039740150507663,2.136834707398145,0.0032881313098424274,1.4705392368599663
10.0,4.723618090452261,0.0037693909753883635,3.8898237813684124,0.012887524132383678,1.7738500247791087
10.0,4.819095477386934,0.0019039740150507663,2.150432481668463,0.0032881313098424274,1.4768342828306391
10.0,4.914572864321608,0.004321089088750567,3.8491620568889107,0.007462448653723031,1.7719436135522137
10.0,5.010050251256281,0.0016608827826277166,2.1636590866000756,0.002868316813342012,1.4828511943275073
10.0,5.105527638190955,0.0037693909753883635,3.8180888725722877,0.00650967523045817,1.7708171243379374
10.0,5.201005025125628,0.0016608827826277166,2.176514901933346,0.002868316813342012,1.48822058472199
10.0,5.296482412060302,0.0032881313098424274,3.7845713409430193,0.005678547829591997,1.7690795260720278
10.0,5.391959798994975,0.0016608827826277166,2.188915058882239,0.002868316813342012,1.4929014944047907
10.0,5.4874371859296485,0.0025021024303602817,3.7440149211461207,0.005678547829591997,1.7669191950436605
10.0,5.582914572864322,0.0014488283956730537,2.199747809509303,0.0025021024303602817,1.497199769857291
10.0,5.6783919597989945,0.0019039740150507663,3.6968695840466097,0.005678547829591997,1.7644456821637602
10.0,5.773869346733668,0.0012638482029342971,2.207556484229816,0.0025021024303602817,1.5011576621922549
10.0,5.869346733668341,0.0014488283956730537,3.645341347826719,0.00495353520895917,1.7616964637452353
10.0,5.964824120603015,0.0011024854874674263,2.211804816414556,0.0025021024303602817,1.5046712839900633
10.0,6.060301507537688,0.0016608827826277166,3.598936906843826,0.004321089088750567,1.7579932528429953
10.0,6.155778894472362,0.0008389359662650986,2.213348324058731,0.0021826447283974874,1.5078357502526796
10.0,6.251256281407035,0.0014488283956730537,3.548022913767917,0.004321089088750567,1.753676174478676
10.0,6.346733668341709,0.0008389359662650986,2.213092857522366,0.0021826447283974874,1.5109826017486978
10.0,6.442211055276382,0.0011024854874674263,3.50031858914182,0.0037693909753883635,1.748491671651165
10.0,6.5376884422110555,0.0007318242219076182,2.212202533430467,0.0021826447283974874,1.5137847907152195
10.0,6.633165829145728,0.0016608827826277166,3.462587712985571,0.0037693909753883635,1.742689663593692
10.0,6.7286432160804015,0.0007318242219076182,2.210980411277073,0.0021826447283974874,1.5162601479018618
10.0,6.824120603015075,0.0012638482029342971,3.4239322179215943,0.0032881313098424274,1.7368407626243898
10.0,6.919597989949748,0.0006383880454607353,2.2097172642295244,0.0019039740150507663,1.518658283112898
10.0,7.015075376884422,0.0009617248711152964,3.3854231240533332,0.002868316813342012,1.7303652702157926
10.0,7.110552763819095,0.0006383880454607353,2.2084998190964185,0.0019039740150507663,1.5208710706845086
10.0,7.206030150753769,0.0007318242219076182,3.3429795794305313,0.002868316813342012,1.7237829518828198
10.0,7.301507537688442,0.0006383880454607353,2.207350698999143,0.0019039740150507663,1.5226964470056377
10.0,7.396984924623116,0.0009617248711152964,3.3053567903242462,0.0025021024303602817,1.7164823443134056
10.0,7.492462311557789,0.0005568813990945267,2.2064389243402505,0.0016608827826277166,1.524292941158223
10.0,7.5879396984924625,0.0007318242219076182,3.2655205971266272,0.0021826447283974874,1.708735433140819
10.0,7.683417085427135,0.0005568813990945267,2.206062670345433,0.0016608827826277166,1.52545896400795
10.0,7.7788944723618085,0.0009617248711152964,3.2296115188775625,0.0021826447283974874,1.7006975529758441
10.0,7.874371859296482,0.0005568813990945267,2.2062334392130447,0.0014488283956730537,1.5262353860724598
10.0,7.969849246231155,0.0012638482029342971,3.197091019701392,0.0019039740150507663,1.6926309998168074
10.0,8.065326633165828,0.00048578117159706736,2.206047447881128,0.0014488283956730537,1.526867834546528
10.0,8.160804020100503,0.0009617248711152964,3.1675042196698038,0.0019039740150507663,1.6843171849835743
10.0,8.256281407035175,0.0004237587160604063,2.204891801681353,0.0014488283956730537,1.527167844121463
10.0,8.35175879396985,0.0007318242219076182,3.135163827613806,0.0016608827826277166,1.6761435072797202
10.0,8.447236180904522,0.00032245905452963947,2.202325914167174,0.0012638482029342971,1.5274177298670182
10.0,8.542713567839197,0.0008389359662650986,3.1049971520730475,0.0014488283956730537,1.667748586984981
10.0,8.638190954773869,0.00028128886609642633,2.198599296545003,0.0012638482029342971,1.5274848861587949
10.0,8.733668341708542,0.0011024854874674263,3.0824282067114366,0.0014488283956730537,1.6591888518147342
10.0,8.829145728643216,0.0002140466694217523,2.1935071037846936,0.0011024854874674263,1.5273046699635897
10.0,8.924623115577889,0.0008389359662650986,3.0544481880641934,0.0012638482029342971,1.6507776762377766
10.0,9.020100502512562,0.00018671810912919206,2.1871381045338523,0.0011024854874674263,1.5269308575503135
10.0,9.115577889447236,0.0009617248711152964,3.0308843735716193,0.0011024854874674263,1.6422830468967828
10.0,9.21105527638191,0.00014208308325339223,2.179992254834879,0.0009617248711152964,1.5261545190146208
10.0,9.306532663316583,0.0012638482029342971,3.009519390938781,0.0011024854874674263,1.633936476093143
10.0,9.402010050251256,0.00010811807510766077,2.171845167035375,0.0009617248711152964,1.5249075004378496
10.0,9.49748743718593,0.0009617248711152964,2.986662081275903,0.0009617248711152964,1.6255364754547306
10.0,9.592964824120603,9.431402320497317e-05,2.163283392268996,0.0008389359662650986,1.523451747090993
10.0,9.688442211055277,0.0011024854874674263,2.966827998834277,0.0009617248711152964,1.6172179644275733
