tau,h,optimalh_k_ICS,optimalh_I_CS,optimalh_k_ICX,optimalh_I_CX
10.0,4.055276381909548,0.00024537511066398166,2.3911278344946036,0.0008389359662650986,1.4845557982996518
10.0,4.150753768844221,0.0032881313098424274,4.427046202261198,0.0037693909753883635,1.7926034366906223
10.0,4.2462311557788945,0.0002140466694217523,2.4047862933618056,0.0006383880454607353,1.496258367327481
10.0,4.341708542713567,0.002868316813342012,4.433261553206066,0.0032881313098424274,1.7927906855026505
10.0,4.4371859296482405,0.00018671810912919206,2.4159578854069803,0.0005568813990945267,1.507211397952601
10.0,4.532663316582914,0.0021826447283974874,4.434598241096121,0.002868316813342012,1.7928948737314303
10.0,4.628140703517587,0.00018671810912919206,2.4257625336994404,0.00048578117159706736,1.517232270271613
10.0,4.723618090452261,0.0019039740150507663,4.4352981498534705,0.002868316813342012,1.7929151852003162
10.0,4.819095477386934,0.00016287874214985498,2.43434972413674,0.00048578117159706736,1.526390426285889
10.0,4.914572864321608,0.0016608827826277166,4.4314784248429016,0.0025021024303602817,1.792808795931823
10.0,5.010050251256281,0.00016287874214985498,2.4425901807729815,0.0004237587160604063,1.534603459982332
10.0,5.105527638190955,0.0016608827826277166,4.423817893237837,0.0021826447283974874,1.7926199141481658
10.0,5.201005025125628,0.00016287874214985498,2.4498598561094242,0.0004237587160604063,1.54207667183941
10.0,5.296482412060302,0.0014488283956730537,4.411628403682188,0.0019039740150507663,1.7923681568068743
10.0,5.391959798994975,0.00014208308325339223,2.4567624352038493,0.0004237587160604063,1.548682517601135
10.0,5.4874371859296485,0.0009617248711152964,4.398492775871694,0.0016608827826277166,1.7920179038874673
10.0,5.582914572864322,0.00014208308325339223,2.463639228968496,0.0003696550215126699,1.5547542391496372
10.0,5.6783919597989945,0.0008389359662650986,4.388653759626354,0.0016608827826277166,1.791546267651181
10.0,5.773869346733668,0.00014208308325339223,2.47065719729957,0.0003696550215126699,1.5601996027246783
10.0,5.869346733668341,0.0007318242219076182,4.376009610672445,0.0014488283956730537,1.7909687106101277
10.0,5.964824120603015,0.00014208308325339223,2.4778660647602524,0.0003696550215126699,1.5650361422635506
10.0,6.060301507537688,0.0007318242219076182,4.360117774924794,0.0014488283956730537,1.7901893230549093
10.0,6.155778894472362,0.00014208308325339223,2.4854156862987686,0.00032245905452963947,1.5694968119108994
10.0,6.251256281407035,0.0006383880454607353,4.342606557327238,0.0012638482029342971,1.7893130010763605
10.0,6.346733668341709,0.00014208308325339223,2.493399217232754,0.00032245905452963947,1.5735870716406073
10.0,6.442211055276382,0.0005568813990945267,4.320978941417733,0.0011024854874674263,1.7883779425571933
10.0,6.5376884422110555,0.00014208308325339223,2.501808119346707,0.00032245905452963947,1.577257735330043
10.0,6.633165829145728,0.00048578117159706736,4.292453193811223,0.0008389359662650986,1.7874449991901098
10.0,6.7286432160804015,0.00016287874214985498,2.5107542172059967,0.00032245905452963947,1.5805642969272988
10.0,6.824120603015075,0.00048578117159706736,4.261935432844136,0.0007318242219076182,1.7865610349542993
10.0,6.919597989949748,0.00016287874214985498,2.520090813328296,0.00028128886609642633,1.5837289780222987
10.0,7.015075376884422,0.0004237587160604063,4.227142783067328,0.0006383880454607353,1.785621623565857
10.0,7.110552763819095,0.00016287874214985498,2.529753309416403,0.00028128886609642633,1.5866327289728126
10.0,7.206030150753769,0.0003696550215126699,4.193058002247046,0.0006383880454607353,1.7845670330084846
10.0,7.301507537688442,0.00016287874214985498,2.539667700996712,0.00028128886609642633,1.5892738044465042
10.0,7.396984924623116,0.0003696550215126699,4.156001425691202,0.0005568813990945267,1.783381682297434
10.0,7.492462311557789,0.00016287874214985498,2.5497353631989252,0.00028128886609642633,1.5916824165055923
10.0,7.5879396984924625,0.00032245905452963947,4.121292007108673,0.0005568813990945267,1.7821204622754612
10.0,7.683417085427135,0.00016287874214985498,2.559838141008335,0.00024537511066398166,1.5940115923367997
10.0,7.7788944723618085,0.00028128886609642633,4.0842636849757215,0.0005568813990945267,1.780642857162548
10.0,7.874371859296482,0.00016287874214985498,2.5698366283426104,0.00024537511066398166,1.5961943359089106
10.0,7.969849246231155,0.00032245905452963947,4.051193178840299,0.00048578117159706736,1.7791776237861188
10.0,8.065326633165828,0.00016287874214985498,2.5794811067662247,0.00024537511066398166,1.5982168766404359
10.0,8.160804020100503,0.00024537511066398166,4.014763530741814,0.00048578117159706736,1.77752321069778
10.0,8.256281407035175,0.00014208308325339223,2.589005092602224,0.00024537511066398166,1.6000715422008285
10.0,8.35175879396985,0.00028128886609642633,3.9859555420613324,0.0004237587160604063,1.7757710963485618
10.0,8.447236180904522,0.00014208308325339223,2.5984839296659366,0.0002140466694217523,1.6018040185838653
10.0,8.542713567839197,0.00032245905452963947,3.9514027608253564,0.0004237587160604063,1.7739474391087704
10.0,8.638190954773869,0.00012394252485211965,2.6062448367673334,0.0002140466694217523,1.603427704365683
10.0,8.733668341708542,0.00028128886609642633,3.926723957510421,0.0004237587160604063,1.7718180193395268
10.0,8.829145728643216,0.00010811807510766077,2.611315729346877,0.0002140466694217523,1.604906396638683
10.0,8.924623115577889,0.00028128886609642633,3.896737904651931,0.0003696550215126699,1.7696085900593086
10.0,9.020100502512562,8.227241341700473e-05,2.61398047150313,0.0002140466694217523,1.6062775800251343
10.0,9.115577889447236,0.0002140466694217523,3.868918246209201,0.0003696550215126699,1.7670595211833517
10.0,9.21105527638191,7.176822469706299e-05,2.614783513787157,0.00018671810912919206,1.607590081869084
10.0,9.306532663316583,0.00014208308325339223,3.837043098449623,0.00032245905452963947,1.7644915145353506
10.0,9.402010050251256,7.176822469706299e-05,2.6145691639730018,0.00018671810912919206,1.6089223615280668
10.0,9.49748743718593,0.00016287874214985498,3.8061061193157077,0.00032245905452963947,1.7617552473350233
10.0,9.592964824120603,6.260516572014815e-05,2.6139436620412746,0.00018671810912919206,1.6101765405865784
10.0,9.688442211055277,0.00012394252485211965,3.7737270882647387,0.00028128886609642633,1.758832740016565
10.0,9.78391959798995,5.4612006795364095e-05,2.6128218507193597,0.00018671810912919206,1.6113618766754956
10.0,9.879396984924623,0.00014208308325339223,3.740535555851646,0.00028128886609642633,1.7560066224429647
10.0,9.974874371859297,5.4612006795364095e-05,2.6114145477398085,0.00018671810912919206,1.6124848571706845
10.0,10.07035175879397,0.00010811807510766077,3.707673515563231,0.00028128886609642633,1.7529967562604907
10.0,10.165829145728644,4.7639380104013405e-05,2.6096446935326187,0.00016287874214985498,1.6136133724132329
10.0,10.261306532663315,0.00012394252485211965,3.6764285588560726,0.00024537511066398166,1.7499419582638
10.0,10.356783919597989,4.7639380104013405e-05,2.607530080951686,0.00016287874214985498,1.6147297473225017
10.0,10.452261306532662,0.00016287874214985498,3.648344681419719,0.00024537511066398166,1.7466620657445615
10.0,10.547738693467336,4.1556988469563484e-05,2.605262445542853,0.00016287874214985498,1.6157743434763259
10.0,10.64321608040201,0.00018671810912919206,3.624280285067221,0.0002140466694217523,1.7432689748998085
10.0,10.738693467336683,4.1556988469563484e-05,2.602708301563009,0.00016287874214985498,1.6167520872406156
10.0,10.834170854271356,0.00012394252485211965,3.5969388650828793,0.00018671810912919206,1.739426371188281
10.0,10.92964824120603,3.625117049988535e-05,2.6001849500365073,0.00016287874214985498,1.6176857641137612
10.0,11.025125628140703,0.00014208308325339223,3.5728305088666996,0.00018671810912919206,1.7353988061329828
10.0,11.120603015075377,3.625117049988535e-05,2.597630963232913,0.00014208308325339223,1.6186439377675887
10.0,11.21608040201005,0.00010811807510766077,3.547741501202536,0.00016287874214985498,1.7312749916856613
10.0,11.311557788944723,3.625117049988535e-05,2.59525833846651,0.00014208308325339223,1.6194189076035954
10.0,11.407035175879397,0.00012394252485211965,3.521908477818162,0.00014208308325339223,1.7268718002737966
10.0,11.50251256281407,3.625117049988535e-05,2.5932413343111422,0.00012394252485211965,1.6199323711827553
10.0,11.597989949748744,9.431402320497317e-05,3.4938939827198774,0.00014208308325339223,1.7225431314454065
10.0,11.693467336683417,3.625117049988535e-05,2.5919307874108615,0.00012394252485211965,1.6203602064438494
10.0,11.78894472361809,0.00010811807510766077,3.466919183305579,0.00014208308325339223,1.7179217515403786
10.0,11.884422110552764,3.625117049988535e-05,2.591651264621322,0.00012394252485211965,1.6206069783858488
10.0,11.979899497487438,0.00012394252485211965,3.4416915202920446,0.00012394252485211965,1.7134929979817601
10.0,12.075376884422111,3.1622776601683795e-05,2.5912984915020143,0.00012394252485211965,1.6207499443883902
10.0,12.170854271356784,0.00014208308325339223,3.4192348960137693,0.00012394252485211965,1.7089318759003593
10.0,12.266331658291456,3.1622776601683795e-05,2.5894343160007915,0.00010811807510766077,1.6209268064366
10.0,12.36180904522613,0.00014208308325339223,3.396958346337952,0.00010811807510766077,1.7043502946248237
10.0,12.457286432160803,3.1622776601683795e-05,2.5833769003026017,0.00010811807510766077,1.6210318028450335
10.0,12.552763819095476,0.00010811807510766077,3.377709892264877,9.431402320497317e-05,1.699448840999686
10.0,12.64824120603015,3.1622776601683795e-05,2.5734172389773353,0.00010811807510766077,1.6210438982396451
10.0,12.743718592964823,0.00012394252485211965,3.356102063190958,8.227241341700473e-05,1.6946174054580603
10.0,12.839195979899497,3.1622776601683795e-05,2.5614326618003074,9.431402320497317e-05,1.6210179263844993
10.0,12.93467336683417,9.431402320497317e-05,3.3322467840343997,8.227241341700473e-05,1.6896799001835585
10.0,13.030150753768844,3.1622776601683795e-05,2.548766892539527,9.431402320497317e-05,1.620958183604657
10.0,13.125628140703517,9.431402320497317e-05,3.3117197517685897,7.176822469706299e-05,1.6841851137234318
10.0,13.22110552763819,3.1622776601683795e-05,2.536008218103173,9.431402320497317e-05,1.6208157415884477
10.0,13.316582914572864,0.00010811807510766077,3.2908026546112494,6.260516572014815e-05,1.6791534909260182
10.0,13.412060301507537,3.1622776601683795e-05,2.523559354881473,8.227241341700473e-05,1.6205902249868112
10.0,13.507537688442211,0.00012394252485211965,3.270719405962114,6.260516572014815e-05,1.6738927699956176
10.0,13.603015075376884,3.1622776601683795e-05,2.5118066050468055,8.227241341700473e-05,1.6201583969704605
10.0,13.698492462311558,6.260516572014815e-05,3.2500564516095376,4.7639380104013405e-05,1.6682031288099943
10.0,13.793969849246231,3.1622776601683795e-05,2.501235061560862,7.176822469706299e-05,1.6195095583834491
10.0,13.889447236180905,7.176822469706299e-05,3.2324805639672642,4.7639380104013405e-05,1.6632847435691787
10.0,13.984924623115578,3.1622776601683795e-05,2.4922567465922967,6.260516572014815e-05,1.6185481889438669
10.0,14.080402010050252,8.227241341700473e-05,3.214273369156174,5.4612006795364095e-05,1.6578120357577222
10.0,14.175879396984925,3.1622776601683795e-05,2.484395522653947,6.260516572014815e-05,1.61735205312636
10.0,14.271356783919597,8.227241341700473e-05,3.1957118403680838,3.625117049988535e-05,1.6524041932480327
10.0,14.36683417085427,3.1622776601683795e-05,2.4760088714082875,5.4612006795364095e-05,1.616000905888799
10.0,14.462311557788944,6.260516572014815e-05,3.181213822755315,4.1556988469563484e-05,1.6474317169251427
10.0,14.557788944723617,3.1622776601683795e-05,2.4654566412825445,5.4612006795364095e-05,1.6144484157858576
10.0,14.65326633165829,7.176822469706299e-05,3.162445101857916,4.1556988469563484e-05,1.641974596818286
10.0,14.748743718592964,3.1622776601683795e-05,2.4524400652748866,4.7639380104013405e-05,1.6128835142767206
10.0,14.844221105527637,5.4612006795364095e-05,3.1449782744144716,3.1622776601683795e-05,1.6369189529435393
10.0,14.93969849246231,3.1622776601683795e-05,2.4379534409122945,4.7639380104013405e-05,1.6111758655500419
10.0,15.035175879396984,4.1556988469563484e-05,3.1284866873578614,3.1622776601683795e-05,1.6316463269303854
10.0,15.130653266331658,3.1622776601683795e-05,2.423190343437771,4.1556988469563484e-05,1.609472412530295
10.0,15.226130653266331,6.260516572014815e-05,3.112488808389466,3.1622776601683795e-05,1.6256723629741943
10.0,15.321608040201005,3.1622776601683795e-05,2.408907668371159,4.1556988469563484e-05,1.607692239692428
10.0,15.417085427135678,4.7639380104013405e-05,3.096807215833121,3.1622776601683795e-05,1.6197142320463225
10.0,15.512562814070352,3.1622776601683795e-05,2.39560226325316,3.625117049988535e-05,1.6059016263602521
10.0,15.608040201005025,3.625117049988535e-05,3.079682671522094,3.1622776601683795e-05,1.6142004488828856
10.0,15.703517587939698,3.1622776601683795e-05,2.3836448177064247,3.625117049988535e-05,1.6040581439253394
10.0,15.798994974874372,5.4612006795364095e-05,3.065645880290949,3.1622776601683795e-05,1.6089390929979916
10.0,15.894472361809045,3.1622776601683795e-05,2.3729943360776677,3.1622776601683795e-05,1.6021362767993303
10.0,15.989949748743719,4.1556988469563484e-05,3.050701337496047,3.1622776601683795e-05,1.6032165019680469
10.0,16.085427135678394,3.1622776601683795e-05,2.362973000930465,3.1622776601683795e-05,1.5999882187053756
10.0,16.180904522613066,4.7639380104013405e-05,3.0341972381668705,3.1622776601683795e-05,1.596895517780621
10.0,16.276381909547737,3.1622776601683795e-05,2.352593995110003,3.1622776601683795e-05,1.5974458770410787
10.0,16.371859296482413,3.625117049988535e-05,3.020750647952888,3.1622776601683795e-05,1.590424258665572
10.0,16.467336683417084,3.1622776601683795e-05,2.3412249509287277,3.1622776601683795e-05,1.5945195879514795
10.0,16.562814070351756,3.625117049988535e-05,3.0060963649380046,3.1622776601683795e-05,1.5843213727736336
10.0,16.65829145728643,3.1622776601683795e-05,2.328952439854573,3.1622776601683795e-05,1.591299562948738
10.0,16.753768844221106,4.1556988469563484e-05,2.990034961699758,3.1622776601683795e-05,1.5785737021649435
10.0,16.849246231155778,3.1622776601683795e-05,2.316365363537337,3.1622776601683795e-05,1.5878916112600296
10.0,16.94472361809045,4.1556988469563484e-05,2.9770648984318884,3.1622776601683795e-05,1.5726250105101303
10.0,17.040201005025125,3.1622776601683795e-05,2.304101459187552,3.1622776601683795e-05,1.5843842525589624
10.0,17.1356783919598,3.1622776601683795e-05,2.962579436997558,3.1622776601683795e-05,1.5661544174727808
10.0,17.231155778894472,3.1622776601683795e-05,2.292599274536407,3.1622776601683795e-05,1.5808344012353606
10.0,17.326633165829143,4.7639380104013405e-05,2.946663687951244,3.1622776601683795e-05,1.5592684571373732
10.0,17.42211055276382,3.1622776601683795e-05,2.2820301471635918,3.1622776601683795e-05,1.5772480103902848
10.0,17.51758793969849,3.625117049988535e-05,2.9348580170928718,3.1622776601683795e-05,1.552446154777083
10.0,17.613065326633166,3.1622776601683795e-05,2.2722412588289425,3.1622776601683795e-05,1.5735772827537842
10.0,17.708542713567837,3.625117049988535e-05,2.914557541854329,3.1622776601683795e-05,1.545966541428077
10.0,17.804020100502512,3.1622776601683795e-05,2.2628037546730537,3.1622776601683795e-05,1.569751595228397
10.0,17.899497487437184,4.1556988469563484e-05,2.903096637499817,3.1622776601683795e-05,1.5396980831958889
10.0,17.99497487437186,3.1622776601683795e-05,2.2532465397309407,3.1622776601683795e-05,1.5657219676926037
10.0,18.09045226130653,3.1622776601683795e-05,2.8914823195035284,3.1622776601683795e-05,1.5332731166226665
10.0,18.185929648241206,3.1622776601683795e-05,2.2433268761859586,3.1622776601683795e-05,1.5614878306883748
10.0,18.281407035175878,3.1622776601683795e-05,2.8728297790198325,3.1622776601683795e-05,1.5263761086134924
10.0,18.376884422110553,3.1622776601683795e-05,2.233138019741631,3.1622776601683795e-05,1.5570945103072436
10.0,18.472361809045225,3.625117049988535e-05,2.8597285550735525,3.1622776601683795e-05,1.5191257116166001
10.0,18.5678391959799,3.1622776601683795e-05,2.2229981205533496,3.1622776601683795e-05,1.5526090999286772
10.0,18.66331658291457,3.625117049988535e-05,2.845844508807059,3.1622776601683795e-05,1.5118033610212096
10.0,18.758793969849247,3.1622776601683795e-05,2.213234899982095,3.1622776601683795e-05,1.5480888437598956
10.0,18.85427135678392,3.1622776601683795e-05,2.8288690895148676,3.1622776601683795e-05,1.5046327777425101
10.0,18.949748743718594,3.1622776601683795e-05,2.2040217237418833,3.1622776601683795e-05,1.5435582024113244
10.0,19.045226130653266,3.1622776601683795e-05,2.817877995712335,3.1622776601683795e-05,1.497717730132655
10.0,19.14070351758794,3.1622776601683795e-05,2.1953242046102543,3.1622776601683795e-05,1.5390050636096562
10.0,19.236180904522612,3.1622776601683795e-05,2.802824691295674,3.1622776601683795e-05,1.4908603943468697
10.0,19.331658291457288,3.1622776601683795e-05,2.1869420690542984,3.1622776601683795e-05,1.5343941165063644
10.0,19.42713567839196,3.1622776601683795e-05,2.786273528663285,3.1622776601683795e-05,1.4838001786689634
10.0,19.52261306532663,3.1622776601683795e-05,2.1786221643551293,3.1622776601683795e-05,1.5296884050455506
10.0,19.618090452261306,3.1622776601683795e-05,2.7719364192711926,3.1622776601683795e-05,1.476410121723486
10.0,19.713567839195978,3.1622776601683795e-05,2.1701927433221666,3.1622776601683795e-05,1.5248694990915315
10.0,19.809045226130653,3.1622776601683795e-05,2.7593651767229894,3.1622776601683795e-05,1.4687650947008675
10.0,19.904522613065325,3.1622776601683795e-05,2.16164514839749,3.1622776601683795e-05,1.519946960091478
10.0,20.0,3.1622776601683795e-05,2.746737540415632,3.1622776601683795e-05,1.4610142626489395
600.0,1.0,3.1622776601683795e-05,2.1531150692572867,3.1622776601683795e-05,1.5149513578285625
600.0,1.0954773869346734,3.1622776601683795e-05,2.7328606666347866,3.1622776601683795e-05,1.4533342846440056
600.0,1.1909547738693467,3.1622776601683795e-05,2.144780053196987,3.1622776601683795e-05,1.509915473750836
600.0,1.2864321608040201,3.1622776601683795e-05,2.7156960699259187,3.1622776601683795e-05,1.445823229472004
600.0,1.3819095477386933,3.1622776601683795e-05,2.1367476218771095,3.1622776601683795e-05,1.5048568282050316
600.0,1.4773869346733668,3.1622776601683795e-05,2.6987562181679343,3.1622776601683795e-05,1.4384672834641055
600.0,1.5728643216080402,3.1622776601683795e-05,2.1290047362268703,3.1622776601683795e-05,1.4997716456316403
600.0,1.6683417085427137,3.625117049988535e-05,2.685282761585279,3.1622776601683795e-05,1.4311000188382665
600.0,1.763819095477387,3.1622776601683795e-05,2.1214419264022073,3.1622776601683795e-05,1.494640690075928
600.0,1.8592964824120601,3.1622776601683795e-05,2.6723329466175465,3.1622776601683795e-05,1.4235654597940233
600.0,1.9547738693467336,3.1622776601683795e-05,2.11392092480795,3.1622776601683795e-05,1.489441657551602
600.0,2.050251256281407,3.1622776601683795e-05,2.661707044644258,3.1622776601683795e-05,1.4158054160035503
600.0,2.1457286432160805,3.1622776601683795e-05,2.106346801238118,3.1622776601683795e-05,1.4841617446745072
600.0,2.241206030150754,3.1622776601683795e-05,2.649921972045488,3.1622776601683795e-05,1.407864802095737
600.0,2.3366834170854274,3.1622776601683795e-05,2.098710689943471,3.1622776601683795e-05,1.4788040965064986
600.0,2.4321608040201004,3.1622776601683795e-05,2.6338723050403745,3.1622776601683795e-05,1.3998382483129859
600.0,2.527638190954774,3.1622776601683795e-05,2.0910814686967094,3.1622776601683795e-05,1.473384741682974
600.0,2.6231155778894473,3.1622776601683795e-05,2.6154754234484128,3.1622776601683795e-05,1.3918589812721518
600.0,2.7185929648241203,3.1622776601683795e-05,2.083552112267195,3.1622776601683795e-05,1.46792257572486
600.0,2.8140703517587937,3.625117049988535e-05,2.599206144282385,3.1622776601683795e-05,1.384034637900899
600.0,2.909547738693467,3.1622776601683795e-05,2.0761773917991744,3.1622776601683795e-05,1.4624291701624954
600.0,3.0050251256281406,3.625117049988535e-05,2.5863036703395457,3.1622776601683795e-05,1.376374306664365
600.0,3.100502512562814,3.1622776601683795e-05,2.06894427572648,3.1622776601683795e-05,1.4569042589391903
600.0,3.1959798994974875,3.625117049988535e-05,2.5697459521434305,3.1622776601683795e-05,1.368821599124385
600.0,3.291457286432161,3.1622776601683795e-05,2.061787179390034,3.1622776601683795e-05,1.4513383251205858
600.0,3.386934673366834,3.1622776601683795e-05,2.5598092109791244,3.1622776601683795e-05,1.3612562113575795
600.0,3.4824120603015074,3.1622776601683795e-05,2.0546290992226592,3.1622776601683795e-05,1.4457196795618563
600.0,3.577889447236181,3.1622776601683795e-05,2.5499619993891014,3.1622776601683795e-05,1.3535555563144763
600.0,3.6733668341708543,3.1622776601683795e-05,2.047422137776111,3.1622776601683795e-05,1.440041773016032
600.0,3.7688442211055277,3.1622776601683795e-05,2.5362081791322844,3.1622776601683795e-05,1.34568854222938
600.0,3.8643216080402008,3.1622776601683795e-05,2.040168138203771,3.1622776601683795e-05,1.434307009831008
600.0,3.959798994974874,3.1622776601683795e-05,2.519528799289916,3.1622776601683795e-05,1.3377171899120837
600.0,4.055276381909548,3.1622776601683795e-05,2.032910250202328,3.1622776601683795e-05,1.4285254534975693
600.0,4.150753768844221,3.1622776601683795e-05,2.502823726640229,3.1622776601683795e-05,1.3297403325033463
600.0,4.2462311557788945,3.1622776601683795e-05,2.0257009241392376,3.1622776601683795e-05,1.4227096053212587
600.0,4.341708542713567,3.1622776601683795e-05,2.485498915585702,3.1622776601683795e-05,1.3218122703843829
600.0,4.4371859296482405,3.1622776601683795e-05,2.0185672202424287,3.1622776601683795e-05,1.4168684831251261
600.0,4.532663316582914,3.625117049988535e-05,2.472444502293418,3.1622776601683795e-05,1.3140023877363962
600.0,4.628140703517587,3.1622776601683795e-05,2.011496014643855,3.1622776601683795e-05,1.4110043556885072
600.0,4.723618090452261,3.625117049988535e-05,2.457050419710242,3.1622776601683795e-05,1.3063732719930197
600.0,4.819095477386934,3.1622776601683795e-05,2.0044455541730324,3.1622776601683795e-05,1.4051135839640587
600.0,4.914572864321608,3.1622776601683795e-05,2.445687713441932,3.1622776601683795e-05,1.2989065385594265
600.0,5.010050251256281,3.1622776601683795e-05,1.9973716393714915,3.1622776601683795e-05,1.3991904803001016
600.0,5.105527638190955,3.1622776601683795e-05,2.4357564933200893,3.1622776601683795e-05,1.2915122506200725
600.0,5.201005025125628,3.1622776601683795e-05,1.990251449405668,3.1622776601683795e-05,1.3932317165579065
600.0,5.296482412060302,3.1622776601683795e-05,2.423417523489485,3.1622776601683795e-05,1.2840913564208467
600.0,5.391959798994975,3.1622776601683795e-05,1.9830932261311327,3.1622776601683795e-05,1.3872390248298119
600.0,5.4874371859296485,3.1622776601683795e-05,2.4090172791399467,3.1622776601683795e-05,1.2765944552094577
600.0,5.582914572864322,3.1622776601683795e-05,1.9759279922078345,3.1622776601683795e-05,1.3812190442816368
600.0,5.6783919597989945,3.1622776601683795e-05,2.394666846806525,3.1622776601683795e-05,1.2690444841602806
600.0,5.773869346733668,3.1622776601683795e-05,1.9687886385608404,3.1622776601683795e-05,1.3751806035902032
600.0,5.869346733668341,3.1622776601683795e-05,2.3788692054413922,3.1622776601683795e-05,1.2614568936410249
600.0,5.964824120603015,3.1622776601683795e-05,1.9616895139151005,3.1622776601683795e-05,1.3691310575435358
600.0,6.060301507537688,3.1622776601683795e-05,2.362852162676498,3.1622776601683795e-05,1.2538791405698555
600.0,6.155778894472362,3.1622776601683795e-05,1.9546192900340642,3.1622776601683795e-05,1.3630737783230313
600.0,6.251256281407035,3.1622776601683795e-05,2.3486793026738813,3.1622776601683795e-05,1.2463617910552536
600.0,6.346733668341709,3.1622776601683795e-05,1.9475500858510297,3.1622776601683795e-05,1.3570080651511234
600.0,6.442211055276382,3.1622776601683795e-05,2.336745630976517,3.1622776601683795e-05,1.238945375544457
600.0,6.5376884422110555,3.1622776601683795e-05,1.940455093261994,3.1622776601683795e-05,1.3509311973042046
600.0,6.633165829145728,3.1622776601683795e-05,2.32584607206116,3.1622776601683795e-05,1.231659727523976
600.0,6.7286432160804015,3.1622776601683795e-05,1.9333235681095364,3.1622776601683795e-05,1.3448412767540294
600.0,6.824120603015075,3.1622776601683795e-05,2.3143670728182366,3.1622776601683795e-05,1.2245157959001693
600.0,6.919597989949748,3.1622776601683795e-05,1.9261655946050271,3.1622776601683795e-05,1.3387393575752993
600.0,7.015075376884422,3.1622776601683795e-05,2.3014115071859482,3.1622776601683795e-05,1.2174969160515035
600.0,7.110552763819095,3.1622776601683795e-05,1.919004984393092,3.1622776601683795e-05,1.3326298686676086
600.0,7.206030150753769,3.1622776601683795e-05,2.2886437958267263,3.1622776601683795e-05,1.2105789067985273
600.0,7.301507537688442,3.1622776601683795e-05,1.9118647860678244,3.1622776601683795e-05,1.3265192124207954
600.0,7.396984924623116,3.1622776601683795e-05,2.2756435222342004,3.1622776601683795e-05,1.2037018073415338
600.0,7.492462311557789,3.1622776601683795e-05,1.9047541464761428,3.1622776601683795e-05,1.32041338357533
600.0,7.5879396984924625,3.1622776601683795e-05,2.261611980087905,3.1622776601683795e-05,1.1968149669202635
