run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 000000, 000000, 1.370889951391316e-05, 1.370889951391316e-05, 0.9999177466029165 8.225339708347896e-05, 
2, 000000, 000000, 0.0, 0.0, 1.0, 
3, 000000, 000000, 1.9402760606120572e-05, 1.9402760606120572e-05, 0.9998835834363634 0.00011641656363672343, 
4, 000000, 000000, 0.0, 0.0, 1.0, 
5, 000000, 000000, 2.8601199457854403e-06, 2.8601199457854403e-06, 0.9999828392803253 1.7160719674712644e-05, 
6, 000000, 000000, 6.927653905324296e-06, 6.927653905324296e-06, 0.999958434076568 4.1565923431945784e-05, 
7, 000000, 000000, 1.1585524802902318e-06, 1.1585524802902318e-06, 0.9999930486851183 6.951314881741392e-06, 
8, 000000, 000000, 0.0, 0.0, 1.0, 
9, 000000, 000000, 1.510001267983697e-05, 1.510001267983697e-05, 0.9999093999239209 9.060007607902183e-05, 
10, 000000, 000000, 1.476352577961452e-06, 1.476352577961452e-06, 0.9999911418845322 8.858115467768712e-06, 
11, 000000, 000000, 0.0, 0.0, 1.0, 
12, 000000, 000000, 9.489439093249292e-06, 9.489439093249292e-06, 0.9999430633654404 5.6936634559495754e-05, 
13, 000000, 000000, 3.0253798943630756e-06, 3.0253798943630756e-06, 0.9999818477206339 1.8152279366178453e-05, 
14, 000000, 000000, 0.0, 0.0, 1.0, 
15, 000000, 000000, 1.7386089635414073e-06, 1.7386089635414073e-06, 0.9999895683462187 1.0431653781248444e-05, 
16, 000000, 000000, 0.0, 0.0, 1.0, 
17, 000000, 000000, 0.0, 0.0, 1.0, 
18, 000000, 000000, 0.0, 0.0, 1.0, 
19, 000000, 000000, 0.0, 0.0, 1.0, 
20, 000000, 000000, 0.0, 0.0, 1.0, 
21, 000000, 000000, 0.0, 0.0, 1.0, 
22, 000000, 000000, 1.0362220250895359e-05, 1.0362220250895359e-05, 0.9999378266784947 6.217332150537215e-05, 
23, 000000, 000000, 1.0397404264964328e-06, 1.0397404264964328e-06, 0.9999937615574411 6.238442558978596e-06, 
24, 000000, 000000, 5.8487493108294815e-06, 5.8487493108294815e-06, 0.9999649075041351 3.509249586497689e-05, 
25, 000000, 000000, 0.0, 0.0, 1.0, 
26, 000000, 000000, 0.0, 0.0, 1.0, 
27, 000000, 000000, 0.0, 0.0, 1.0, 
28, 000000, 000000, 1.360130901757693e-05, 1.360130901757693e-05, 0.9999183921458944 8.160785410546157e-05, 
29, 000000, 000000, 0.0, 0.0, 1.0, 
30, 000000, 000000, 4.9436785799247416e-06, 4.9436785799247416e-06, 0.9999703379285204 2.966207147954845e-05, 
31, 000000, 000000, 1.0638021172782226e-06, 1.0638021172782226e-06, 0.9999936171872963 6.382812703669336e-06, 
32, 000000, 000000, 0.0, 0.0, 1.0, 
