run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 111111, 101011, 0.7619522653609675, 0.7619522653609675, 0.0 0.0019300438978259145 0.02530893151529847 0.11996043364652008 0.2887623465896907 0.3799944681649295 0.1840437761857354, 
2, 101110, 111101, 0.775729170446133, 0.775729170446133, 0.0 0.0034523480357065493 0.01774346824721058 0.10598830028329552 0.283011063889994 0.37340233552595303 0.21640248401784037, 
3, 110111, 111110, 0.7646316553678475, 0.7646316553678475, 0.0 0.0005127992300614874 0.017605583041343333 0.13968286595651436 0.2947371633507542 0.3307008149061824 0.21676077351514408, 
4, 111101, 010111, 0.7483337578779095, 0.7483337578779095, 0.0 0.0012948784089885526 0.04522302837856636 0.13752010042418644 0.28146410709022457 0.34714243172032705 0.18735545397770706, 
5, 110111, 110001, 0.7345352743563615, 0.7345352743563615, 5.2576906695732335e-05 0.001973589455906783 0.043423780517995815 0.15389396146935153 0.3165125205585347 0.31420289754501585 0.16994067354649958, 
6, 001110, 111001, 0.7455309207511873, 0.7455309207511873, 0.0 0.0014601477373228054 0.032813277513511964 0.1401526572588363 0.3010306120039471 0.3657414309678107 0.15880187451857114, 
7, 110101, 011111, 0.7481000188989014, 0.7481000188989014, 0.0 0.006286506712873907 0.03710321033709428 0.13984096929037226 0.2849084849518216 0.34221463391908535 0.1896461947887527, 
8, 110111, 101111, 0.7507372964931546, 0.7507372964931546, 0.0 0.004663033673353065 0.03019450372276295 0.12124279201626037 0.29926881339348405 0.3892170349475065 0.15541382224663308, 
9, 111111, 011110, 0.7642797929790299, 0.7642797929790299, 0.0 0.0028011399509097904 0.023072761784222545 0.11426641637547562 0.28798799509234524 0.3892492559232639 0.18262243087378283, 
10, 111011, 101111, 0.7646136096828567, 0.7646136096828567, 0.0 0.001899562603258094 0.020250603356306705 0.1086581447637167 0.3115542885018672 0.3727351041664571 0.18490229660839416, 
11, 111110, 111110, 0.7669415882698372, 0.7669415882698372, 0.0 0.004389255050414335 0.023754315793906366 0.10330127946595227 0.2864366014991688 0.39860989055708557 0.18350865763347268, 
12, 111111, 111110, 0.7443302710334998, 0.7443302710334998, 0.0011087048468386323 0.004699239064637323 0.03069126032299474 0.13089079728741346 0.32504604978156426 0.3383404166774351 0.16922353201911652, 
13, 110111, 011111, 0.751139284956818, 0.751139284956818, 0.0 0.003888387649265328 0.033494348762494915 0.1440534555945319 0.28012706228668416 0.34733046560582187 0.19110628010120187, 
