run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 111111, 111111, 0.9856493822664856, 0.9856493822664856, 0.0 0.0 0.0 0.00032237576628667963 0.004514342941933219 0.07610789321836008 0.91905538807342, 
2, 111111, 111111, 0.9864975365235129, 0.9864975365235129, 0.0 0.0 0.0 0.00024771309247830083 0.004189632541791383 0.07189237649790538 0.923670277867825, 
3, 111111, 111111, 0.9866045654793012, 0.9866045654793012, 0.0 0.0 0.0 0.0002582129543923196 0.005267998569141569 0.06906197112273295 0.9254118173537331, 
4, 111111, 111111, 0.985005323747102, 0.985005323747102, 0.0 0.0 0.0 0.0005014892850634065 0.0054691855024426176 0.0775252186573117 0.9165041065551822, 
5, 111111, 111111, 0.9844956892865516, 0.9844956892865516, 0.0 0.0 1.4298902090390521e-05 0.0001390000443969454 0.004719811080295734 0.08311204637854644 0.9120148435946706, 
6, 111111, 111111, 0.9857222828456792, 0.9857222828456792, 0.0 0.0 0.0 0.00012191314946858654 0.0040004217231382495 0.07729972003124266 0.9185779450961504, 
7, 111111, 111110, 0.9876590347920052, 0.9876590347920052, 0.0 0.0 0.0 5.5075693623054586e-05 0.002973710597068894 0.06793314297296148 0.9290380707363466, 
8, 111111, 111111, 0.9860552114748397, 0.9860552114748397, 0.0 0.0 0.0 0.00013468871056783766 0.003762512130938667 0.07573964075738185 0.9203631584011115, 
9, 111111, 111111, 0.9850322378986759, 0.9850322378986759, 0.0 0.0 0.0 0.0003016162814740978 0.004627130890863796 0.07964746198179386 0.9154237908458681, 
10, 111111, 111111, 0.9845278008967551, 0.9845278008967551, 0.0 0.0 0.0 0.0004713290890790734 0.004699659576773506 0.08201988819868616 0.9128091231354613, 
11, 111110, 111111, 0.9855942299254697, 0.9855942299254697, 0.0 0.0 0.0 5.190511014515445e-05 0.0047024450368956805 0.07687401504295416 0.918371634810005, 
