run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 0011111100, 0011111000, 0.5792642220903315, 0.9645102973434928, 0.0 0.0 0.0002409641474219908 0.005172021309923089 0.024890335953171545 0.1466776235132431 0.8230190550762403, 
2, 0011111100, 0011111100, 0.5792709734080547, 0.9645132203979814, 0.0 0.0 0.000314861625736895 0.0028658842090444336 0.021438804550074225 0.1601859693818827 0.8151944802332617, 
3, 0011111100, 0011111100, 0.5793373656729649, 0.9646107373145261, 0.0 0.0 0.00040554957437963706 0.005207449037287043 0.024849587950612605 0.14539185480223926 0.8241455586354814, 
4, 0011111100, 0011111100, 0.5825312823820193, 0.9699464926820909, 0.0 0.0 0.0006451328849592095 0.0020758054855756778 0.0192034203812183 0.1331062551484546 0.8449693860997922, 
5, 0011111100, 0011111100, 0.5768076348106216, 0.9604172477152085, 0.0073886837026252055 0.0005004181564417339 0.0008655156592337006 0.002359528962269804 0.01754881438234403 0.14502404242235672 0.8263129967147288, 
6, 0011111100, 0011111100, 0.5799102249772764, 0.9655791333105501, 0.0 0.0 0.0002043283124356965 0.003998319400136697 0.026570730351792013 0.14057146798296194 0.8286551539526736, 
7, 0011111100, 0011111100, 0.5794351345000232, 0.9647895637881005, 0.0035198158560062584 0.00023591619891473223 0.0004991986532273746 0.004912365385412417 0.016372177434674912 0.13948589550228901 0.8349746309694752, 
8, 0011111100, 0011111100, 0.5804468672750425, 0.9664713887616924, 0.0 0.0 0.00012189987564887317 0.0016885004211948597 0.02302553026095459 0.14956750614175693 0.8255965633004447, 
9, 0011111000, 0011111000, 0.5810697950975386, 0.9675188196926814, 0.0 0.0 0.0005918046149781203 0.00409138869579247 0.019328050408579305 0.14158959647946362 0.8343991598011865, 
10, 0011111100, 0011111100, 0.5824245050071858, 0.9697677795630776, 0.0 0.0 0.00017817791960279144 0.0028689904925741677 0.022074377540452998 0.12792488438449529 0.8469535696628748, 
11, 0011111000, 0001111100, 0.5812454527756337, 0.9678167215247562, 0.0 0.0 0.0011388124941315253 0.002067948655821681 0.01597172820450838 0.15039711849845555 0.8304243921470829, 
12, 0001111000, 0000111100, 0.5836316387419841, 0.9717662679057234, 0.0 0.0 0.0 0.0012520610177538898 0.013884811812813983 0.13787658588676982 0.8469865412826623, 
13, 0011111100, 0011111100, 0.5815367519564721, 0.9682953000478237, 0.0 0.0 0.0 0.00195689385718892 0.01784087221641545 0.14867577370865973 0.8315264602177359, 
14, 0011111000, 0011111100, 0.5841020464973642, 0.9725450902266102, 0.0 0.0 0.0 0.0014551448631433927 0.014691425954543777 0.13098117214182195 0.8528722570404909, 
15, 0011111100, 0011111100, 0.580602174124098, 0.9667440890612854, 0.0 0.0 0.000391445151575974 0.002296385957160592 0.01922012434715004 0.1526402784602013 0.825451766083912, 
16, 0011111100, 0011111100, 0.5848602280946714, 0.973816101655423, 0.0 0.0 0.0 0.00017166164295014878 0.015450457173783523 0.12568749079104458 0.8586903903922217, 
17, 0011111100, 0011111100, 0.5808804370253894, 0.9671837878075681, 0.0 0.0 0.0 0.0036867226581596187 0.019932891293570513 0.14597132259297202 0.8304090634552979, 
18, 0011111100, 0011111100, 0.581245701616582, 0.967801775398477, 0.0 0.0 0.00024242767181782492 0.0034380403692337654 0.018079311086256364 0.14574689364165222 0.8324933272310399, 
19, 0011111100, 0011111100, 0.5825068664542717, 0.9699121788407014, 0.0 0.0 0.0 0.0014661967456033257 0.018992904188733912 0.1381425283415138 0.8413983707241489, 
20, 0011111100, 0011111100, 0.5824011382235201, 0.9697353110359959, 0.0 0.0 0.0 0.0017377236753323955 0.013780594866049998 0.14881377302592763 0.83566790843269, 
21, 0011111100, 0011111100, 0.5839731568834625, 0.9723427903464604, 0.0 0.0 0.0 0.00046598284127712244 0.01524764507730322 0.1340500192427993 0.8502363528386203, 
22, 0001111100, 0011111100, 0.583167205504788, 0.9709786619643869, 0.0 0.0 0.0 0.0012277062463093653 0.018761584464774494 0.13292174054520164 0.8470889687437145, 
