run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 0011111100, 0010011100, 0.4345776755714948, 0.7242939656350146, 0.018861602008992985 0.02455490139377095 0.061864322811962025 0.1358681227472739 0.23490025087342242 0.2934299259305851 0.23052087423399267, 
2, 0000111000, 0011111100, 0.4331075362788112, 0.7218437068000818, 0.018076845081517582 0.026720259471402243 0.06806155639216406 0.1381667979894417 0.22945883544356474 0.2812111009292823 0.23830460469262738, 
3, 0010001100, 0000110000, 0.4283554678368176, 0.7139235552738334, 0.018990828291889503 0.033062264940351714 0.08013953440037798 0.1336532125735815 0.21723383652403716 0.2812169255335727 0.2357033977361894, 
4, 0011010000, 0000111100, 0.4417079551137216, 0.736177582133455, 0.011293696596214717 0.023500929133770634 0.06337366056319536 0.13484810392567145 0.2211722871789154 0.29728415356550186 0.2485271690367306, 
5, 0000011100, 0000111100, 0.43359694825397377, 0.7226594250358557, 0.015367483213185155 0.02707815723769118 0.06485387826340963 0.13075440949353945 0.24076890846948654 0.3032312058440696 0.21794595747861842, 
6, 0000000000, 0011111100, 0.4403800125752503, 0.7339644372828217, 0.017594812558174494 0.02885571542917499 0.05925369926361461 0.1279433344862028 0.22126668266768507 0.28298775795971104 0.262097997635437, 
7, 0011111000, 0001111100, 0.42360988340092753, 0.7060143165271457, 0.02396999091739773 0.041998397067008385 0.07521377947688325 0.13819384543397928 0.20440280216626863 0.2858599114556889 0.23036127348277385, 
8, 0011111100, 0000001000, 0.4429540318744395, 0.7382543757703801, 0.01012784200229809 0.024116551718814327 0.06208772294551314 0.14062702730577298 0.21591525016522192 0.2870614607400436 0.26006414512233594, 
9, 0000100000, 0010101000, 0.43637402365555633, 0.7272876851942811, 0.015307556194371338 0.024415244273437567 0.06066940537078699 0.14434798756639278 0.22805557359499554 0.2905195989285805 0.23668463407143528, 
10, 0001110000, 0010000000, 0.4282128461376639, 0.713685946362634, 0.021876668988831338 0.03605003704611849 0.0769862664961819 0.13601458045552156 0.21504208255619006 0.2603011501969421 0.25372921426021455, 
11, 0011110000, 0011111100, 0.43655546778743665, 0.7275902501994951, 0.01407945232478488 0.02732704395231117 0.062187979427553365 0.1304971250194574 0.24247877610786633 0.2881457201084462 0.23528390305958063, 
12, 0000110100, 0011111000, 0.42724635940467726, 0.7120751064830092, 0.018172206785938554 0.031442841069266494 0.07393874503292575 0.13704627957801782 0.23724475012226393 0.2799185959296965 0.222236581481891, 
13, 0011111100, 0011100000, 0.43617132613081705, 0.7269500694121548, 0.016820866615104096 0.028221788109136725 0.07452843806857642 0.1316655549824819 0.1983305330083774 0.3064939600522563 0.2439388591640671, 
14, 0011101000, 0011100100, 0.43934865665585837, 0.732245500774098, 0.017524288367785402 0.028257323509626037 0.06331401318595536 0.12706908754375973 0.2166252997041969 0.292380732817075 0.25482925487160163, 
15, 0000111100, 0011100000, 0.4294154111375671, 0.7156901859651541, 0.0238662427495144 0.03436566258741929 0.07566013844357475 0.1243486768384558 0.2178252992565227 0.27949593197218087 0.24443804815233217, 
16, 0000111100, 0011100000, 0.4231245723387879, 0.7052055052605519, 0.018309237602722232 0.03208574104822837 0.07653610367136662 0.16005639911619818 0.2198708316887836 0.27242756216758507 0.22071412470511595, 
17, 0011011000, 0001111100, 0.4284428381628252, 0.7140691081877003, 0.018236428115616092 0.03136085921996129 0.07540688939536877 0.13182952528635558 0.22997802762383096 0.29229029739209217 0.2208979729667751, 
18, 0011111100, 0001111100, 0.4283857323982999, 0.7139740348533908, 0.01496686866134351 0.02633423479736303 0.07590747495698523 0.1547275277274548 0.22227509845521556 0.28232072500404215 0.22346807039759575, 
19, 0001110100, 0011111100, 0.429816049919115, 0.7163577990988692, 0.017450212203139064 0.0309444806874041 0.07773291481828938 0.13437246756612153 0.2192738302208208 0.28983280633776604 0.23039328816645904, 
20, 0011111100, 0011111000, 0.4372669785843821, 0.7287760371565591, 0.012730704346885405 0.024043614170460973 0.06629881159578103 0.13602082650288277 0.23362549169163382 0.2902327708519885 0.2370477808403675, 
21, 0011101100, 0011111000, 0.42967722059539054, 0.7161264947506334, 0.021378308610726232 0.03439862255636252 0.06938510681469304 0.1425906267709707 0.21436449087697 0.26893677772440533 0.24894606664587218, 
22, 0011001000, 0000011100, 0.44797044908326816, 0.7466151587383763, 0.012638316553934307 0.027942605332083627 0.05737139666896462 0.12493832021083738 0.20536297557114866 0.2897396231350509 0.28200676252798057, 
23, 0011111100, 0011111100, 0.4397544546007694, 0.7329218698831491, 0.016215124035144246 0.0296866156884781 0.0646765663368691 0.12099539705651528 0.22341842313992225 0.28821565525098286 0.25679221849208816, 
24, 0011111100, 0011111000, 0.45031679236798294, 0.7505257393464145, 0.014699870770589839 0.02283673855509085 0.05282364487433592 0.1138209558446164 0.21524354260372902 0.3112181142838686 0.26935713306776937, 
25, 0000100000, 0001110000, 0.4353141652754478, 0.725521344408256, 0.013250199853237369 0.02768061153884339 0.06833926608461632 0.14525807767352983 0.2192874551906919 0.28126146899638443 0.24492292066269677, 
26, 0000000000, 0001110000, 0.42986255828045544, 0.7164352692163904, 0.02115791094889171 0.03216461331261299 0.0735192674510858 0.13753945537618806 0.21086181865773654 0.28519877919686115 0.23955815505662378, 
27, 0011110100, 0011110100, 0.4288655826920007, 0.7147737097542978, 0.016315158817174342 0.027470884006931668 0.07123475793921037 0.15318713631379416 0.23144488700700377 0.2687221538242778 0.2316250220916079, 
28, 0000111000, 0011111100, 0.4332957044810899, 0.7221573048282692, 0.016844302633303086 0.029549087457559013 0.06073855172862508 0.13075639955785942 0.23627839814002993 0.3104647160746325 0.21536854440799097, 
29, 0011111100, 0010000000, 0.434748305543039, 0.7245782938967678, 0.013821943046033902 0.025470443556363645 0.0642956859910335 0.1378365409770507 0.2388657081191129 0.29382257742785983 0.22588710088254552, 
30, 0000001100, 0011110000, 0.4114759271185304, 0.6857910656513971, 0.022676600382939675 0.042710102561073666 0.09135588328586645 0.15437846081231874 0.22696163172696474 0.25316131195425856 0.20875600927657822, 
31, 0000110000, 0001110000, 0.4318126856228661, 0.719685591330338, 0.018039720026487578 0.027602606248663456 0.06748742087339499 0.1535533316596676 0.21171213315892207 0.2816011558253026 0.24000363220756174, 
32, 0011111100, 0011111100, 0.4324244569174786, 0.7207052643228489, 0.0180476400674211 0.03058159746141366 0.06499566270849708 0.1331672140430625 0.22691578101187845 0.3012587313643785 0.2250333733433487, 
33, 0011100000, 0011100100, 0.4357623539820657, 0.7262682286014203, 0.017282107843221296 0.027928046544756086 0.06708795649100212 0.13634287502015582 0.22026020483318454 0.28115688791752513 0.24994192135015503, 
34, 0001110000, 0011111000, 0.42517585322149676, 0.708624216120365, 0.02328009578886418 0.03530321898762236 0.07455396335276339 0.12974466692796094 0.23431145551848567 0.2759852683746064 0.2268213310496971, 
35, 0011111100, 0001111000, 0.44837723143019664, 0.7472931298468001, 0.012139461591215742 0.02378454153573024 0.06479820131679898 0.12726434157337774 0.19667746143088788 0.29014099084414907 0.2851950017078404, 
36, 0011111000, 0011111100, 0.42811841966552183, 0.7135285411166953, 0.019191791082439336 0.03559217269006185 0.0715117391620586 0.1424994960033706 0.21818857893567156 0.27579454082519345 0.2372216813012045, 
37, 0011111100, 0011111100, 0.4218187298994809, 0.7030290189516339, 0.020314491227944417 0.03494852286723531 0.07559285673499104 0.15329618257471786 0.22787193480321585 0.2671924803158037 0.2207835314760918, 
38, 0011011000, 0011111100, 0.42907964778228647, 0.7151306142646752, 0.02255432972919626 0.03385599561227099 0.07395816721076508 0.13257830683876962 0.2174930801659095 0.2760566082842283 0.2435035121588603, 
39, 0011111100, 0011111100, 0.4421515710034, 0.7369169812431271, 0.01378661893139699 0.02136125048986176 0.059139263242935516 0.12995662489082432 0.2326079546362382 0.2973293095868551 0.2458189782218881, 
40, 0011101100, 0001111000, 0.43343103383503134, 0.7223828200683947, 0.018761587373295953 0.029554295045284274 0.07087337500515857 0.1387840969060503 0.21803244044486822 0.26945140849491334 0.25454279673042934, 
41, 0000011000, 0001001000, 0.42563501148990773, 0.7093895268405856, 0.019236320434311952 0.04045207652067686 0.08124843698788423 0.1351602663819166 0.20558178392746707 0.2843464187950092 0.23397469695273412, 
42, 0000111000, 0000011000, 0.4277139316884029, 0.7128543521869788, 0.021414796547174045 0.03248200214401612 0.07007237995491129 0.14029130904111023 0.22585654398919008 0.27909856195364624 0.23078440636995198, 
43, 0011111100, 0001111100, 0.4245496491094794, 0.7075805200568195, 0.021745383994905942 0.03443243080386614 0.0698469708732197 0.14880487895467556 0.22926029107322357 0.26755931916696396 0.2283507251331451, 
44, 0001111100, 0001110100, 0.4366406948430901, 0.7277320903727108, 0.019005688816653134 0.02739557553007404 0.06011916853884513 0.12903481918706297 0.2242253419215829 0.306563631653711 0.23365577435207086, 
45, 0011110100, 0011111000, 0.42367332026734394, 0.7061199467039677, 0.019298185903686253 0.034269250016679846 0.08061152672684935 0.1466202053072769 0.22072984124725464 0.2723785489469395 0.22609244185131344, 
46, 0001111100, 0011111100, 0.4384793506499771, 0.7307966431110904, 0.02066739156661111 0.02975877393406109 0.06396307314305423 0.1280501896479553 0.20552430199192312 0.291370456763557 0.26066581295283814, 
47, 0000000000, 0000111100, 0.4199781452850892, 0.6999613874447883, 0.02371066874405818 0.039383628819764524 0.07390953818510752 0.14723236652328298 0.2262134094074456 0.27128744764292806 0.21826294067741311, 
48, 0011111000, 0010011100, 0.4243886267648235, 0.7073122731303587, 0.021771199199183865 0.03595933763071978 0.0701184235105966 0.1423731729781408 0.22296891881108558 0.29217142727016615 0.21463752060010724, 
49, 0011111000, 0011110000, 0.436559335273125, 0.727596656908757, 0.015882407816112065 0.03587409821438502 0.07285371902833643 0.12342841848952874 0.2177028991488805 0.26264919069916803 0.27160926660358925, 
50, 0001111100, 0011111000, 0.422483809751252, 0.7041373995519521, 0.023809876489604184 0.039303793591036126 0.07809792193690146 0.1389675113494797 0.22606596231960047 0.2543712293602361 0.23938370495314198, 
51, 0000111100, 0000011100, 0.45053666131100273, 0.7508921898661812, 0.009934163762578047 0.020554576569651817 0.05608760423402815 0.12188838006072604 0.21947445825216425 0.30330452175656586 0.26875629536428586, 
52, 0011110000, 0001000100, 0.42765883842315755, 0.7127625309600459, 0.022655333256959613 0.033350414832786036 0.06885736255915566 0.13251005546826589 0.22926245190453334 0.2892562200835495 0.22410816189474997, 
53, 0011000000, 0001011000, 0.4328362721905018, 0.7213914782541941, 0.023517643857389928 0.033018736514320086 0.0713144836012263 0.13458113902117141 0.19718894421288666 0.28207234486470184 0.25830670792830374, 
54, 0011111000, 0011111100, 0.4357486102114089, 0.7262454578671231, 0.013286647069327489 0.025158241659263236 0.06724019134276536 0.1328212644113313 0.22921270948301758 0.31116618451388994 0.22111476152040502, 
55, 0001110000, 0011111000, 0.4375822713916537, 0.7293015743801405, 0.01337428811989805 0.023603783594388583 0.06450385977277776 0.13484693270561088 0.2340707397258504 0.2952281903681813 0.234372205713293, 
56, 0011001100, 0010000000, 0.42856661474838986, 0.7142754963699673, 0.019698988276347057 0.03372349072450236 0.0662104364523794 0.13730613674037415 0.2289385678513803 0.2928983467662006 0.22122403318881617, 
57, 0011100000, 0011111100, 0.42917981951561346, 0.7152974424115046, 0.0196941772295946 0.03688177142408392 0.06647853920974589 0.1383092395061572 0.22284822989011524 0.27910308989529903 0.23668495284500418, 
