run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 111111, 111111, 0.992974068298893, 0.992974068298893, 0.0 0.0 0.0 7.805536859688303e-05 0.0008865757512005737 0.040148272598450795 0.9588870962817518, 
2, 111110, 111111, 0.9923274537332829, 0.9923274537332829, 0.0 0.0 0.0 0.0 0.0010885198245379753 0.04385823795122732 0.9550532422242346, 
3, 111110, 111111, 0.9920624769489358, 0.9920624769489358, 0.0 0.0 0.0 0.0 0.00016800553302872745 0.04728912724032776 0.9525428672266435, 
4, 111111, 111111, 0.9915793702362276, 0.9915793702362276, 0.0 0.0 0.0 0.0 0.002564605194639336 0.045394568193356265 0.9520408266120044, 
5, 111111, 111111, 0.9911546028390195, 0.9911546028390195, 0.0 0.0 0.0 0.00018303649255054335 0.0012272405372588122 0.05006879241371491 0.9485209305564757, 
6, 111111, 111111, 0.9903195364787727, 0.9903195364787727, 0.0 0.0 0.0 0.0 0.0037676090868723248 0.05054756295361897 0.9456848279595087, 
7, 111111, 111111, 0.9922093899917307, 0.9922093899917307, 0.0 0.0 0.0 0.0 0.0010729292262521668 0.044597801597111346 0.9543292691766365, 
8, 111111, 111111, 0.9913821777362695, 0.9913821777362695, 0.0 0.0 0.0 0.0 0.0037710312985346213 0.04416487098531371 0.9520640977161516, 
9, 111111, 111111, 0.9914132815074908, 0.9914132815074908, 0.0 0.0 0.0 4.288498332227979e-05 0.002488723022128666 0.046414209960832425 0.9510541820337166, 
10, 111111, 111111, 0.9916641069061809, 0.9916641069061809, 0.0 0.0 0.0 7.396585083706924e-05 0.0018233389179812777 0.04614678317444117 0.9519559120567405, 
11, 111111, 111111, 0.9929684879476609, 0.9929684879476609, 0.0 0.0 0.0 0.0 0.0007543291494359998 0.040680414015163535 0.9585652568354004, 
12, 111111, 111111, 0.9908844780055535, 0.9908844780055535, 0.0 0.0 0.0 0.0008321086102876776 0.001615474427747045 0.04896585728032182 0.9485865596816434, 
13, 111111, 111111, 0.9933150416027403, 0.9933150416027403, 0.0 0.0 0.0 0.0 0.0005635550282683826 0.038982640327021194 0.9604538046447104, 
14, 111111, 111111, 0.9922786654827427, 0.9922786654827427, 0.0 0.0 0.0 0.0 0.0006095031756617838 0.04510900075222023 0.9542814960721181, 
15, 111111, 111111, 0.9918196251111842, 0.9918196251111842, 0.0 0.0 0.0 0.0 0.0023445930421277916 0.04439306324863982 0.9532623437092324, 
16, 111111, 111111, 0.9919697638300992, 0.9919697638300992, 0.0 0.0 0.0 2.633212395276342e-05 0.0022338178653136037 0.04363478491691965 0.954105065093814, 
17, 111111, 111111, 0.9922506717662418, 0.9922506717662418, 0.0 0.0 0.0 0.0 0.0014712750174612373 0.04355341936762608 0.9549753056149127, 
18, 111111, 111111, 0.9905481971437331, 0.9905481971437331, 0.0 0.0 0.0 0.0 0.004421639711723313 0.047867537714155306 0.9477108225741214, 
19, 111111, 111111, 0.9920288241623461, 0.9920288241623461, 0.0 0.0 0.0 0.00013598519164505457 0.00236804979738283 0.042682999856222724 0.9548129651547494, 
20, 111111, 111110, 0.9915867315015052, 0.9915867315015052, 0.0 0.0 0.0 0.0 0.0021563373055980884 0.046166936379771664 0.9516767263146302, 
21, 111111, 111111, 0.991005760768265, 0.991005760768265, 0.0 0.0 0.0 0.0 0.003051289453873265 0.04786285648266388 0.9490858540634629, 
22, 111111, 111111, 0.9944879140024113, 0.9944879140024113, 0.0 0.0 0.0 0.0 0.0008168301635426566 0.03143885565844603 0.9677443141780113, 
23, 111111, 111111, 0.9914530810263108, 0.9914530810263108, 0.0 0.0 0.0 0.0 0.0013518092144049136 0.04857789541332555 0.9500702953722695, 
24, 111111, 111111, 0.9914950239819228, 0.9914950239819228, 0.0 0.0 0.0 0.0 0.00156986539367057 0.0478901253211221 0.9505400092852073, 
25, 011111, 111111, 0.9925388204053176, 0.9925388204053176, 0.0 0.0 0.0 0.0 0.00033069849631434394 0.04410568057546567 0.95556362092822, 
26, 111111, 111111, 0.9910950001353134, 0.9910950001353134, 0.0 0.0 0.0 0.00018480675144399913 0.00368129881441955 0.045512981304949074 0.9506209131291874, 
27, 111111, 111111, 0.9912683167581988, 0.9912683167581988, 0.0 0.0 0.0 0.0 0.001583252835890214 0.04922359377902634 0.9491931533850835, 
28, 111111, 111111, 0.9906004741491006, 0.9906004741491006, 0.0 0.0 0.0 0.0 0.0032251651797498048 0.049946824745897296 0.9468280100743529, 
29, 111111, 011111, 0.9915029731978365, 0.9915029731978365, 0.0 0.0 0.0 0.00019638546905937647 0.0016083037261896472 0.04717639695342348 0.9510189138513275, 
30, 111111, 111111, 0.9931199453720391, 0.9931199453720391, 0.0 0.0 0.0 0.0 0.0001866691223244626 0.04090698952311667 0.9589063413545589, 
