run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 111111, 011111, 0.9871062693782628, 0.9871062693782628, 0.0 0.0 0.0 0.0 0.0044277001714636095 0.06850698338749467 0.9270653164410417, 
2, 011111, 111111, 0.982436279319355, 0.982436279319355, 0.0 0.0 0.0 0.00026539267490886505 0.006845008370786965 0.0908961293175702 0.901993469636734, 
3, 111111, 111111, 0.9829470699503313, 0.9829470699503313, 0.0 0.0 0.0 0.0003831538497832843 0.005193984807465793 0.09078014913373052 0.9036427122090204, 
4, 111111, 011111, 0.98491513584367, 0.98491513584367, 0.0 0.0 0.0 0.00010610558295125052 0.003211326420269892 0.0837682153485866 0.9129143526481922, 
5, 111111, 111111, 0.982666891828803, 0.982666891828803, 0.0 0.0 0.0 0.0004989212765177091 0.004927288315562871 0.09264730856650345 0.901926481841416, 
6, 111111, 111111, 0.9813219216292024, 0.9813219216292024, 0.0 0.0 0.0008348434615812982 0.0005981518013933726 0.004256337497560461 0.09842196597915942 0.8958887012603055, 
7, 111111, 111111, 0.981904094686046, 0.981904094686046, 0.0 0.0 0.0 0.0009466695077479453 0.00791019245899045 0.08991503844249979 0.9012280995907619, 
8, 111111, 111111, 0.981505056577306, 0.981505056577306, 0.0 0.0 3.97705687207835e-05 0.0003880563068568493 0.006821670811492042 0.09600306771772592 0.8967474345952045, 
9, 111111, 111111, 0.9825298884271785, 0.9825298884271785, 0.0 0.0 0.0 0.0003951834966069743 0.006737170193979221 0.09016077855914946 0.9027068677502642, 
10, 111111, 111111, 0.9829425434199517, 0.9829425434199517, 0.0 0.0 0.0 0.0002461892820215793 0.005519984055505698 0.09056620352321326 0.9036676231392594, 
11, 111111, 111111, 0.982610543297607, 0.982610543297607, 0.0 0.0 0.0 8.800441855038914e-05 0.010326384144486748 0.08341995866973399 0.9061656527672288, 
12, 111111, 111110, 0.9829818132129026, 0.9829818132129026, 0.0 0.0 0.0 0.0 0.004466171348720292 0.09317677802514458 0.9023570506261352, 
13, 111111, 111111, 0.9833621214885587, 0.9833621214885587, 0.0 0.0 0.0 0.0 0.002477228035972441 0.0948728149967033 0.9026499569673242, 
14, 111111, 111111, 0.9838769877527214, 0.9838769877527214, 0.0 0.0 0.0 0.0003483001502099775 0.0057962129854127265 0.08410074706221639 0.9097547398021609, 
15, 111111, 111111, 0.9829793533852964, 0.9829793533852964, 0.0 0.0 0.0 0.0004679247007492042 0.007909013108210563 0.08490207936955232 0.9067209828214879, 
16, 111111, 111111, 0.981025002309869, 0.981025002309869, 0.0 0.0 0.0 0.00031492611894766486 0.007632286707902786 0.09764063436813747 0.8944121528050121, 
17, 111111, 111110, 0.9849424026208659, 0.9849424026208659, 0.0 0.0 0.0 1.4314567234544526e-05 0.004199851210922737 0.08190293815125618 0.9138828960705865, 
18, 111111, 111111, 0.9822695770027189, 0.9822695770027189, 0.0 0.0 7.360140827496846e-05 0.0010099711107595193 0.00603611405289349 0.09098599091252087 0.9018943225155511, 
19, 111111, 111111, 0.9819178019440686, 0.9819178019440686, 0.0 0.0 0.0 0.0007827134990077358 0.006038883407747223 0.09406728102307041 0.8991111220701745, 
20, 111111, 111111, 0.9814164429519391, 0.9814164429519391, 0.0 0.0 0.0 0.0 0.00838347490000488 0.09473439248835591 0.8968821326116393, 
21, 111111, 111111, 0.9833117969851731, 0.9833117969851731, 0.0 0.0 0.0 0.00036980868306221704 0.006691330392091259 0.08563713125559212 0.9073017296692544, 
22, 011111, 111111, 0.9837453033973284, 0.9837453033973284, 0.0 0.0 0.0 0.00017090163562263758 0.00405126075519103 0.08891295319877962 0.9068648844104067, 
23, 111111, 111111, 0.9828663963195423, 0.9828663963195423, 0.0 0.0 0.000518983884173064 0.001955261619750247 0.008388445643177912 0.07808301040044713 0.9110542984524517, 
24, 111110, 111110, 0.9839841530229103, 0.9839841530229103, 0.0 0.0 0.0 0.0002903108886750539 0.006017671371778538 0.08318880645295608 0.9105032112865903, 
25, 111111, 111111, 0.9844251463378458, 0.9844251463378458, 0.0 0.0 0.0 0.0 0.004182025727967719 0.0850850705169897 0.9107329037550426, 
26, 111111, 111111, 0.9798106237143341, 0.9798106237143341, 0.0 0.0 0.0 9.116072533397447e-05 0.007945453196542003 0.10497186914490902 0.886991516933215, 
27, 111111, 111111, 0.9845902153583151, 0.9845902153583151, 0.0 0.0 0.0 0.00015074142059314817 0.0041644721132000585 0.08367753936192986 0.9120072471042769, 
28, 111111, 111111, 0.9812707153186648, 0.9812707153186648, 0.0 0.0 0.0 0.0 0.0065024503153601285 0.0993708074572908 0.8941267422273492, 
29, 111111, 111111, 0.9795439789254432, 0.9795439789254432, 0.0 0.0 0.0 0.0 0.010641662543236396 0.10145280136086844 0.8879055360958952, 
30, 111111, 111111, 0.9820210997966166, 0.9820210997966166, 0.0 0.0 0.0 9.945884863422029e-06 0.007822573960720102 0.09219841564426981 0.8999690645101467, 
31, 111110, 111111, 0.9844178968971723, 0.9844178968971723, 0.0 0.0 0.0 8.595068088248016e-05 0.003268547373363531 0.08669767182759198 0.9099478301181619, 
32, 111111, 111111, 0.9828386017995735, 0.9828386017995735, 0.0 0.0 0.0 3.1318652650515236e-05 0.005576045637014344 0.09172234197057966 0.9026702937397554, 
33, 111111, 111111, 0.984774632083724, 0.984774632083724, 0.0 0.0 0.0 0.0 0.003915641075039396 0.08352092534757657 0.9125634335773839, 
34, 111111, 111111, 0.9818683681268064, 0.9818683681268064, 0.0 0.0 0.0 0.0 0.004707915777781364 0.0993739596835992 0.8959181245386194, 
35, 111111, 111110, 0.9833741477145768, 0.9833741477145768, 0.0 0.0 0.0 0.0004069729063705035 0.0063633271634203755 0.08580754066658768 0.9074221592636215, 
36, 111111, 111111, 0.983119375336876, 0.983119375336876, 0.0 0.0 0.0 0.0002241430929997705 0.0063978069293129745 0.08781570484111835 0.9055623451365689, 
37, 111111, 111110, 0.9830545350560046, 0.9830545350560046, 0.0 0.0 0.0 0.00018984631523103938 0.00822369383245908 0.08465586305336074 0.9069305967989492, 
38, 111111, 111111, 0.9815454398778163, 0.9815454398778163, 0.0 0.0 0.0 0.00011024701229481469 0.0065033390195297905 0.09738994165715854 0.8959964723110169, 
39, 111111, 111111, 0.9825429325904904, 0.9825429325904904, 0.0 0.0 0.0 0.000123330151248631 0.008511346148756054 0.08734972170579998 0.9040156019941953, 
40, 111110, 111111, 0.985043493575766, 0.985043493575766, 0.0 0.0 0.0 0.0 0.006326688534434274 0.0770856614765348 0.916587649989031, 
41, 111111, 111111, 0.9826447845684433, 0.9826447845684433, 0.0 0.0 0.0 0.0005470314754366306 0.00403259854399007 0.09442500107505074 0.9009953689055226, 
42, 111111, 111111, 0.9840464029274849, 0.9840464029274849, 0.0 0.0 0.0 0.0005851160024193355 0.006332433771308135 0.08130136688521608 0.9117810833410565, 
43, 111111, 111111, 0.9821896412807286, 0.9821896412807286, 0.0 0.0 0.0 0.0008192784146823485 0.007846589939336592 0.08871113719290741 0.9026229944530736, 
44, 111111, 111111, 0.9814402222938411, 0.9814402222938411, 0.0 0.0 0.0 0.0 0.005707173824815974 0.09994431858732182 0.8943485075878621, 
45, 111111, 111111, 0.9807261381389101, 0.9807261381389101, 0.0 0.0 0.0 0.0007684981011010067 0.008392678724623598 0.0965523194139896 0.8942865037602857, 
46, 111111, 111111, 0.9837258365905857, 0.9837258365905857, 0.0 0.0 0.0 0.0007443563941814785 0.006052467727566645 0.08330697581880764 0.9098962000594443, 
47, 111111, 111111, 0.9816568997237985, 0.9816568997237985, 0.0 0.0 0.0 0.00010675205604712167 0.008722349017239922 0.09229364745458742 0.8988772514721255, 
48, 111111, 111111, 0.9810010080327152, 0.9810010080327152, 0.0 0.0 0.0 0.0003346082657884983 0.007745490514963127 0.0974991459764168 0.8944207552428315, 
49, 111111, 111111, 0.9827981914282258, 0.9827981914282258, 0.0 0.0 9.500171951237178e-05 0.000781660394286939 0.006171395678826974 0.08814307201208066 0.9048088701952931, 
50, 111111, 111111, 0.9805159589974705, 0.9805159589974705, 0.0 0.0 0.0 0.0003417311595807189 0.004959506449792789 0.10596003963684952 0.888738722753777, 
51, 111111, 111111, 0.980406508988259, 0.980406508988259, 0.0 0.0 0.0 0.00013401111151604424 0.00869082355455876 0.09977726562678038 0.8913978997071449, 
