run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 0011111100, 0011111100, 0.5942621302339184, 0.9856226485198383, 0.0 0.0 0.0 0.00016336293953288168 0.005441642963143023 0.07489073413608688 0.9195042599612372, 
2, 0011111100, 0011111100, 0.5944157342660867, 0.9856463254871337, 0.0 0.0 0.0 0.00013162024646883917 0.005794471493891041 0.07413824335000982 0.9199356649096303, 
3, 0011111100, 0011111100, 0.5949591416633454, 0.9866182919865175, 0.0 0.0 0.0 6.894744875836939e-05 0.00510921595096879 0.06986497383268112 0.9249568627675917, 
4, 0011111100, 0011111100, 0.5949446503511912, 0.986644912734932, 0.0 0.0 0.0 0.00015669765110370656 0.003973044390191166 0.07171434185671487 0.9241559161019902, 
5, 0011111100, 0011111100, 0.595026806290008, 0.9867453240432792, 0.0 0.0 0.0 8.774479565242926e-05 0.005117166578151792 0.06903048819706398 0.9257646004291318, 
6, 0011111100, 0011111100, 0.5964765262445094, 0.9868306278811249, 0.0 0.0 0.0 9.12706973329896e-06 0.0034941800195682896 0.07200049146491382 0.9244962014457846, 
7, 0011111100, 0011111100, 0.5946325791033432, 0.9860677922429435, 0.0 0.0 0.0 0.00021886402288354576 0.0052862652605595055 0.07236412395256979 0.9221307467639871, 
8, 0011111110, 0011111100, 0.5954547798040266, 0.9874497091783621, 0.0 0.0 0.0 0.0002103597372418358 0.00280657085684557 0.0690575240044114 0.9279255454015012, 
9, 0011111100, 0011111100, 0.5953316492076232, 0.9873186528207147, 0.0 0.0 0.0 0.00016384926750228517 0.003712701907776874 0.06817113145765023 0.9279523173670706, 
10, 0011111100, 0011111100, 0.594178289380487, 0.9853855103105169, 0.0 0.0 0.0 0.0008585186004580734 0.004649247375597818 0.07581288758432936 0.9186793464396148, 
11, 0011111100, 0011111100, 0.5950660635589866, 0.9868214628083465, 0.0 0.0 0.0 0.0 0.0038920203365099782 0.07128718247690152 0.9248207971865886, 
12, 0011111100, 0011111100, 0.5941389778967707, 0.9853277310821851, 0.0 0.0 0.0 0.0005797227089915104 0.004018670328193505 0.07825710472352836 0.9171445022392866, 
13, 0011111100, 0011111100, 0.5945519017913089, 0.9855921025870814, 0.0 0.0 1.8258762003807794e-05 0.00016926759867140224 0.004513139800909393 0.0768402670316629 0.9184590668067525, 
14, 0011111100, 0011111100, 0.5956082153871439, 0.9876971123997057, 0.0 0.0 0.0 6.878001520974295e-06 0.0038050088587149975 0.06618667387977194 0.9300014392599921, 
15, 0011111100, 0001111100, 0.5944780327868435, 0.985912901760763, 0.0 0.0 0.0 0.00020271960168724966 0.004787252566936054 0.07433992549648907 0.9206701023348876, 
16, 0011111100, 0011111100, 0.5945179942446102, 0.9858807068739577, 0.0 0.0 0.0 0.0003549415428761073 0.005367567876830736 0.07291579837396349 0.9213616922063296, 
17, 0011111100, 0011111100, 0.5956838304988352, 0.9877313957270214, 0.0 0.0 0.0 0.0003745358228916994 0.0019791159568033775 0.06852978625558957 0.9291165619647154, 
18, 0011111100, 0011111100, 0.5943306909245897, 0.9855051556937785, 0.0 0.0 0.0 0.0 0.003169051101687227 0.08063096363395358 0.9161999852643592, 
19, 0011111100, 0011111100, 0.5949258499904199, 0.9866413022053991, 0.0 0.0 0.0 3.323584638777233e-06 0.003633065451041857 0.0728760851116053 0.9234875258527141, 
20, 0111111100, 0011110000, 0.5942649937902706, 0.9854162012712387, 0.0 0.0 0.0 3.2597501018898827e-05 0.006170142455325147 0.07506471495886091 0.9187325450847951, 
21, 0001111100, 0011111100, 0.5949415377512614, 0.9865403726811214, 0.0 0.0 0.0 1.1662898861567178e-05 0.004680688784640177 0.07136139764740707 0.9239462506690912, 
22, 0011111100, 0011111100, 0.5940795493808576, 0.9851668037390242, 0.0 0.0 4.725640649335725e-05 0.0003801449191449937 0.0044980371329401145 0.07867364291656681 0.9164009186248546, 
23, 0011111100, 0011111100, 0.5951641590231885, 0.9868808069480233, 0.0 0.0 0.0 0.0001789151342457249 0.0028229033076555953 0.07253260629381186 0.9244655752642869, 
24, 0011111100, 0011111100, 0.594864209586294, 0.9864540264331191, 0.0 0.0 0.0 4.4463647577876134e-05 0.0031697293807479024 0.07480299169705627 0.9219828152746179, 
25, 0011111100, 0011111100, 0.5964274679356748, 0.9890760080580644, 0.0 0.0 0.0 0.0001425516224382037 0.0018064576013722535 0.06150338158155404 0.9365476091946355, 
26, 0011111100, 0011111100, 0.5953221490273701, 0.987382230289083, 0.0 0.0 0.0 0.00012021567884797141 0.0027252113346926386 0.06989554855957238 0.927259024426887, 
27, 0011111100, 0011111100, 0.5949942455702328, 0.9867469583177425, 0.0 0.0 0.0 0.0 0.0032953932835402227 0.07292746352646588 0.9237771431899939, 
28, 0011111100, 0011111100, 0.5952825958066076, 0.9870985830357791, 0.0 0.0 0.0 0.0 0.0031737942726415003 0.07106091324004289 0.9257652924873155, 
29, 0011111100, 0011111100, 0.5957209457657389, 0.987864461448767, 0.0 0.0 0.0 0.00037830392624060307 0.002470516852013473 0.06673728582464872 0.9304138933970972, 
30, 0011111100, 0011111100, 0.5944080637241074, 0.9857594044042872, 0.0 0.0 0.0 0.0 0.005217314646942545 0.07500894428039107 0.9197737410726663, 
31, 0011111100, 0011111100, 0.5950321536636387, 0.9867542530495015, 0.0 0.0 0.0 0.00013715252373383156 0.0033236203926410132 0.07241578334650742 0.9241234437371176, 
32, 0011111100, 0011111100, 0.5936246871058802, 0.9843755807087904, 0.0 0.0 0.0 0.00020627005980138267 0.0041695937061626 0.08478851815552801 0.910835618078508, 
33, 0001111100, 0011111100, 0.5949735912861861, 0.9867000008393619, 0.0 0.0 0.0 0.0 0.003963842750745841 0.07187230946233777 0.9241638477869164, 
34, 0011111100, 0011111100, 0.5944739186841635, 0.9857061438917388, 0.0 0.0 0.0 0.00012854164780906266 0.005320772751821896 0.07473596620249692 0.9198147193978722, 
35, 0011111100, 0011111000, 0.5951638855726221, 0.9870022355744992, 0.0 0.0 0.0 0.0 0.004930943957471109 0.0681246986380627 0.9269443574044661, 
36, 0011111100, 0001111100, 0.5909270833284137, 0.9797933117991928, 0.005909848210566327 0.00034223445179893856 0.00025549917527124995 0.0001609854668892565 0.003448509298605293 0.07566789598348769 0.9142150274133813, 
37, 0011111100, 0011111100, 0.5950407534178795, 0.986747127251144, 0.0 0.0 0.0 0.00033443459722416735 0.005183195308045418 0.06814754208537223 0.9263348280093583, 
38, 0011111100, 0011111100, 0.594257193701786, 0.9848699468154927, 0.0 0.0 0.0 0.00031659306668843537 0.005389714801249225 0.07905111030448096 0.9152425818275814, 
39, 0011111100, 0001111100, 0.5952299361497345, 0.9870935762104293, 0.0 0.0 0.0 5.04072338417882e-05 0.002873835682070397 0.07153964967175819 0.9255361074123296, 
40, 0011111100, 0011111100, 0.5949072051653238, 0.9865649476371909, 0.0 0.0 0.0 0.0004018745002290748 0.0039659234928738005 0.07147284369042024 0.9241593583164769, 
41, 0011111100, 0011111100, 0.5950926714902571, 0.9869024565749345, 0.0 0.0 0.0 0.00013198550936710266 0.0037323903496805904 0.07072452332293107 0.9254111008180211, 
42, 0011111100, 0011111100, 0.5933537290538844, 0.9839478531564408, 0.0 0.0 0.0 0.0004888529928367478 0.00655435952790141 0.08173760302704161 0.9112191844522203, 
43, 0011111100, 0011111100, 0.5974849010183633, 0.9874212452516152, 0.0 0.0 0.0 1.3034206560339245e-05 0.005776203562123108 0.063881018746381 0.9303297434849356, 
44, 0011111100, 0011111100, 0.5952849266623981, 0.9872115385499087, 0.0 0.0 0.0 9.24509091453325e-05 0.002927308600876118 0.07059879877135926 0.9263814417186194, 
45, 0011111100, 0011111100, 0.5952059128393508, 0.9870066869807639, 0.0 0.0 0.0 5.4376094709010344e-05 0.004485466253259812 0.0688258173247702 0.926634340327261, 
46, 0011111100, 0011111100, 0.5951996324328437, 0.9871019383352834, 0.0 0.0 0.0 0.00015062583252526464 0.003819163380213282 0.06929816573029747 0.926732045056964, 
47, 0011111100, 0011111100, 0.5957931307557005, 0.988030479720324, 0.0 0.0 0.0 0.0 0.0030838228279088434 0.06564947602223911 0.9312667011498521, 
48, 0011111100, 0011111100, 0.5947780551358932, 0.9864421293512639, 0.0 0.0 0.0 2.2569322661899383e-05 0.004475990536954814 0.07232753485052153 0.9231739052898619, 
49, 0011111100, 0011111100, 0.5948781731411497, 0.9864553393128879, 0.0 0.0 0.0 0.0005420658631503013 0.004037694326931096 0.07156637787935943 0.9238538619305592, 
50, 0011111100, 0011111100, 0.5956127949894141, 0.9875927085818356, 0.0 0.0 0.0 0.0003426643859991289 0.00263062621495508 0.06815450292107925 0.9288722064779665, 
51, 0011111100, 0011111100, 0.5973652409923977, 0.9881140627222004, 0.0 0.0 0.0 0.0001605474496130716 0.0025673177833322185 0.0656993457512951 0.9315727890157596, 
52, 0011111100, 0011111100, 0.595046860130749, 0.9867104873186295, 0.0 0.0 0.0 6.54290293247359e-05 0.005368632376748952 0.06880352424675013 0.9257624143471762, 
53, 0011111100, 0011111100, 0.5951372747242352, 0.9869711334990757, 0.0 0.0 0.0 0.0010277495800672257 0.004451014897545678 0.06618792047025301 0.9283333150521341, 
54, 0011111100, 0011111100, 0.5950892887142326, 0.9867683490020644, 0.0 0.0 0.0 0.0005990546446878001 0.003363259955311843 0.07086622214292687 0.9251714632570734, 
55, 0011111100, 0011111110, 0.5950452919007317, 0.9866689608086006, 0.0 0.0 0.0 1.5649721067973545e-05 0.003767017106000802 0.07240525177319039 0.9238120813997408, 
56, 0011111100, 0011111100, 0.5954465215369203, 0.9873007698960398, 0.0 0.0 0.0 0.00016445507016772315 0.0035440709921759363 0.0686138734289066 0.9276776005087497, 
57, 0011111100, 0011111100, 0.5947227140223734, 0.9861931528860467, 0.0 0.0 0.0 0.0 0.004931023074711036 0.07297903653429819 0.9220899403909907, 
58, 0011111100, 0011111100, 0.595248243400718, 0.9870004667211273, 0.0 0.0 0.0 0.0003231135785415626 0.002904283195406113 0.07121929254679933 0.925553310679253, 
59, 0011111100, 0011111100, 0.5954336379356097, 0.9874635301528927, 0.0 0.0 0.0 0.00022042039059536796 0.003619752578126568 0.06731805275460383 0.9288417742766741, 
60, 0011111100, 0011111100, 0.5946244683178215, 0.9860408156883261, 0.0 0.0 0.0 0.0002456194163219134 0.0054901554403732 0.07203793674033131 0.9222262884029736, 
61, 0011111100, 0011111100, 0.5961538568908356, 0.9884528061768499, 0.0 0.0 0.0 3.058003859702675e-05 0.003875929741626894 0.06143956333985507 0.934653926879921, 
62, 0011111110, 0011111100, 0.5955152392914304, 0.9875181144793426, 0.0 0.0 0.0 4.112682620570773e-05 0.004257794123957596 0.0662523443974129 0.9294487346524237, 
63, 0011111100, 0011111100, 0.5940980104913691, 0.9851561573007209, 0.0 0.0 0.0 0.0003343494390325319 0.004143251712466387 0.07977350445364417 0.9157488943948568, 
64, 0011111000, 0011111100, 0.5973958363101111, 0.9862659298960833, 0.0 0.0 0.0 0.00020796314114508173 0.0026928081798522348 0.07639491484036011 0.9207043138386426, 
65, 0011111100, 0011111100, 0.5961207908820295, 0.9885532726457334, 0.0 0.0 0.0 1.5048040033522105e-06 0.0019017533511368752 0.0648723430113158 0.933224398833544, 
66, 0011111000, 0011111100, 0.5951292340000207, 0.9869449411922964, 0.0 0.0 0.0 0.0001941570458317938 0.004535694302338751 0.06867649310404873 0.9265936555477807, 
67, 0011111100, 0011111100, 0.5940576748915596, 0.9850873185659309, 0.0 0.0 0.0 0.00021423029466213214 0.004568597505552016 0.07969620270932447 0.9155209694904614, 
68, 0011111100, 0011111100, 0.5949745185548587, 0.9866115258032208, 0.0 0.0 0.0 0.0 0.003258705891811372 0.07381343339705305 0.9229278607111355, 
69, 0011111100, 0011111100, 0.5952648434079487, 0.9870633880888812, 0.0 0.0 3.3910015201341534e-05 0.0001256233155264173 0.004302578783096302 0.06850200389313608 0.9270358839930398, 
70, 0011111100, 0011111100, 0.595441820353785, 0.9873064409259348, 0.0 0.0 0.0 0.00022582539178689318 0.003393865382066702 0.0686961475048982 0.9276841617212483, 
71, 0001111100, 0011111100, 0.5951589702154336, 0.9869374336324832, 0.0 0.0 0.0 0.0004083226855081603 0.003150601740597277 0.07084922666738121 0.9255918489065134, 
72, 0011111100, 0011111100, 0.5957810124209605, 0.9878509276009885, 0.0 0.0 0.0 0.0 0.0041492374928571675 0.06459595940835461 0.9312548030987883, 
73, 0011111100, 0011111100, 0.5956621493168802, 0.987780628172905, 0.0 0.0 8.615973373821802e-07 3.955270939247948e-05 0.004160787193180379 0.06487255205868143 0.9309262464414083, 
74, 0011111100, 0011111100, 0.5941673017329963, 0.9853296982041083, 0.0 0.0 0.0 0.00016499085703724903 0.007617309748820511 0.0722922187065975 0.9199254806875448, 
75, 0011111100, 0011111100, 0.5954441002102289, 0.9873545819250278, 0.0 0.0 0.0 0.00019686413348751406 0.003349514534307097 0.06858288698075668 0.9278707343514488, 
76, 0011111100, 0011111000, 0.594053286538893, 0.9851949874607192, 0.0 0.0 0.0 9.2484905351003e-05 0.003555339935251672 0.08144194064912882 0.9149102345102684, 
