run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 0011111100, 0011111100, 0.5624236661920962, 0.9373622486359354, 0.00012152593882027125 5.701315633058547e-05 0.0013985354180393527 0.010972865758544954 0.05125523427023095 0.23378907928155881 0.702405746176475, 
2, 0011111100, 0011111100, 0.561153682520671, 0.9352453222291882, 0.0 0.00019620137429875983 0.0021845772939458707 0.010642345999846871 0.05676565475161603 0.23335040307482174 0.6968608175054707, 
3, 0011111100, 0011111100, 0.5650433151111793, 0.9417280684193764, 0.0 0.00020145720295132623 0.0017031818199944495 0.007463071511982535 0.04595966501224444 0.2275030316285708 0.7171695928242563, 
4, 0010111100, 0001110000, 0.5651403476238961, 0.941889936639605, 0.0 7.203216105266695e-06 0.0008768611059005273 0.007483405480706258 0.04476063653018313 0.23314543015575692 0.7137264635113479, 
5, 0011111100, 0011110100, 0.563578965164661, 0.9392875911400546, 0.0 2.7852559015864414e-06 0.0007178942112821765 0.00811981002657088 0.04780675049949014 0.24141601895634252 0.7019367410504127, 
6, 0011111000, 0011111100, 0.5637480312672916, 0.93956947187909, 0.0 0.00016026025203829717 0.001594018973255512 0.008492553910057252 0.047817591030966985 0.2342929477801411 0.7076426280535408, 
7, 0011111100, 0011111100, 0.5612540867647869, 0.9354131322378328, 2.1411855153810407e-06 4.2370802682751696e-05 0.0009314541022216244 0.008848270060844328 0.052574491444698855 0.25187689596567947 0.6857243764383575, 
8, 0011111100, 0011111100, 0.562418306491792, 0.9373531945426328, 0.0 0.0001522346935833068 0.0007666816579775867 0.008046735876294573 0.05307915104364497 0.24175442292820212 0.6962007738002975, 
9, 0011111100, 0011111000, 0.5620078313263037, 0.9366691080737608, 4.925268485432579e-06 0.00020779602203667872 0.001521990221063012 0.008085608442529712 0.050088103480106304 0.24839582666428447 0.6916957499014943, 
10, 0011111100, 0011111100, 0.5628864288279501, 0.9381334087252239, 2.8237832338923497e-05 0.0003423029381158238 0.0008190385242637672 0.008074589122727502 0.05030864993282921 0.24120138463314814 0.6992257970165766, 
11, 0011111100, 0011111100, 0.5627624704547617, 0.9379269675842308, 5.6823986166091186e-05 0.0005152298951448713 0.0019881685621437437 0.009651720549168314 0.04974647642101117 0.23312031236379238 0.7049212682225735, 
12, 0001111100, 0011111100, 0.5661451832022009, 0.9435647337033909, 0.0 0.0 0.0010980786255001878 0.00989027644960889 0.04751117424878496 0.209526105431257 0.7319743652448489, 
13, 0011111100, 0001111000, 0.5657162205820726, 0.9428497888905438, 1.738989737942105e-05 0.00012156487171757787 0.0006269795891296933 0.007152304172474035 0.04871668003786574 0.2207909119642011 0.7225741694672324, 
14, 0011111100, 0001111100, 0.5611728463853384, 0.9352774374751741, 4.68679962299161e-05 3.265996427071236e-05 0.001155546633166997 0.009729445754102773 0.0571866879918617 0.23970696757152296 0.692141824088845, 
15, 0011111100, 0011100000, 0.5632441489113541, 0.9387295610091746, 0.00018230763255569905 0.0003411181792189819 0.0011549282091805977 0.010902934544640412 0.051925804284863965 0.2236430722131512 0.7118498349363891, 
16, 0011111100, 0011111100, 0.5638672731864174, 0.9397681531216298, 0.0 0.00016885567458447954 0.0014085446153011278 0.00962287812867884 0.04908252898755265 0.22787893207495208 0.711838260518931, 
17, 0011111100, 0011111100, 0.5641034818297657, 0.9401620829479719, 7.971343848898296e-05 0.00030918606467212945 0.0016536830935780205 0.00963314771987376 0.050168596428002185 0.22115192296793648 0.7170037502874483, 
18, 0011111100, 0011111100, 0.5627246862392911, 0.9378637616846645, 0.0 5.629843801271347e-05 0.0011439601891069823 0.008530438306969878 0.05244147116771744 0.23748583968917683 0.7003419922090162, 
19, 0011111100, 0011111100, 0.5617460794637033, 0.9362327729542288, 0.0 0.00011558460589012396 0.0018986891283227713 0.010582295779915835 0.051681150292584806 0.2393214948069683 0.6964007853863182, 
20, 0001111100, 0011111100, 0.562685582729508, 0.9377987763290434, 7.509325802519207e-05 0.0004000185223964282 0.0015254350656786417 0.010502773363952096 0.051149940840919665 0.23084674782919584 0.7054999911198321, 
21, 0011111100, 0011111100, 0.561240295419353, 0.9353899679326783, 2.3407877925691148e-05 0.0002729217526946749 0.0016051303643230346 0.009262754803513278 0.05817123446194309 0.23560388158118473 0.6950606691584155, 
22, 0011111100, 0011101100, 0.5641330698389727, 0.9402113756537791, 0.0 0.00013949392089950187 0.0011668573154344302 0.008055426436606453 0.04795258246248218 0.23329540297630574 0.7093902368882716, 
23, 0011111100, 0001111100, 0.5603290620975938, 0.9338707871936877, 2.8723412179152167e-05 0.000572160066333044 0.0014844140749273838 0.010279002488422697 0.05207144432341079 0.2528245836213348 0.6827396720133921, 
24, 0011111100, 0011111000, 0.5620949398811218, 0.9368146264557885, 7.937514424210502e-06 1.4425031481243314e-05 0.0015248722267897567 0.009363344585360143 0.05475481600675138 0.23529333634457533 0.699041268290618, 
25, 0011111100, 0011111000, 0.5644564838330725, 0.9407502727697565, 0.0 7.7843886813493e-05 0.001604713643797139 0.007910103158981672 0.05030836563288515 0.22434324862948907 0.7157557250480334, 
26, 0011111100, 0011111100, 0.5646603143580811, 0.941090151203627, 0.00014411241274074783 0.0006513438095528276 0.001589366846980133 0.006824838834760318 0.04742063047783379 0.227664454406161 0.7157052532119712, 
27, 0011111100, 0011111100, 0.5640359994221582, 0.9400494047604533, 0.0 0.00020292765419947247 0.0009762878170342104 0.007585527235439057 0.04875266413982933 0.23452187191217042 0.7079607212413275, 
28, 0011111100, 0011111100, 0.5647685649682239, 0.9412705940787517, 0.0 6.719872509286516e-05 0.0010203423923825152 0.007008401719554426 0.04671415764015829 0.23350555189351657 0.7116843476292953, 
29, 0011111100, 0011111100, 0.5633449781242731, 0.9388976555614493, 1.1513872776570773e-05 4.0686632261929054e-05 0.0013341997375125544 0.010092176860484863 0.050288347011994076 0.2301515266778427 0.7080815492071273, 
30, 0011111100, 0011111000, 0.5624235889828954, 0.9373618671727189, 0.0 7.567882846775508e-05 0.0010670169906927857 0.009499019672020288 0.05311864107255189 0.23644799369741196 0.6997916497388553, 
31, 0001101100, 0011111100, 0.5647899814460916, 0.9413060996409762, 7.551885053316751e-05 0.0004563699896207806 0.0012314640215868537 0.008669443873890808 0.049137681739914126 0.22021888791499153 0.7202106336094627, 
32, 0011111100, 0011111100, 0.5614349283715692, 0.9357144351203094, 0.0 0.00017385391889498345 0.0016031048094209662 0.008433184068207268 0.055916296910182794 0.24129955442099743 0.6925740058722966, 
33, 0011111100, 0011111100, 0.5621322892135691, 0.9368765599608835, 8.360988662197475e-05 0.000268056336583637 0.0014229180676202013 0.011209017117226446 0.054245921073702484 0.2290881334624834 0.7036823440557619, 
34, 0011111100, 0011111100, 0.5654131516730444, 0.9423447271425257, 0.0 2.6476156511874423e-05 0.0009290024235259137 0.007364153084681269 0.045797215068814665 0.228396357276509 0.7174867959899572, 
35, 0011111100, 0011111100, 0.5649762462694589, 0.9416161376446985, 0.0 0.00017931195505312508 0.00034670035675820845 0.007197682408730376 0.050021616290785526 0.2263835331217487 0.7158711558669242, 
36, 0011111100, 0011111100, 0.5627303502345143, 0.9378731199320106, 0.0 1.7884117708830605e-05 0.001147630160544543 0.010238510727363136 0.052661938741030805 0.23204192951306368 0.703892106740289, 
37, 0011111100, 0011111100, 0.5635575445072282, 0.9392519966583437, 0.0 0.0 0.0006639588828920324 0.008119397007293864 0.050431125583496605 0.23661174232949475 0.7041737761968228, 
38, 0011111100, 0011111100, 0.5659578654533699, 0.9432525118134089, 0.0 0.00010017998611109597 0.001015066255046413 0.006142903121992597 0.04430414567412332 0.22888676345458212 0.7195509415081445, 
39, 0011101100, 0011111100, 0.5627525844251117, 0.9379101903017103, 0.00011793153824300992 0.00024825419871421083 0.000931005594677556 0.00969809087411115 0.05321541256544386 0.2313408778347782 0.7044484273940319, 
40, 0011111100, 0011111100, 0.5633993392485641, 0.938988223576739, 4.6676943452131176e-05 0.0001058931784619036 0.0012964679390030033 0.0082492170626643 0.04944075749159701 0.23644609305934536 0.7044148943254762, 
41, 0011111000, 0011111100, 0.5645764070364974, 0.9409502304134, 0.0 3.745199422654651e-05 0.0015228059315002956 0.010000529287746165 0.04643141306551983 0.2251557198281888 0.7168520798928183, 
42, 0011111000, 0000111100, 0.5649843495962608, 0.9416298162897538, 7.099018778449013e-05 0.00039576187892522124 0.0013868279017728565 0.010059996426298679 0.04912847996156795 0.21383209093101999 0.7251258527126307, 
43, 0011111100, 0011111100, 0.5625906273978848, 0.9376403166720557, 1.1100501025006884e-06 0.00011209212534035953 0.002026369676390382 0.009395217447957963 0.05199089048720123 0.23331806701651026 0.7031562531964973, 
44, 0011111100, 0001111100, 0.5613038933104181, 0.9354957362108525, 0.0 0.000129405641744449 0.0012442450443850314 0.011089230772212725 0.05300872323425694 0.24211643556347145 0.6924119597439294, 
45, 0011110100, 0011111100, 0.5635981323438176, 0.9393195615435385, 0.0 7.5183982062907436e-06 0.0018978038139523066 0.009092593920020297 0.04982471608424758 0.22952660956337206 0.7096507582202014, 
46, 0011111100, 0011111100, 0.56666862182264, 0.9444371555074379, 4.0932001811322705e-05 2.5216094275996796e-05 0.001156083824681739 0.008859262978979631 0.0437316621735652 0.21433994589032887 0.7318468970363573, 
47, 0001101100, 0000111100, 0.5663214549495957, 0.9438582874422293, 4.3398384585607616e-05 0.00021813172859487076 0.000648840551020659 0.0060350276862236 0.04552878462818181 0.2237412118770187 0.7237846051443747, 
48, 0011111100, 0011111100, 0.5605785108629051, 0.9342872967337619, 2.0495371723629176e-05 0.0003156625552493901 0.002982062871675739 0.011001471469345549 0.05506967697605846 0.23750291474398316 0.6931077160119641, 
49, 0011111100, 0011111100, 0.5625854190647545, 0.9376314785861954, 0.00021142296458059832 0.00023744547855087685 0.0015687106423319024 0.011111075224314256 0.05196003693244852 0.22822722119542171 0.7066840875623521, 
50, 0011111100, 0011111100, 0.5656242897883063, 0.9426963907125231, 0.0 1.7365861601971444e-05 0.0009199107228705286 0.009114687978503106 0.04528599184263978 0.22213913590458062 0.7225229076898039, 
51, 0011111000, 0011111100, 0.5603910190825481, 0.933974444729158, 7.625512316204252e-05 0.0001351013551337378 0.001379973386161604 0.010404315465459188 0.05454983453590445 0.2491877850975784 0.6842667350366006, 
52, 0011111100, 0011111100, 0.561756104616396, 0.936249570586424, 0.0 0.0001451774719148874 0.0007713882665652745 0.009088734260699153 0.05390493433804086 0.24361506459744117 0.6924747010653386, 
53, 0011111100, 0011111000, 0.5640326118657321, 0.9400434968361286, 0.0 8.471689857315448e-06 0.0008567143697772848 0.0060162860461557026 0.0507460110074752 0.23672892290141528 0.7056435939853192, 
54, 0011111100, 0011111000, 0.5634056592357687, 0.938998922473614, 0.0 0.0 0.0013601393525693672 0.008748492981993428 0.05351297015652187 0.22729448848901426 0.7090839090199011, 
55, 0011111100, 0011111100, 0.5620668165024704, 0.9367675067906757, 0.0 0.0002816269101040704 0.0017279736624792855 0.008651274613500005 0.057769908711842885 0.22958128879132186 0.7019879273107519, 
