run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 0011111100, 0011111000, 0.4366658181065319, 0.7277584667562654, 0.1232524916373019 0.015422419453213923 0.025404451380824204 0.06316387127979134 0.13860034015400283 0.24851205270184973 0.38564437339301605, 
2, 0001111100, 0011111000, 0.46047231658919935, 0.7674348670356673, 0.07073232717706744 0.008352100402236594 0.026674272970015855 0.07882395256479506 0.15520361008705852 0.2756601629638424 0.38455357383498406, 
3, 0011111100, 0000111100, 0.4725127493254092, 0.7875013620271812, 0.06963564643202347 0.007809570075797874 0.024182427913062982 0.06072460318905178 0.1367104084940111 0.2658057606583527 0.4351315832377001, 
4, 0011111100, 0011111100, 0.47862723352428194, 0.7976917114245818, 0.057231381973924286 0.0060214875436579605 0.031092814333445525 0.05388402836519572 0.14057010171808912 0.2731904560251269 0.43800973004056054, 
5, 0011111100, 0001111100, 0.4842096655195832, 0.8069978487506412, 0.04853376844640526 0.004908430635791293 0.029052895281767417 0.07495402655581514 0.12168715610722171 0.2578201706298071 0.4630435523431921, 
6, 0011111000, 0001111100, 0.46831565865651537, 0.7805046120824366, 0.07240027561612851 0.00901645685822528 0.013682618273559098 0.06410361165601647 0.16059403104267023 0.2692590193698573 0.41094398718354314, 
7, 0000111000, 0011111000, 0.44655586648056905, 0.7442412682612696, 0.11024362048382594 0.01493831797152526 0.024100067494475016 0.06012517900079236 0.1367580483277933 0.24810717403593718 0.40572759268565095, 
8, 0011111100, 0011101000, 0.42839723810466623, 0.7139775059107533, 0.11651699237910247 0.014620597475365824 0.03759533361591353 0.08481582335079604 0.1510445301878774 0.23701215799223965 0.35839456499870515, 
9, 0000000000, 0011111100, 0.4680506182332969, 0.7800663697928294, 0.05795754464869073 0.00697321956905491 0.03985483958941111 0.07450671841133889 0.1461177489713261 0.26181540397129105 0.41277452483888716, 
10, 0011111100, 0011111100, 0.4407172399930162, 0.7345089674454007, 0.12666514443757831 0.01557920245985654 0.021035299136063192 0.05855353258538656 0.10400610098627112 0.2872453201298886 0.38691540026495563, 
11, 0011111100, 0001111100, 0.46362764634157666, 0.7726929486332614, 0.09734022433069942 0.012794684238534271 0.014028934353300437 0.045341482673199526 0.12071360961026323 0.2822601363702368 0.4275209284237664, 
12, 0011111100, 0001111100, 0.4594606769815726, 0.7657469606711148, 0.10621805017782426 0.01226753957915084 0.028257772095913365 0.05154054389070478 0.09586240569866358 0.24749470555751554 0.4583589830002276, 
13, 0011111100, 0011111100, 0.44352398336912574, 0.739188809077859, 0.10479138580870231 0.01260887173984096 0.021071592212016425 0.05530487178339756 0.170312425114602 0.28224863755396556 0.3536622157874752, 
14, 0011111100, 0011111100, 0.41612365034773613, 0.6935246504498618, 0.14476268342203344 0.01762138329985905 0.03661812842661593 0.07434991881535931 0.12363472685998979 0.26537735639681187 0.3376358027793306, 
15, 0011111100, 0011111100, 0.5105259135635646, 0.8508555438014846, 0.020585979301503042 0.001855684703250215 0.014410825855763962 0.042103130422378815 0.13202143527016275 0.31407687263530476 0.4749460718116364, 
16, 0011110000, 0001110000, 0.4642697984013849, 0.7737629850994057, 0.07689364086719566 0.01017279432307974 0.02501214046891914 0.07745258240640755 0.1277888813266442 0.25721220083680585 0.4254677597709478, 
17, 0011111000, 0011111100, 0.41795168767687146, 0.6965684496478594, 0.1776803149326347 0.020175773682892095 0.025165570666724695 0.04086002452990872 0.09464585197363652 0.24109448389867785 0.4003779803155254, 
18, 0011111100, 0011111000, 0.46781055179875414, 0.779663911683655, 0.07646998506865761 0.00910417409240441 0.027436203299422965 0.05365688744337624 0.13792458304523592 0.2711111074058095 0.4242970596450933, 
19, 0000110000, 0001111100, 0.43631173714774585, 0.7271668209655654, 0.1260384580169042 0.016679273123214506 0.020861294922170745 0.07308339340560704 0.12358733742794915 0.24750192572770752 0.39224831737644683, 
20, 0001111000, 0001111100, 0.4652568663029014, 0.7754107339217512, 0.07327158845883261 0.009201418837358737 0.02677765931392103 0.06298982838112077 0.146105912170611 0.27360702478943466 0.40804656804872125, 
21, 0000111000, 0011111000, 0.4546525391611401, 0.7577367676618183, 0.09503193864836545 0.012597798464602685 0.02577275296184524 0.05764085982431847 0.13164451753940323 0.28109614341674083 0.3962159891447241, 
22, 0011110000, 0011111100, 0.45667976251463066, 0.761115675169726, 0.06751910845935757 0.00863202555125565 0.036008963639135805 0.07353596346077569 0.15651266379529183 0.30736209793976615 0.3504291771544173, 
