run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 111111, 011111, 0.9387494004602113, 0.9387494004602113, 0.0 0.0 0.0 0.013115084997692681 0.05519633506708633 0.2177656721114821 0.713922907823739, 
2, 111100, 111111, 0.945380976106194, 0.945380976106194, 0.0 0.0 0.0013629860081126007 0.00821591364668423 0.03582480234825693 0.22596485369381913 0.7286314443031272, 
3, 111111, 111110, 0.9345794058624324, 0.9345794058624324, 0.0 0.0 0.0010718892192602759 0.010914043966347792 0.06382031313401323 0.2278532497812947 0.696340503899084, 
4, 111111, 111110, 0.938182056232267, 0.938182056232267, 0.0 0.0 0.0010159036246991725 0.010243689252159151 0.05670017070420808 0.22271263894270818 0.7093275974762255, 
5, 111000, 111111, 0.9278555841093051, 0.9278555841093051, 0.010635451107104647 0.001294720537676059 0.002036971546357758 0.008618550872838394 0.05016439501786119 0.228247857173493 0.6990020537446688, 
6, 111111, 111111, 0.937141748689491, 0.937141748689491, 0.0 0.0 0.0024012713531587236 0.007749494728222694 0.059876683759706464 0.22454257074633788 0.7054299794125742, 
7, 111111, 111111, 0.9422171504125955, 0.9422171504125955, 0.0 0.0 0.0004942849552325832 0.009627578044690333 0.047326612858193694 0.22118399785303852 0.7213675262888449, 
8, 111011, 111111, 0.9332538646443587, 0.9332538646443587, 0.007763069845027582 0.0008475233725217977 0.0020495938840169705 0.010219378527121759 0.041777078606711336 0.22725010787021777 0.7100932478943829, 
9, 111111, 111111, 0.9180303126599679, 0.9180303126599679, 0.014675575363490888 0.0013493914071620397 0.0033248320103409492 0.01615726632278491 0.059091489273507505 0.21706360926670298 0.6883378363560106, 
10, 111111, 111111, 0.9437937413390556, 0.9437937413390556, 0.0 0.0 0.0007267926435274737 0.004984189748290366 0.042401808325352536 0.2345741954959801 0.7173130137868495, 
11, 111111, 111110, 0.921731846878356, 0.921731846878356, 0.00884335102810343 0.0007198040573559772 0.003941938071013859 0.018069249847353128 0.058038997972082645 0.22689629450418405 0.6834903645199069, 
12, 111111, 111111, 0.9103609101465646, 0.9103609101465646, 0.017223265972071827 0.0015524347178848582 0.0037267348160932314 0.01309160212309249 0.07122627187592996 0.2300984803132469 0.6630812101816808, 
13, 011110, 111111, 0.9448032298428276, 0.9448032298428276, 0.0 0.0 0.0008061510952329635 0.009075816491016553 0.052099876539096 0.19652881401086175 0.7414893418637927, 
14, 111111, 011111, 0.9414326775973664, 0.9414326775973664, 0.0 0.0 0.0011396087248517217 0.008821213941430725 0.04960726586331885 0.22116732596546573 0.719264585504933, 
15, 111111, 011111, 0.9382961089607259, 0.9382961089607259, 0.0 0.0 0.002047388386705255 0.008839951739012421 0.05830868808180768 0.2188965613081703 0.7119074104843044, 
16, 111111, 111111, 0.9364706099750111, 0.9364706099750111, 0.0006374030314001014 0.00015159708425450892 0.0009606434086735758 0.011655075471161952 0.054835600335038544 0.22811493582200346 0.7036447448474679, 
17, 111111, 111111, 0.9236992358751925, 0.9236992358751925, 0.00831920970563022 0.0005950214513580429 0.0026632374151906156 0.012525747009040024 0.06457217821040985 0.22753967214957063 0.6837849340588006, 
