run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 111111, 111110, 0.9816362557543179, 0.9816362557543179, 0.0 0.0 0.0 0.0002712535504779645 0.00826047278083731 0.09284775926098403 0.8986205144077007, 
2, 111111, 111111, 0.9840385377626459, 0.9840385377626459, 0.0 0.0 0.0 0.0001996688807774725 0.00502967461737092 0.0851104175470497 0.9096602389548019, 
3, 111111, 111110, 0.9826269197317018, 0.9826269197317018, 0.0 0.0 0.0 0.0008551714061609619 0.006623902164687684 0.08842516306193116 0.9040957633672202, 
4, 111111, 111110, 0.9838121648309957, 0.9838121648309957, 0.0 0.0 0.0 0.0 0.003876399975957572 0.08937421106211192 0.9067493889619305, 
5, 111111, 111111, 0.9843838191473907, 0.9843838191473907, 0.0 0.0 0.0 0.00018307080306064513 0.005348264616780848 0.08245134347291147 0.9120173211072471, 
6, 111111, 111111, 0.9825279977092055, 0.9825279977092055, 0.0 0.0 0.0 0.0009186638500262158 0.007897024975586864 0.08628197224351519 0.9049023389308717, 
7, 111111, 111111, 0.9848462190122935, 0.9848462190122935, 0.0 0.0 0.0 5.400499967790785e-05 0.004867252202342791 0.08102616652251957 0.9140525762754598, 
8, 111111, 111111, 0.9821041488109593, 0.9821041488109593, 0.0 0.0 0.0 0.0002932661999528748 0.008640818173080902 0.08921367218822344 0.9018522434387427, 
9, 111111, 111111, 0.9849468088778942, 0.9849468088778942, 0.0 0.0 0.0 0.0006385873895285243 0.005223845393839663 0.07795569377636911 0.9161818734402627, 
10, 111111, 111111, 0.9854594638458108, 0.9854594638458108, 0.0 0.0 0.0 3.9775843218848815e-05 0.006944009694016662 0.07323587000744469 0.9197803444553199, 
11, 111111, 111111, 0.9832330581312952, 0.9832330581312952, 0.0 0.0 0.0 0.0003349350443309403 0.009798728780521845 0.07999938851819205 0.9098669476569552, 
12, 111111, 111111, 0.9831158771492323, 0.9831158771492323, 0.0 0.0 0.0 9.812542318241936e-05 0.004321494746570615 0.09236737134191719 0.9032130084883299, 
13, 111111, 111111, 0.985792912328104, 0.985792912328104, 0.0 0.0 0.0 0.00014727255702200388 0.004302244628242307 0.0761962191038252 0.9193542637109104, 
14, 111111, 111111, 0.982911276436112, 0.982911276436112, 0.0 0.0 0.0 6.487052139543351e-05 0.007159927889468996 0.08801787404020477 0.9047573275489309, 
15, 011111, 111111, 0.9839643802973109, 0.9839643802973109, 0.0 0.0 0.0 0.00015116156472830543 0.006030628293811002 0.08369897693432782 0.9101192332071328, 
16, 111111, 111111, 0.9862494577981636, 0.9862494577981636, 0.0 0.0 0.0 0.00021512057994507605 0.0033323410404230438 0.07519320939033694 0.921259328989295, 
17, 111111, 111110, 0.9846588311791059, 0.9846588311791059, 0.0 0.0 0.0 3.795157229321343e-05 0.00637810866014808 0.07917694088818887 0.9144069988793698, 
