run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 0000000000, 0000000000, 0.00011425570105777379, 0.00019039226737369944, 0.9988576463957578 0.0011423536042421967, 
2, 0000000000, 0000000000, 0.00011507973600771231, 0.00019176986009837165, 0.9988493808394098 0.00115061916059023, 
3, 0000000000, 0000000000, 0.00011552121844135747, 0.0001925035341366461, 0.9988449787951802 0.001155021204819877, 
4, 0000000000, 0000000000, 0.00011329984458932, 0.0001888003725390823, 0.9988671977647655 0.0011328022352344938, 
5, 0000000000, 0000000000, 0.00010147737093144064, 0.00016909663528787448, 0.9989854201882727 0.001014579811727247, 
6, 0000000000, 0000000000, 0.00011779115912499429, 0.00019628805047348274, 0.9988222716971592 0.0011777283028408963, 
7, 0000000000, 0000000000, 0.00011184301287188888, 0.0001859530092323576, 0.9988842819446059 0.0011157180553941456, 
8, 0000000000, 0000000000, 0.00010952699813065274, 0.00018251665702454306, 0.9989049000578528 0.0010950999421472584, 
9, 0000000000, 0000000000, 0.00011208939098639992, 0.00018678154909078818, 0.9988793107054553 0.0011206892945447291, 
10, 0000000000, 0000000000, 0.00014342394362100764, 0.00023900727165060914, 0.9988324795037854 0.0009009973625254666 0.00026652313368909415, 
11, 0000000000, 0000000000, 0.00011085120733512624, 0.0001847221727846522, 0.9988921594593313 0.001107348044629541 4.924960391862051e-07, 
12, 0000000000, 0000000000, 0.00010533790185170376, 0.00017553370264162418, 0.9989467977841503 0.001053202215849745, 
13, 0000000000, 0000000000, 0.00010393715016134242, 0.00017319891043255577, 0.9989608065374046 0.0010391934625953345, 
14, 0000000000, 0000000000, 0.00013010329312244614, 0.00021680656997586, 0.9986991605801449 0.0013008394198551602, 
15, 0000000000, 0000000000, 0.00010646073467862597, 0.00017740292971682526, 0.998935582421699 0.0010644175783009516, 
16, 0000000000, 0000000000, 9.854067479611318e-05, 0.00016420674509973302, 0.9990147595294016 0.0009852404705983982, 
