run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 0011111100, 0011111100, 0.5909934340018235, 0.9774920990140024, 0.0 0.0 0.0 0.0018705129741556196 0.011552849187254202 0.10633016861901039 0.8802464692195798, 
2, 0011111100, 0011111100, 0.5920437188388055, 0.9792552288293472, 0.0 0.0 0.0 0.000655692527801884 0.007896760300768472 0.10670802883897522 0.8847395183324543, 
3, 0011111100, 0011111100, 0.5922406762154525, 0.9798130264538615, 0.0 0.0 0.0 0.0004961647888719467 0.009702707937525874 0.10022793103516359 0.8895731962384386, 
4, 0011111100, 0011111100, 0.5907372577236479, 0.9772141173213245, 0.0 0.0 0.0 0.0002432014593721571 0.011214726060770393 0.11355623957239619 0.8749858329074613, 
5, 0011111100, 0011111100, 0.5924119672948902, 0.9797173634642291, 0.0 0.0 6.597407069399242e-05 0.0014317329673813636 0.009760893770234558 0.09761493648923629 0.8911264627024539, 
6, 0011111100, 0011111100, 0.5926619493174881, 0.9800219768714742, 0.0 0.0 0.0 0.0005996241872193699 0.008354540109861648 0.10136018598977355 0.8896856497131453, 
7, 0011111100, 0011111100, 0.5902775003382293, 0.9761912391734427, 0.0 0.0 0.0 0.0011138751555556411 0.015185723148404365 0.10913949319586827 0.8745609085001718, 
8, 0011111100, 0011111100, 0.5920487585117917, 0.979289498345947, 0.0 0.0 1.425075805266698e-05 0.0008497452798743616 0.010410374871910976 0.10083602130866194 0.8878896077815001, 
9, 0011111100, 0011111100, 0.5923965420675817, 0.9798637044640104, 0.0 0.0 0.0 0.0009041956281849315 0.008967930415805422 0.10016932549977159 0.889958548456238, 
10, 0011111100, 0011111000, 0.5919536578027997, 0.9791523002669147, 0.0 0.0 0.0 0.0005423707953569434 0.008571826348641816 0.10631543331515675 0.8845703695408446, 
11, 0011111100, 0011111100, 0.5937654872387773, 0.9821538488021259, 0.0 0.0 0.00018078940695978344 0.00011806781645445596 0.006774829130046452 0.09244988784994967 0.9004764257965896, 
12, 0011111100, 0011111100, 0.5903166406441821, 0.9764563878462958, 0.0 0.0 0.0 0.0015584394828258524 0.008370979288376896 0.11984439589699383 0.8702261853318034, 
13, 0011111100, 0011111100, 0.5921448798258337, 0.9794213309060749, 0.0 0.0 8.326498879019703e-05 0.0013121399769814807 0.0074089279138899525 0.1043846788496652 0.8868109882706732, 
14, 0011111100, 0011111100, 0.5919290845757054, 0.9791977832056907, 0.0 0.0 0.0 0.0005644392898120482 0.007622343945218005 0.1078752950059838 0.8839379217589861, 
