run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 1111111110, 0011111110, 0.7520040800445538, 0.9961508003760237, 0.0 0.0 0.0 0.0 0.0002667131573987858 0.022561771429061035 0.9771715154135402, 
2, 0111111100, 1111111100, 0.7494746494233625, 0.9965370440279495, 0.0 0.0 0.0 0.0 0.00125537178000575 0.018266992272291536 0.9804776359477028, 
3, 1111111100, 0011111110, 0.7585943777062802, 0.9964060434966182, 0.0 0.0 0.0 0.0 0.000426552741087746 0.020710633538115385 0.9788628137207968, 
4, 0011111100, 1111111110, 0.7516335897698413, 0.9963079669842285, 0.0 0.0 0.0 0.0 0.0006184292415054638 0.02091533961161766 0.9784662311468768, 
5, 0011111110, 0111111111, 0.7520131590810392, 0.996072725633875, 0.0 0.0 0.0 0.0 0.0015790087224955359 0.020405628751759174 0.9780153625257453, 
6, 1111111100, 0011111110, 0.7569006045720771, 0.9962007818834236, 0.0 0.0 0.0 0.0 0.00031425677972725456 0.02216679514000374 0.977518948080269, 
7, 0111111110, 0111111111, 0.7534839674894448, 0.9962595173320224, 0.0 0.0 0.0 0.0 0.000631135888645507 0.02118062423057437 0.9781882398807802, 
8, 1111111100, 0011111100, 0.7517743120595632, 0.9968907493752329, 0.0 0.0 0.0 0.0 0.00039027675022941966 0.017874950248143402 0.9817347730016271, 
9, 0011111100, 1111111110, 0.7576866754796734, 0.9962784991038427, 0.0 0.0 0.0 0.00027085808540264764 0.00041132287951428263 0.0206937853617071 0.9786240336733759, 
10, 0111111100, 0011111110, 0.7578919177852309, 0.9961373027961835, 0.0 0.0 0.0 0.0 0.000924726454880124 0.021326730313138878 0.977748543231981, 
11, 0111111110, 0011111111, 0.7572133944559567, 0.997290553592203, 0.0 0.0 0.0 0.0 0.00020232705861310163 0.015852024329555858 0.9839456486118311, 
12, 1111111110, 1111111100, 0.7552574379844025, 0.9974092902708588, 0.0 0.0 0.0 0.0 0.0003701118190738133 0.014804034736699175 0.984825853444227, 
13, 0111111100, 0111111100, 0.7534055934088817, 0.9969263301291786, 0.0 0.0 0.0 0.0 0.0006881064293732982 0.01706580636618145 0.9822460872044452, 
14, 0011111111, 0111111100, 0.7566886888315312, 0.9969515815732471, 0.0 0.0 0.0 0.0 0.0 0.01829051056051765 0.9817094894394823, 
15, 0011111100, 0111111110, 0.753736704643365, 0.9967075886297792, 0.0 0.0 0.0 0.0 0.00011298899750170252 0.019528490226322144 0.9803585207761761, 
16, 0011111100, 0011111100, 0.7553354081795428, 0.9971245481234537, 0.0 0.0 0.0 0.0 0.00028298283495361605 0.016686745589369976 0.9830302715756764, 
17, 1111111100, 1111111110, 0.7602252989667342, 0.9970143146007966, 0.0 0.0 0.0 0.0 0.00012776451999070386 0.017658583355238816 0.9822136521247705, 
18, 0111111110, 0011111100, 0.7540268645855569, 0.9972203951371419, 0.0 0.0 0.0 0.0 0.0 0.016677629177149485 0.9833223708228506, 
19, 0111111111, 1111111111, 0.7517424957034163, 0.9966639453984899, 0.0 0.0 0.0 0.0 0.0001294945734750089 0.01975733846211102 0.980113166964414, 
20, 0011111111, 0111111100, 0.7583934736537694, 0.9966854979920107, 0.0 0.0 0.0 0.0 5.7994375290359764e-05 0.019771023297355417 0.9801709823273542, 
21, 0111111111, 1111111110, 0.7572284166337104, 0.9967063821133986, 0.0 0.0 0.0 0.0 0.0009322316884631201 0.01789724394268305 0.9811705243688538, 
22, 0011111111, 0111111110, 0.7535161205825123, 0.9966864183052234, 0.0 0.0 0.0 0.0 0.00011768853576333749 0.01964611309713267 0.980236198367104, 
23, 0111111111, 0111111110, 0.7565175011315947, 0.9964535506482073, 0.0 0.0 0.0 0.0 0.001370548069195066 0.01853759997236551 0.9800918519584395, 
24, 1111111111, 0111111110, 0.75878756688307, 0.9968769009975301, 0.0 0.0 0.0 0.0 0.0004890670074073473 0.017760460000003368 0.9817504729925893, 
25, 0111111100, 0011111100, 0.7536004326321856, 0.9973985002506027, 0.0 0.0 0.0 0.0 0.00023706669511065593 0.015134865106163183 0.9846280681987262, 
26, 0011111110, 0011111100, 0.7538591442273407, 0.9966941145663414, 0.0 0.0 0.0 0.0 0.00014000242350498834 0.019555307754942526 0.9803046898215525, 
27, 0011111100, 1111111110, 0.7563538578059026, 0.9965885837507101, 0.0 0.0 0.0 0.0 0.0009145772067920934 0.01863934308215502 0.9804460797110529, 
28, 0011111100, 0011111100, 0.7555240960991945, 0.9963934628862081, 0.0 0.0 0.0 0.0 0.0008036920378251869 0.0200318386071003 0.9791644693550745, 
29, 0011111100, 0011111100, 0.7525693282496567, 0.9975436857174103, 0.0 0.0 0.0 0.0 3.310292180646033e-05 0.014671679851925943 0.9852952172262676, 
30, 0011111100, 0111111111, 0.7576901829490926, 0.9969182212798299, 0.0 0.0 0.0 0.0 0.0002649816711409399 0.01796070897873822 0.9817743093501209, 
31, 0011111100, 0111111100, 0.7536372099724331, 0.9968644887454319, 0.0 0.0 0.0 0.0 0.0009995255576766104 0.016814016412055443 0.9821864580302679, 
32, 0011111100, 0011111110, 0.7559008675625798, 0.9964019878796352, 0.0 0.0 0.0 0.0 0.0003001337514580431 0.020987805219272813 0.9787120610292692, 
33, 1111111100, 0011111100, 0.7565109094695067, 0.9966308000536767, 0.0 0.0 0.0 0.0 0.0007963494243632753 0.018622500829214256 0.9805811497464224, 
34, 0011111100, 0011111111, 0.7594004961399133, 0.9970400461044215, 0.0 0.0 0.0 0.0 0.0005092335588392863 0.0167412562557929 0.9827495101853678, 
35, 0011111100, 0011111100, 0.752899465052203, 0.9966077231111258, 0.0 0.0 0.0 0.0 0.0011392299472548846 0.01807520143873603 0.9807855686140091, 
36, 1111111100, 0111111111, 0.7552122190993253, 0.9964588602418042, 0.0 0.0 0.0 0.0 0.0005430589376397075 0.0201607206738951 0.9792962203884652, 
37, 1111111100, 0111111110, 0.7593036164838041, 0.9971252554580031, 0.0 0.0 0.0 0.0 4.854599717832746e-05 0.017151375257625525 0.9828000787451961, 
38, 0011111100, 0111111111, 0.7587441138320226, 0.9958382197188167, 0.0 0.0 0.0 7.406878837909017e-05 0.0014027870555404253 0.02194290121088122 0.9765802429451993, 
39, 0011111110, 0111111100, 0.7585415798045053, 0.9960764199827414, 0.0 0.0 0.0 0.0 0.001032927680835213 0.02147562474188112 0.9774914475772836, 
40, 0111111100, 0011111100, 0.7493846017966335, 0.9959182568801032, 0.0 0.0 0.0 3.396112656536556e-05 0.001106360562048996 0.022175854215587452 0.9766838240957981, 
41, 0111111111, 0011111111, 0.75767507721716, 0.9964814670480509, 0.0 0.0 0.0 0.0 0.0009547166425651311 0.019201764426565026 0.9798435189308697, 
42, 0011111110, 0111111111, 0.749967611651182, 0.996075150589611, 0.0 0.0 0.0 0.0 0.0007239055360658395 0.02210128539020166 0.9771748090737324, 
43, 0011111111, 0111111111, 0.7544883826347913, 0.9969659228349824, 0.0 0.0 0.0 0.0 0.00016425501251447766 0.017875952965076457 0.9819597920224091, 
44, 0011111100, 0011111100, 0.7540166274562687, 0.9967432986644195, 0.0 0.0 0.0 0.0 0.0008851763245345864 0.01776985536441468 0.9813449683110508, 
45, 1111111111, 0011111110, 0.7539234972289982, 0.996955969816533, 0.0 0.0 0.0 0.0 0.0006126701552859942 0.01703884079022949 0.9823484890544845, 
46, 1111111110, 0011111100, 0.7588344544649815, 0.9971855517491006, 0.0 0.0 0.0 0.0 0.000268073511444983 0.016350542482506888 0.9833813840060481, 
47, 0011111100, 0011111111, 0.7541659424256969, 0.9963677092311249, 0.0 0.0 0.0 0.0 6.350331094300463e-05 0.02166673799136467 0.9782697586976923, 
48, 1111111110, 0011111111, 0.7545466586401869, 0.9959873920696003, 0.0 0.0 0.0 0.00040499405087048094 0.000992156256461028 0.02087635291686412 0.9777264967758044, 
49, 1111111110, 0011111100, 0.7547496855662922, 0.9960895055331842, 0.0 0.0 0.0 0.0 0.0009870313286596394 0.021488904143575648 0.9775240645277646, 
50, 0011111111, 0001111100, 0.7551688158981259, 0.9964626844572444, 0.0 0.0 0.0 0.0 0.0008250576523041724 0.019573777951925435 0.9796011643957704, 
51, 1111111100, 1111111111, 0.7553398720985629, 0.9967294138298671, 0.0 0.0 0.0 0.0 0.0006025597109651564 0.01841839759886713 0.9809790426901677, 
52, 0011111100, 0011111111, 0.7536468226604924, 0.9971639517249669, 0.0 0.0 0.0 0.0 0.000605931610640344 0.015804426428918668 0.9835896419604411, 
53, 0011111110, 0111111110, 0.7583812026952068, 0.9968630720187692, 0.0 0.0 0.0 0.0 0.0008949640256876604 0.017031639836009596 0.9820733961383028, 
54, 0011111100, 0011111110, 0.7566105769589134, 0.9975435788310326, 0.0 0.0 0.0 0.0 0.0001584682192748785 0.014421590575254974 0.9854199412054702, 
