run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 111111, 111111, 0.9928883384093478, 0.9928883384093478, 0.0 0.0 0.0 0.0 0.0016406170727521464 0.03938873539840853 0.9589706475288393, 
2, 111111, 111111, 0.993569826850027, 0.993569826850027, 0.0 0.0 0.0 0.0 0.0012030980397384223 0.03617484282036072 0.9626220591399007, 
3, 111111, 111111, 0.9924549087387377, 0.9924549087387377, 0.0 0.0 0.0 0.0 0.0013840056252387874 0.042502536317097016 0.9561134580576642, 
4, 111111, 111111, 0.9940639025859372, 0.9940639025859372, 0.0 0.0 0.0 0.0 0.0008273737403509162 0.03396183700367453 0.9652107892559746, 
5, 111111, 111111, 0.9930339693069441, 0.9930339693069441, 0.0 0.0 0.0 7.369148071428139e-05 0.0012095449916005843 0.03915601973299095 0.9595607437946941, 
6, 111111, 111111, 0.9937986053402039, 0.9937986053402039, 0.0 0.0 0.0 0.0 0.00038022353049049773 0.036447920897795534 0.963171855571714, 
7, 111111, 111111, 0.9920603541023889, 0.9920603541023889, 0.0 0.0 0.0 0.0 0.0012167195588653427 0.045204436267936 0.9535788441731987, 
8, 111111, 111111, 0.9925495027217869, 0.9925495027217869, 0.0 0.0 0.0 0.0001433062005882036 0.0012957137218768823 0.0416816376237601 0.9568793424537748, 
9, 111111, 111111, 0.9933970096698497, 0.9933970096698497, 0.0 0.0 0.0 0.0 0.0013835558554235214 0.03685083027005441 0.9617656138745222, 
10, 111111, 111111, 0.992746644197769, 0.992746644197769, 0.0 0.0 0.0 0.0 0.0010291342202235119 0.04146186637293828 0.9575089994068382, 
11, 111111, 111111, 0.9934289927846498, 0.9934289927846498, 0.0 0.0 0.0 0.0 0.002183861618895644 0.03505832005430983 0.9627578183267945, 
12, 111111, 111111, 0.9934069210155428, 0.9934069210155428, 0.0 0.0 0.0 0.0 0.0008133197288462661 0.03793183444905009 0.9612548458221036, 
13, 111111, 111111, 0.9922228415038493, 0.9922228415038493, 0.0 0.0 0.0 0.0 0.0029476609435824834 0.04076762908973945 0.956284709966678, 
14, 111111, 111111, 0.9922554834172443, 0.9922554834172443, 0.0 0.0 0.0 0.0 0.0013055032853001214 0.04385609292593401 0.9548384037887658, 
15, 111111, 111111, 0.9924687441366455, 0.9924687441366455, 0.0 0.0 0.0 0.0 0.000853112234071807 0.04348131071198292 0.9556655770539453, 
16, 111111, 111111, 0.9918255332932711, 0.9918255332932711, 0.0 0.0 0.0 0.0 0.001584918990853929 0.045876962258665194 0.9525381187504809, 
