run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 0011111100, 0001011100, 0.569201826760259, 0.9486595128873908, 0.0 0.0 0.0004647901126640751 0.005362768788414341 0.03600973148955045 0.21807599288065493 0.7400867167287162, 
2, 0011111100, 0011111100, 0.5684391412079972, 0.9473893853723205, 6.425425959115936e-05 0.00021991971537766 0.001029932226825924 0.004367403066141364 0.03631919661928383 0.2243182322873462 0.7336810618254338, 
3, 0011111100, 0001111100, 0.5655081935636106, 0.9425041408025845, 0.0 0.0 0.0008228940500137067 0.006240113391282529 0.05024090037842204 0.2224814380537464 0.7202146541265353, 
4, 0011111100, 0001111100, 0.5656036128250638, 0.9426630595205628, 0.0 0.0004611710692302953 0.0009643955317183051 0.006892533472882835 0.047844780337502564 0.22149104430994493 0.722346075278721, 
5, 0011111100, 0011111100, 0.5679731592926599, 0.9466127792441766, 8.225433502640042e-05 0.0006446277948238735 0.0019345558815196012 0.006696030106307408 0.041904218488086425 0.20497190872948842 0.7437664046647479, 
6, 0011111100, 0011111100, 0.5681061781623535, 0.9468340629720515, 0.0 0.0 0.0002787764591646194 0.009085659256408248 0.047457525392207156 0.1957084877773927 0.7474695511148273, 
7, 0011111100, 0011111100, 0.5692234583901454, 0.9486963393967495, 0.0 0.0 0.00044831406528830526 0.006886407312076914 0.04130860364190311 0.20275227813831287 0.7486043968424188, 
8, 0011111100, 0011111000, 0.5642063377558694, 0.9403344502671263, 0.0006279514999519926 0.0012982627692656006 0.0022806034954476638 0.007720286821533699 0.04585125416286968 0.22374849277907136 0.7184731484718601, 
9, 0010111100, 0011111100, 0.5649744947531411, 0.9416145316776313, 0.0 0.0 0.000700796778995433 0.008902982605102111 0.05184003546326742 0.21712060407638858 0.7214355810762465, 
10, 0011111100, 0011111100, 0.5710372429162497, 0.9517188956878406, 0.0 0.0 0.000793444497345033 0.005594210410172292 0.03741725956571517 0.1948956975216289 0.7612993880051386, 
11, 0011111100, 0011111100, 0.5694273338251341, 0.9490358973145381, 0.0 0.0 0.00039425551766879497 0.006819329544953987 0.040122582280346736 0.20350444084654112 0.7491593918104893, 
12, 0011111100, 0011111100, 0.5665536890462523, 0.9442466250056156, 0.0 0.0 0.0029241149671854856 0.009100066146518388 0.048704943700148204 0.1981137042577129 0.741157170928435, 
13, 0011111100, 0011111100, 0.5661846486360547, 0.943631391679543, 0.00011293314675254479 0.0003418508764546542 0.00210472256535022 0.00849073233106469 0.045982392845930704 0.2099689237134975 0.7329984445209496, 
14, 0011111100, 0011111100, 0.5699220040499064, 0.9498599908403352, 0.0 0.0 0.0003492187463940112 0.006438619164279103 0.03977515413471941 0.20057701421013654 0.7528599937444709, 
15, 0011110000, 0011111100, 0.5718208195002047, 0.9530246633101737, 0.0 6.193184728287514e-05 0.001008762347057334 0.007030062529102393 0.031937549626297974 0.19254202467441045 0.7674196689758489, 
16, 0011111100, 0011011000, 0.5629842176092792, 0.9382974914440144, 0.0001658452492046356 0.0011583066497591562 0.002034746316703501 0.008774688743180405 0.04891485840438227 0.2311356782867702 0.7078158763499999, 
17, 0011111100, 0011110000, 0.5688646413805701, 0.9480979647962713, 0.0004932346611663415 0.0004823405124937494 0.002109580519651394 0.01016305577654195 0.04033886426809416 0.18643588274848524 0.7599770415135672, 
18, 0011111100, 0011111100, 0.5642444393333986, 0.9403977251706677, 0.0007091704649061247 0.0013425027377185366 0.00183417886556614 0.009256194322886267 0.04802095475861809 0.21549890454980475 0.7233380943005, 
19, 0011111100, 0001111100, 0.5677245436107875, 0.9461980090647161, 0.0 0.0 0.00016250531773184026 0.008743487310603775 0.04635859527129883 0.20321427186636754 0.741521140233998, 
20, 0011111100, 0011111100, 0.5706756662452689, 0.9511159963665738, 0.0 0.0 0.0005359694950169821 0.00869371397236015 0.037867964780240446 0.18934307234292816 0.7635592794094542, 
21, 0011111100, 0011111100, 0.5719691700509785, 0.9532717037371434, 0.0 0.0 0.00043713736227474036 0.00675533287886247 0.029595612955017007 0.19916400358141834 0.7640479132224275, 
22, 0000011100, 0011111100, 0.5718267161657435, 0.9530347580451737, 0.0 0.0 0.0007293431773976979 0.006178571710999709 0.03199369412438832 0.19635097563759174 0.7647474153496225, 
23, 0011111100, 0011111100, 0.567411796217149, 0.9456765797224297, 0.0 0.0 0.0008897838205964224 0.006437169684562093 0.04753909079111972 0.20799169574711066 0.7371422599566111, 
24, 0011111100, 0011111100, 0.5635400365471195, 0.9392235398308171, 0.00013389146711234533 0.0007274674302396497 0.002766346920667244 0.009522050842671893 0.05101265990074224 0.21856121504905535 0.7172763683895113, 
25, 0011111100, 0011111100, 0.5640851630697648, 0.9401327346047855, 0.0 0.0 0.0013431862642481211 0.00895563705900198 0.053617366748969074 0.21972920263935036 0.7163546072884305, 
26, 0011111100, 0011111100, 0.5660355643245945, 0.9433831161674251, 5.8920313632658545e-05 0.00024603240193883576 0.003205314508084768 0.008654280973233378 0.047510782031893635 0.20431195408813344 0.7360127156830834, 
27, 0011111000, 0011111100, 0.5707338627941694, 0.9512128212280285, 5.4805996690207995e-05 0.00039740869570442606 0.00029856480363571925 0.00461131085453865 0.03157612608982425 0.21222674921535875 0.750835034344248, 
