run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 0011111110, 0111111100, 0.6394780799418656, 0.9920044361022021, 0.0 0.0 0.0 0.0 0.0011763369961307535 0.04562070939452547 0.9532029536093437, 
2, 0011111100, 0011111100, 0.6402527692324796, 0.9909853767895437, 0.0 0.0 0.0 0.0 0.002567638883774543 0.04895246149519 0.9484798996210355, 
3, 0011111111, 0001111100, 0.6412037275116123, 0.9931139037067586, 0.0 0.0 0.0 0.0 0.001006112446011333 0.039304352867425424 0.9596895346865633, 
4, 0011111100, 0011111100, 0.6390960061831465, 0.9903723899057723, 0.0 0.0 0.0 0.0 0.0035855012841629692 0.05059465799704076 0.9458198407187962, 
5, 0011111100, 0111111100, 0.640716961639217, 0.9922826544461212, 0.0 0.0 0.0 0.0 0.001484832670714486 0.043334407981843785 0.9551807593474416, 
6, 0011111100, 0011111100, 0.6392253004492093, 0.9898609101752905, 0.0 0.0 0.0 0.0 0.0011310933255825155 0.05857235229709182 0.9402965543773257, 
7, 0011111100, 0011111110, 0.6397882848531445, 0.9901866243069098, 0.0 0.0 0.0 0.0 0.003373770290981105 0.05213271357657916 0.9444935161324398, 
8, 0011111100, 0111111110, 0.6410855227076756, 0.9914736496240152, 0.0 0.0 0.0 0.0004171188307993752 0.00372274641798126 0.04246125292754866 0.9533988818236706, 
9, 0011111100, 0011111100, 0.6404850692643995, 0.9914280264856555, 0.0 0.0 0.0 0.0004102133767297154 0.0019706935605247815 0.04625981383482839 0.9513592792279171, 
10, 0011111100, 0011111110, 0.6395867455662472, 0.991099159859918, 0.0 0.0 0.0 4.706988730339776e-05 0.0030144262365233328 0.04723497870553545 0.9497035251706379, 
11, 0111111100, 0011111100, 0.6380705326579159, 0.9904468520989629, 0.0 0.0 0.0 0.0 0.0031487682991200258 0.05102135080798306 0.9458298808928969, 
12, 0011111100, 0011111100, 0.6388967638930234, 0.9906157992746166, 0.0 0.0 0.0 0.0 0.001413822660801226 0.05347755903069814 0.9451086183085007, 
13, 0011111100, 0111111100, 0.6408118552415211, 0.9923981322984763, 0.0 0.0 0.0 0.0 0.002689912945619083 0.04023138031790391 0.957078706736477, 
14, 0011111100, 0011111100, 0.6390867994334465, 0.9912028892175733, 0.0 0.0 0.0 0.0 0.0028804168014850856 0.04702183109159063 0.9500977521069243, 
15, 0011111110, 0011111100, 0.6415737111139354, 0.9912908724777993, 0.0 0.0 0.0 0.0 0.0008698620129036335 0.05051504110739666 0.9486150968796997, 
16, 0111111100, 0111111100, 0.6413728321645153, 0.992188899980915, 0.0 0.0 0.0 8.088627448309034e-06 0.005003500303310354 0.03683533362554533 0.9581530774436959, 
17, 0011111100, 0001111100, 0.6396292593711624, 0.9910157386305652, 0.0 0.0 0.0 0.0 0.001892732084780885 0.05012010404704729 0.9479871638681718, 
18, 0011111100, 0011111100, 0.6407954330673472, 0.9911698578530971, 0.0 0.0 0.0 0.0 0.0037311262753272905 0.04551860033076307 0.9507502733939097, 
19, 0011111100, 0011111110, 0.6396007437554986, 0.990883919414371, 0.0 0.0 0.0 0.0 0.0018252128820127956 0.05104605774974802 0.9471287293682391, 
