run, initial grid state, final grid state, mean grid cell occupancy, mean binding site occupancy, fraction of time with N TFs bound, warning
1, 111111, 111111, 0.9851900348019821, 0.9851900348019821, 0.0 0.0 0.0 0.0 0.0019934252183501917 0.08487294075140678 0.913133634030243, 
2, 111111, 111111, 0.9859860839621599, 0.9859860839621599, 0.0 0.0 0.0 0.0 0.004978644951577094 0.0741262063238859 0.920895148724537, 
3, 111111, 111111, 0.9882610718941834, 0.9882610718941834, 0.0 0.0 0.0 0.0 0.0036646256064526367 0.06310431742199385 0.9332310569715535, 
4, 111111, 111111, 0.9871347518473584, 0.9871347518473584, 0.0 0.0 0.0 0.0 0.0036515252704028283 0.06988843837504354 0.9264600363545538, 
5, 111111, 111111, 0.9868370400522779, 0.9868370400522779, 0.0 0.0 0.0 0.0006016532513217699 0.0031082510389321754 0.07095629785450246 0.9253337978552436, 
6, 111111, 111111, 0.9860346249477571, 0.9860346249477571, 0.0 0.0 0.0 0.0 0.007363765417780024 0.06906471947789856 0.9235715151043214, 
7, 111111, 011111, 0.9821727178384264, 0.9821727178384264, 0.0 0.0 0.0 0.002286171188335305 0.007490618747352418 0.08512394190973138 0.905099268154581, 
8, 111111, 111111, 0.9830654833135103, 0.9830654833135103, 0.0 0.0 0.0 0.0 0.0055243178399495985 0.09055846443903896 0.9039172177210114, 
9, 111111, 111111, 0.9807316083431933, 0.9807316083431933, 0.0 0.0 0.0 0.00038505567537512093 0.006030221047635702 0.10239474081944332 0.891189982457546, 
10, 111111, 111111, 0.9830254634142289, 0.9830254634142289, 0.0 0.0 0.0 0.0 0.007305031138425965 0.08723715723777527 0.9054578116237988, 
11, 111111, 111111, 0.9843790908257452, 0.9843790908257452, 0.0 0.0 0.0 0.0 0.0016825784855829958 0.09036029807436326 0.9079571234400537, 
12, 111111, 111111, 0.9850047823662237, 0.9850047823662237, 0.0 0.0 0.0 4.643932613554454e-05 0.005366982324922013 0.07909802317440691 0.9154885551745354, 
13, 111110, 111111, 0.986738203576065, 0.986738203576065, 0.0 0.0 0.0 0.0 0.0050631994241632115 0.06944437969528314 0.9254924208805537, 
14, 111110, 111111, 0.9844436940604973, 0.9844436940604973, 0.0 0.0 0.0 0.00013126700937007152 0.004275225706528524 0.08439358319584914 0.9111999240882522, 
15, 111111, 111111, 0.9852931429414448, 0.9852931429414448, 0.0 0.0 0.0 0.0003904909811627297 0.004681934775112327 0.07770579985761876 0.9172217743861062, 
16, 111111, 111111, 0.9851796835580102, 0.9851796835580102, 0.0 0.0 0.0 0.0007337568919516176 0.006501287423083482 0.0737180531299165 0.9190469025550485, 
17, 111111, 111111, 0.9850933036858122, 0.9850933036858122, 0.0 0.0 0.0 0.000697908488171583 0.005190892148416467 0.07696466812377954 0.9171465312396323, 
18, 111111, 111111, 0.9814396086240913, 0.9814396086240913, 0.0 0.0 4.879335523106157e-05 0.00031164469967820104 0.011822451871637973 0.08658733699221732 0.9012297730812354, 
19, 111111, 111111, 0.9869554797271003, 0.9869554797271003, 0.0 0.0 0.0 0.0 0.004022892755197698 0.07022133612700297 0.9257557711177993, 
20, 111111, 011111, 0.9858928981099838, 0.9858928981099838, 0.0 0.0 0.0 0.0003318395999626886 0.0033535000000538143 0.0769400925401014 0.919374567859882, 
21, 011111, 111111, 0.9866529626677134, 0.9866529626677134, 0.0 0.0 0.0 0.0 0.0041555669715900335 0.0717710900505397 0.9240733429778704, 
22, 111111, 111111, 0.9821122354416235, 0.9821122354416235, 0.0 0.0 0.0 8.459368161871318e-05 0.0069448508798702945 0.09318310454566242 0.8997874508928486, 
