h,k,tau,I_CX,I_CS
1.0954773869346734,0.0016608827826277166,10.0,1.1810833118211355,1.4803845404892817
1.0954773869346734,0.0019039740150507663,10.0,1.7746772520908676,3.9429810380827104
1.0954773869346734,0.0021826447283974874,10.0,1.186233206231623,1.4879434707667438
1.0954773869346734,0.0025021024303602817,10.0,1.7751128202435789,3.949994502629062
1.0954773869346734,0.002868316813342012,10.0,1.1910683895411234,1.4950691804186889
1.0954773869346734,0.0032881313098424274,10.0,1.7755120444969283,3.956997024942656
1.0954773869346734,0.0037693909753883635,10.0,1.195617164424968,1.5017988683448773
1.0954773869346734,0.004321089088750567,10.0,1.775816241416916,3.962250855263272
1.0954773869346734,0.00495353520895917,10.0,1.1999044906220588,1.5081654629090469
1.0954773869346734,0.005678547829591997,10.0,1.7761320874339412,3.9672137429949985
1.0954773869346734,0.00650967523045817,10.0,1.2039524698818653,1.5141982294950354
1.0954773869346734,0.007462448653723031,10.0,1.7764687597195938,3.9727490723925523
1.0954773869346734,0.008554672535565685,10.0,1.2077807480543914,1.5199232757534873
1.0954773869346734,0.009806757216915775,10.0,1.7766541652208265,3.978067412948721
1.0954773869346734,0.011242100350620862,10.0,1.2114068505187787,1.5253639743005343
1.0954773869346734,0.012887524132383678,10.0,1.7770112526411492,3.9833404454418018
1.0954773869346734,0.014773776525985112,10.0,1.2148464636028702,1.5305413183524603
1.0954773869346734,0.01693610584916738,10.0,1.7772449040133542,3.9867257188638687
1.0954773869346734,0.019414919457438815,10.0,1.2181136719551597,1.5354742225213551
1.0954773869346734,0.022256538834596835,10.0,1.7772827247217864,3.9889266899469207
1.0954773869346734,0.0255140652003129,10.0,1.221221159770025,1.5401797784936462
1.0954773869346734,0.029248371810351573,10.0,1.7775288473081108,3.99316948849078
1.0954773869346734,0.033529241492495566,10.0,1.2241803821767547,1.5446734733759402
1.0954773869346734,0.03843667067526157,10.0,1.777877705744553,3.9987378045089312
1.0954773869346734,0.04406236427773573,10.0,1.2270017118659342,1.5489693769817523
1.0954773869346734,0.05051144939547159,10.0,1.778029764681749,4.002405224633293
1.0954773869346734,0.057904439806024895,10.0,1.2296945650577036,1.553080303146175
1.0954773869346734,0.06637948800475621,10.0,1.7780688026822933,4.003513774823209
1.0954773869346734,0.07609496685459875,10.0,1.2322675101519864,1.557017949217323
1.0954773869346734,0.0872324290929691,10.0,1.7781540450500575,4.003773935013602
1.0954773869346734,0.1,10.0,1.2347283617938098,1.5607930171268134
1.0954773869346734,0.11,10.0,1.7783063536064057,4.004885610767442
1.0954773869346734,0.12375,10.0,1.2370842626019005,1.5644153188437893
1.0954773869346734,0.1375,10.0,1.7784885055048492,4.007345194164974
1.0954773869346734,0.15125,10.0,1.239341754419026,1.5678938685356087
1.0954773869346734,0.165,10.0,1.7786069346033906,4.010470339463553
1.0954773869346734,0.17875000000000002,10.0,1.2415068406276193,1.571236963368583
1.0954773869346734,0.1925,10.0,1.778717609350418,4.0136588628702805
1.0954773869346734,0.20625,10.0,1.2435850408183717,1.5744522545648811
1.0954773869346734,0.22,10.0,1.7788494394720238,4.016403031270669
1.0954773869346734,0.23375,10.0,1.2455814388906092,1.5775468100722412
1.0954773869346734,0.2475,10.0,1.7788711573167941,4.018160995020664
1.0954773869346734,0.26125,10.0,1.247500725491924,1.5805271699898675
1.0954773869346734,0.275,10.0,1.7788277707126394,4.019371453462146
1.0954773869346734,0.28875,10.0,1.2493472355633386,1.5833993957178487
1.0954773869346734,0.3025,10.0,1.7789619699755794,4.02094753752546
1.0954773869346734,0.31625,10.0,1.2511249816394647,1.586169113651506
1.0954773869346734,0.33,10.0,1.7792796202379622,4.022364699814663
1.0954773869346734,0.34375,10.0,1.2528376834560142,1.5888415541205971
1.0954773869346734,0.3575,10.0,1.779461937663189,4.021903808509702
1.0954773869346734,0.37124999999999997,10.0,1.2544887943360497,1.591421586171803
1.0954773869346734,0.385,10.0,1.7792975769792236,4.0191803262890815
1.0954773869346734,0.39875,10.0,1.2560815247585122,1.593913748707768
1.0954773869346734,0.4125,10.0,1.7789405989188796,4.01632602245081
1.0954773869346734,0.42624999999999996,10.0,1.257618863455578,1.5963222784243043
1.0954773869346734,0.44,10.0,1.7787381661872816,4.016313963240247
1.0954773869346734,0.45375,10.0,1.2591035963372865,1.5986511349267882
1.0954773869346734,0.46749999999999997,10.0,1.77890842124615,4.020421912875434
1.0954773869346734,0.48125,10.0,1.2605383235012133,1.600904023355465
1.0954773869346734,0.495,10.0,1.7793589256934266,4.0272451155052185
1.0954773869346734,0.50875,10.0,1.2619254745504187,1.603084414805695
1.0954773869346734,0.5225,10.0,1.7798021280702598,4.0338297368223985
1.0954773869346734,0.53625,10.0,1.2632673224135123,1.6051955647919502
1.0954773869346734,0.55,10.0,1.7800138534449064,4.037599481746885
1.0954773869346734,0.56375,10.0,1.2645659958356017,1.6072405299725143
1.0954773869346734,0.5775,10.0,1.7799513169457242,4.037483940545855
1.0954773869346734,0.59125,10.0,1.2658234906874353,1.6092221833245337
1.0954773869346734,0.605,10.0,1.7797039300923863,4.033909898084532
1.0954773869346734,0.61875,10.0,1.2670416802216535,1.611143227935608
1.0954773869346734,0.6325,10.0,1.779402407024815,4.028164375848983
1.0954773869346734,0.64625,10.0,1.2682223243892212,1.6130062095579145
1.0954773869346734,0.66,10.0,1.7791563004674218,4.021707978884834
1.0954773869346734,0.67375,10.0,1.2693670783154714,1.6148135280534306
1.0954773869346734,0.6875,10.0,1.7790263241198552,4.015747837267325
1.0954773869346734,0.70125,10.0,1.2704775000233604,1.616567447843761
1.0954773869346734,0.715,10.0,1.7790194965293114,4.011032180864481
1.0954773869346734,0.72875,10.0,1.2715550574812626,1.6182701074650003
1.0954773869346734,0.7424999999999999,10.0,1.7791030823888607,4.007843816655175
1.0954773869346734,0.75625,10.0,1.2726011350436959,1.6199235283167164
1.0954773869346734,0.77,10.0,1.7792272150494022,4.00613055974817
1.0954773869346734,0.78375,10.0,1.27361703934553,1.6215296226842026
1.0954773869346734,0.7975,10.0,1.7793460428297045,4.005614305634751
1.0954773869346734,0.81125,10.0,1.2746040047033937,1.6230902011044734
1.0954773869346734,0.825,10.0,1.77943168947558,4.005906144287863
1.0954773869346734,0.83875,10.0,1.2755631980719624,1.624606979138807
1.0954773869346734,0.8525,10.0,1.7794733883212732,4.006637564759975
1.0954773869346734,0.86625,10.0,1.2764957235975263,1.626081583607884
1.0954773869346734,0.88,10.0,1.7794696432194306,4.007486831761055
1.0954773869346734,0.89375,10.0,1.2774026268065817,1.6275155583395595
1.0954773869346734,0.9075,10.0,1.779428986735048,4.008168449985337
1.0954773869346734,0.92125,10.0,1.2782848984631014,1.6289103694739657
1.0954773869346734,0.9349999999999999,10.0,1.779372957224366,4.008504606417932
1.0954773869346734,0.94875,10.0,1.2791434781245326,1.6302674103658588
1.0954773869346734,0.9625,10.0,1.7793236891993058,4.008444677508227
1.0954773869346734,0.97625,10.0,1.2799792574234337,1.6315880061198877
1.0954773869346734,0.99,10.0,1.7792834242569708,4.007949287835682
1.1909547738693467,3.1622776601683795e-05,10.0,0.469308328477516,0.7060460321229327
1.1909547738693467,3.625117049988535e-05,10.0,0.08573874005228851,0.23228151075873443
1.1909547738693467,4.1556988469563484e-05,10.0,0.48442863682810844,0.7226328149510678
1.1909547738693467,4.7639380104013405e-05,10.0,0.09416001230818684,0.24890666471290426
1.1909547738693467,5.4612006795364095e-05,10.0,0.4990937953928547,0.7387121652415352
1.1909547738693467,6.260516572014815e-05,10.0,0.10345619371526688,0.26645110746993805
1.1909547738693467,7.176822469706299e-05,10.0,0.5132776268754425,0.7542580847880147
1.1909547738693467,8.227241341700473e-05,10.0,0.11370609912888863,0.28488206371443003
1.1909547738693467,9.431402320497317e-05,10.0,0.5269639675513992,0.7692543274380128
1.1909547738693467,0.00010811807510766077,10.0,0.12499174781729519,0.3042356944167189
1.1909547738693467,0.00012394252485211965,10.0,0.5401450307543669,0.7836928452413311
1.1909547738693467,0.00014208308325339223,10.0,0.1373975413316698,0.3246114849502536
1.1909547738693467,0.00016287874214985498,10.0,0.5528190260763336,0.7975711618092143
1.1909547738693467,0.00018671810912919206,10.0,0.15100894783198054,0.34613639767110577
1.1909547738693467,0.0002140466694217523,10.0,0.5649874046131093,0.8108888927905391
1.1909547738693467,0.00024537511066398166,10.0,0.16591069469777214,0.3689250054752536
1.1909547738693467,0.00028128886609642633,10.0,0.5766521520652114,0.8236437038438051
1.1909547738693467,0.00032245905452963947,10.0,0.1821849308190151,0.3930621355022697
1.1909547738693467,0.0003696550215126699,10.0,0.5878135058738702,0.8358271028405955
1.1909547738693467,0.0004237587160604063,10.0,0.19991000311980217,0.4186137206384889
1.1909547738693467,0.00048578117159706736,10.0,0.5984683366117305,0.8474206216196745
1.1909547738693467,0.0005568813990945267,10.0,0.2191599392869876,0.44564932069699464
1.1909547738693467,0.0006383880454607353,10.0,0.6086092369883773,0.858393048472275
1.1909547738693467,0.0007318242219076182,10.0,0.24000412366124288,0.47425716153245245
1.1909547738693467,0.0008389359662650986,10.0,0.618224166810133,0.8686992719078545
1.1909547738693467,0.0009617248711152964,10.0,0.26250689041542236,0.5045460706423275
1.1909547738693467,0.0011024854874674263,10.0,0.6272964050556858,0.8782809583819462
1.1909547738693467,0.0012638482029342971,10.0,0.2867272237262338,0.5366386440400583
1.1909547738693467,0.0014488283956730537,10.0,0.6358046512887983,0.8870688887609716
1.1909547738693467,0.0016608827826277166,10.0,0.3127182207127297,0.5706620256824914
1.1909547738693467,0.0019039740150507663,10.0,0.6437234060340533,0.8949865813024156
1.1909547738693467,0.0021826447283974874,10.0,0.34052542301235267,0.6067441779989411
1.1909547738693467,0.0025021024303602817,10.0,0.6510241071338003,0.9019549382900635
1.1909547738693467,0.002868316813342012,10.0,0.3701837947294091,0.6450179368591011
1.1909547738693467,0.0032881313098424274,10.0,0.6576776534633895,0.9078978923982138
1.1909547738693467,0.0037693909753883635,10.0,0.40171342505669455,0.6856234368131567
1.1909547738693467,0.004321089088750567,10.0,0.6636586838215672,0.9127490621656951
1.1909547738693467,0.00495353520895917,10.0,0.43511357548790675,0.7287017702883929
1.1909547738693467,0.005678547829591997,10.0,0.668951284890168,0.9164590471009084
1.1909547738693467,0.00650967523045817,10.0,0.47035511115279033,0.7743846564799394
1.1909547738693467,0.007462448653723031,10.0,0.6735549536777248,0.9190023357693691
1.1909547738693467,0.008554672535565685,10.0,0.5073725143944267,0.8227863829716778
1.1909547738693467,0.009806757216915775,10.0,0.6774890760457443,0.9203822951957308
1.1909547738693467,0.011242100350620862,10.0,0.5460580845651754,0.8739981498994139
1.1909547738693467,0.012887524132383678,10.0,0.6807942497553552,0.9206328093036846
1.1909547738693467,0.014773776525985112,10.0,0.586262424351468,0.9280851740330924
1.1909547738693467,0.01693610584916738,10.0,0.683529528300657,0.9198159807402738
1.1909547738693467,0.019414919457438815,10.0,0.627807079355989,0.9850934255654984
1.1909547738693467,0.022256538834596835,10.0,0.6857658329836119,0.9180165438152168
1.1909547738693467,0.0255140652003129,10.0,0.6705160053484295,1.0450739607494985
1.1909547738693467,0.029248371810351573,10.0,0.6875769582219065,0.9153345285962471
1.1909547738693467,0.033529241492495566,10.0,0.7142696568640763,1.1081279479629504
1.1909547738693467,0.03843667067526157,10.0,0.689030376181643,0.9118777091400321
1.1909547738693467,0.04406236427773573,10.0,0.7590755772299096,1.1744668121159467
1.1909547738693467,0.05051144939547159,10.0,0.690180152919034,0.9077546284802751
1.1909547738693467,0.057904439806024895,10.0,0.8051301218638602,1.2444639035405367
1.1909547738693467,0.06637948800475621,10.0,0.6910636358282517,0.9030683150757727
1.1909547738693467,0.07609496685459875,10.0,0.8528225442450935,1.3186498286988058
1.1909547738693467,0.0872324290929691,10.0,0.691702346574331,0.8979108279117389
1.1909547738693467,0.1,10.0,0.9026257301456496,1.3975958611827761
1.1909547738693467,0.11,10.0,0.6921061827699173,0.8923593522772112
1.1909547738693467,0.12375,10.0,0.954860480810324,1.4816713488738675
1.1909547738693467,0.1375,10.0,0.6922791799486829,0.8864750354850369
1.1909547738693467,0.15125,10.0,1.009421016179476,1.570760922873466
1.1909547738693467,0.165,10.0,0.6922250833795531,0.8803055753778535
1.1909547738693467,0.17875000000000002,10.0,1.0656369743839782,1.6641156590912587
1.1909547738693467,0.1925,10.0,0.6919517227223999,0.8738917285485337
1.1909547738693467,0.20625,10.0,1.1223951742172713,1.760462255431631
1.1909547738693467,0.22,10.0,0.6914741570841779,0.867276733912972
1.1909547738693467,0.23375,10.0,1.178441290591553,1.8582971938501334
1.1909547738693467,0.2475,10.0,0.6908172142839066,0.860516681004471
1.1909547738693467,0.26125,10.0,1.2326300937259975,1.9561533749147118
1.1909547738693467,0.275,10.0,0.6900181718296186,0.8536896667967799
1.1909547738693467,0.28875,10.0,1.2839454123994634,2.0526790546077716
1.1909547738693467,0.3025,10.0,0.6891300917766043,0.8469024627423357
1.1909547738693467,0.31625,10.0,1.3312442258854142,2.1464531014967725
1.1909547738693467,0.33,10.0,0.6882260274094136,0.8402949607714917
1.1909547738693467,0.34375,10.0,1.3729700683183212,2.235677873274288
1.1909547738693467,0.3575,10.0,0.6874041126491771,0.8340439330348921
1.1909547738693467,0.37124999999999997,10.0,1.4076996388511778,2.318572213322444
1.1909547738693467,0.385,10.0,0.686793367593351,0.8283678401813805
1.1909547738693467,0.39875,10.0,1.4360873484214292,2.39528540239176
1.1909547738693467,0.4125,10.0,0.6865597814677153,0.8235335465606793
1.1909547738693467,0.42624999999999996,10.0,1.462260537978263,2.4697313704116723
1.1909547738693467,0.44,10.0,0.6869117834880036,0.8198644237154589
1.1909547738693467,0.45375,10.0,1.4914194464339392,2.5477689069454508
1.1909547738693467,0.46749999999999997,10.0,0.6881035313304228,0.8177478629186052
1.1909547738693467,0.48125,10.0,1.5247127661292055,2.63191631926565
1.1909547738693467,0.495,10.0,0.6904335302364519,0.8176384870016029
1.1909547738693467,0.50875,10.0,1.5572625639559607,2.718141238831241
1.1909547738693467,0.5225,10.0,0.6942351876624704,0.8200509018486277
1.1909547738693467,0.53625,10.0,1.5833578471335188,2.799491432277798
1.1909547738693467,0.55,10.0,0.6998559534270237,0.8255330022743466
1.1909547738693467,0.56375,10.0,1.6039704251719369,2.8740576235289077
1.1909547738693467,0.5775,10.0,0.707624788866754,0.834610479913404
1.1909547738693467,0.59125,10.0,1.6241331367820482,2.9461569785120036
1.1909547738693467,0.605,10.0,0.7178163014441659,0.8477021552641829
1.1909547738693467,0.61875,10.0,1.6438612002644,3.0187510740782737
1.1909547738693467,0.6325,10.0,0.7306319066819351,0.8650315441464718
1.1909547738693467,0.64625,10.0,1.6608258388742836,3.090105308706335
1.1909547738693467,0.66,10.0,0.7462185591710517,0.8865928160919734
1.1909547738693467,0.67375,10.0,1.6757463575938578,3.1576709875990683
1.1909547738693467,0.6875,10.0,0.7647108688946418,0.9122191969245861
1.1909547738693467,0.70125,10.0,1.6893301375372662,3.223115279317665
1.1909547738693467,0.715,10.0,0.7862283630810518,0.9417014071289539
1.1909547738693467,0.72875,10.0,1.7013174957119204,3.2869772907510626
1.1909547738693467,0.7424999999999999,10.0,0.8107722775004398,0.9748049203360417
1.1909547738693467,0.75625,10.0,1.7119182313610875,3.3478427989755795
1.1909547738693467,0.77,10.0,0.838083095701083,1.0111353195241266
1.1909547738693467,0.78375,10.0,1.7212963436945978,3.406844511665377
1.1909547738693467,0.7975,10.0,0.8675967539621159,1.0500235824105406
1.1909547738693467,0.81125,10.0,1.7295543868917234,3.4632525569059305
1.1909547738693467,0.825,10.0,0.8985459002674063,1.0905931578244359
1.1909547738693467,0.83875,10.0,1.7368086498019635,3.5173886200475657
1.1909547738693467,0.8525,10.0,0.9301207453051924,1.131942076504123
1.1909547738693467,0.86625,10.0,1.7431802577057036,3.569191503466386
1.1909547738693467,0.88,10.0,0.9615978887992488,1.1732877375639081
1.1909547738693467,0.89375,10.0,1.7487629146625734,3.6186036294001247
1.1909547738693467,0.9075,10.0,0.9924132665057197,1.214026916998552
1.1909547738693467,0.92125,10.0,1.7536468483877097,3.665628115205438
1.1909547738693467,0.9349999999999999,10.0,1.0133111528283874,1.241862490476111
1.1909547738693467,0.94875,10.0,1.7566848520358347,3.6970184251045453
1.1909547738693467,0.9625,10.0,1.0383019345064612,1.2754181934736102
1.1909547738693467,0.97625,10.0,1.7600616056514917,3.7341816226192757
1.1909547738693467,0.99,10.0,1.0597932199664557,1.3045406410360334
1.2864321608040201,3.1622776601683795e-05,10.0,1.762760204440458,3.765879239983144
1.2864321608040201,3.625117049988535e-05,10.0,1.0784859367200859,1.3300927597032526
1.2864321608040201,4.1556988469563484e-05,10.0,1.7649660827795868,3.793336219706206
1.2864321608040201,4.7639380104013405e-05,10.0,1.0949055705673931,1.352723931657693
1.2864321608040201,5.4612006795364095e-05,10.0,1.7667968620843013,3.817234630383425
1.2864321608040201,6.260516572014815e-05,10.0,1.109452045840774,1.3729312268097342
1.2864321608040201,7.176822469706299e-05,10.0,1.7683432349374346,3.838442068703101
1.2864321608040201,8.227241341700473e-05,10.0,1.1224351432721096,1.391101999211079
