tau,h,optimalh_k_ICS,optimalh_I_CS,optimalh_k_ICX,optimalh_I_CX
600.0,4.819095477386934,3.1622776601683795e-05,1.426915503169115,3.1622776601683795e-05,1.1630252869104307
600.0,4.914572864321608,3.1622776601683795e-05,1.5180044190733148,3.1622776601683795e-05,1.226399666760742
600.0,5.010050251256281,3.1622776601683795e-05,1.4246274559432515,3.1622776601683795e-05,1.1615335663584745
600.0,5.105527638190955,3.1622776601683795e-05,1.5140375622816493,3.1622776601683795e-05,1.2223071728422652
600.0,5.201005025125628,3.1622776601683795e-05,1.4222657535950503,3.1622776601683795e-05,1.1599622335629105
600.0,5.296482412060302,3.1622776601683795e-05,1.510071509233501,3.1622776601683795e-05,1.2181783696479243
600.0,5.391959798994975,3.1622776601683795e-05,1.4197834959553153,3.1622776601683795e-05,1.15830573586264
600.0,5.4874371859296485,3.1622776601683795e-05,1.5061059615951606,3.1622776601683795e-05,1.2140176988658347
600.0,5.582914572864322,3.1622776601683795e-05,1.4172258451198174,3.1622776601683795e-05,1.1565749706312065
600.0,5.6783919597989945,3.1622776601683795e-05,1.5021197745388277,3.1622776601683795e-05,1.209825778628387
600.0,5.773869346733668,3.1622776601683795e-05,1.414695897862891,3.1622776601683795e-05,1.1547919085269005
600.0,5.869346733668341,3.1622776601683795e-05,1.4980857970753991,3.1622776601683795e-05,1.20560067210546
600.0,5.964824120603015,3.1622776601683795e-05,1.4122969266214067,3.1622776601683795e-05,1.1529789427079804
600.0,6.060301507537688,3.1622776601683795e-05,1.4939876067834224,3.1622776601683795e-05,1.2013403806484317
600.0,6.155778894472362,3.1622776601683795e-05,1.4100835733784354,3.1622776601683795e-05,1.1511491940426466
600.0,6.251256281407035,3.1622776601683795e-05,1.48982822354454,3.1622776601683795e-05,1.19704508841618
600.0,6.346733668341709,3.1622776601683795e-05,1.4080426578027736,3.1622776601683795e-05,1.1493024300615466
600.0,6.442211055276382,3.1622776601683795e-05,1.4856268212518953,3.1622776601683795e-05,1.192718028500862
600.0,6.5376884422110555,3.1622776601683795e-05,1.4061047374750135,3.1622776601683795e-05,1.1474270634332455
600.0,6.633165829145728,3.1622776601683795e-05,1.4814062040381495,3.1622776601683795e-05,1.1883646284688922
600.0,6.7286432160804015,3.1622776601683795e-05,1.4041767692494598,3.1622776601683795e-05,1.1455062423296138
600.0,6.824120603015075,3.1622776601683795e-05,1.4771789948623715,3.1622776601683795e-05,1.1839905163892745
600.0,6.919597989949748,3.1622776601683795e-05,1.402182073109753,3.1622776601683795e-05,1.1435255677561078
600.0,7.015075376884422,3.1622776601683795e-05,1.4729411700290527,3.1622776601683795e-05,1.1795995806615198
600.0,7.110552763819095,3.1622776601683795e-05,1.4000914288248312,3.1622776601683795e-05,1.1414795488064646
600.0,7.206030150753769,3.1622776601683795e-05,1.4686764568056763,3.1622776601683795e-05,1.1751931660213375
600.0,7.301507537688442,3.1622776601683795e-05,1.3979314170621253,3.1622776601683795e-05,1.1393738518693473
600.0,7.396984924623116,3.1622776601683795e-05,1.4643678003400957,3.1622776601683795e-05,1.1707707343742044
600.0,7.492462311557789,3.1622776601683795e-05,1.3957656438833812,3.1622776601683795e-05,1.137222179370684
600.0,7.5879396984924625,3.1622776601683795e-05,1.4600082140054969,3.1622776601683795e-05,1.166331471708843
600.0,7.683417085427135,3.1622776601683795e-05,1.3936588193386972,3.1622776601683795e-05,1.1350396133526426
600.0,7.7788944723618085,3.1622776601683795e-05,1.4556048248276752,3.1622776601683795e-05,1.1618758862843812
600.0,7.874371859296482,3.1622776601683795e-05,1.391643754188096,3.1622776601683795e-05,1.1328361107963814
600.0,7.969849246231155,3.1622776601683795e-05,1.4511745059542296,3.1622776601683795e-05,1.1574065517942103
600.0,8.065326633165828,3.1622776601683795e-05,1.3897079658427078,3.1622776601683795e-05,1.1306131610521977
600.0,8.160804020100503,3.1622776601683795e-05,1.4467341876498776,3.1622776601683795e-05,1.152927660336249
600.0,8.256281407035175,3.1622776601683795e-05,1.3878029319043668,3.1622776601683795e-05,1.1283644233279557
600.0,8.35175879396985,3.1622776601683795e-05,1.4422917604419867,3.1622776601683795e-05,1.1484437012704642
